"sourceBinID","polProcessID","opModeID","meanBaseRate","meanBaseRateCV","meanBaseRateIM","meanBaseRateIMCV","dataSourceId"
1010142940000000000,9101,16,345037.0,0.5,345037.0,0.5,8597
1010142940000000000,9101,15,271158.0,0.5,271158.0,0.5,8597
1010142940000000000,9101,14,221315.0,0.5,221315.0,0.5,8597
1010142940000000000,9101,13,170243.0,0.5,170243.0,0.5,8597
1010142940000000000,9101,12,114111.0,0.5,114111.0,0.5,8597
1010142940000000000,9101,11,89126.0,0.5,89126.0,0.5,8597
1010142940000000000,9101,1,58638.9,0.5,58638.9,0.5,8597
1010142940000000000,9101,0,70781.2,0.5,70781.2,0.5,8597
1010142930000000000,9101,40,777404.0,0.5,777404.0,0.5,8597
1010142930000000000,9101,39,591424.0,0.5,591424.0,0.5,8597
1010142930000000000,9101,38,448367.0,0.5,448367.0,0.5,8597
1010142930000000000,9101,37,343850.0,0.5,343850.0,0.5,8597
1010142930000000000,9101,35,261660.0,0.5,261660.0,0.5,8597
1010142930000000000,9101,33,166176.0,0.5,166176.0,0.5,8597
1010142930000000000,9101,30,820997.0,0.5,820997.0,0.5,8597
1010142930000000000,9101,29,683127.0,0.5,683127.0,0.5,8597
1010142930000000000,9101,28,498790.0,0.5,498790.0,0.5,8597
1010142930000000000,9101,27,374525.0,0.5,374525.0,0.5,8597
1010142930000000000,9101,25,273856.0,0.5,273856.0,0.5,8597
1010142930000000000,9101,24,214721.0,0.5,214721.0,0.5,8597
1010142930000000000,9101,23,164461.0,0.5,164461.0,0.5,8597
1010142930000000000,9101,22,127749.0,0.5,127749.0,0.5,8597
1010142930000000000,9101,21,108037.0,0.5,108037.0,0.5,8597
1010142930000000000,9101,16,339809.0,0.5,339809.0,0.5,8597
1010142930000000000,9101,15,266420.0,0.5,266420.0,0.5,8597
1010142930000000000,9101,14,217087.0,0.5,217087.0,0.5,8597
1010142930000000000,9101,13,166845.0,0.5,166845.0,0.5,8597
1010142930000000000,9101,12,110767.0,0.5,110767.0,0.5,8597
1010142930000000000,9101,11,86436.0,0.5,86436.0,0.5,8597
1010142930000000000,9101,1,57464.2,0.5,57464.2,0.5,8597
1010142930000000000,9101,0,68987.3,0.5,68987.3,0.5,8597
1010142920000000000,9101,40,768970.0,0.5,768970.0,0.5,8597
1010142920000000000,9101,39,585593.0,0.5,585593.0,0.5,8597
1010142920000000000,9101,38,444729.0,0.5,444729.0,0.5,8597
1010142920000000000,9101,37,341573.0,0.5,341573.0,0.5,8597
1010142920000000000,9101,35,259381.0,0.5,259381.0,0.5,8597
1020147280000000000,3090,200,0.6276,0.0,0.6276,0.0,8101
1020146090000000000,190,200,1.637,0.0,1.637,0.0,8902
1020146410000000000,190,200,1.637,0.0,1.637,0.0,8902
1020146420000000000,190,200,1.637,0.0,1.637,0.0,8902
1020146430000000000,190,200,1.637,0.0,1.637,0.0,8902
1020146440000000000,190,200,1.637,0.0,1.637,0.0,8902
1020146450000000000,190,200,1.637,0.0,1.637,0.0,8902
1020146460000000000,190,200,1.637,0.0,1.637,0.0,8902
1020146470000000000,190,200,1.637,0.0,1.637,0.0,8902
1020146480000000000,190,200,1.637,0.0,1.637,0.0,8902
1020146490000000000,190,200,1.637,0.0,1.637,0.0,8902
1020146500000000000,190,200,1.637,0.0,1.637,0.0,8902
1020146280000000000,3090,200,0.6276,0.0,0.6276,0.0,8101
1020147280000000000,391,201,15.62,0.0,15.62,0.0,8902
1020147090000000000,190,200,1.637,0.0,1.637,0.0,8902
1020147410000000000,190,200,1.637,0.0,1.637,0.0,8902
1020147420000000000,190,200,1.637,0.0,1.637,0.0,8902
1020147430000000000,190,200,1.637,0.0,1.637,0.0,8902
1020147440000000000,190,200,1.637,0.0,1.637,0.0,8902
1020147450000000000,190,200,1.637,0.0,1.637,0.0,8902
1020147460000000000,190,200,1.637,0.0,1.637,0.0,8902
1020147470000000000,190,200,1.637,0.0,1.637,0.0,8902
1020147480000000000,190,200,1.637,0.0,1.637,0.0,8902
1020147490000000000,190,200,1.637,0.0,1.637,0.0,8902
1020147500000000000,190,200,1.637,0.0,1.637,0.0,8902
1020146280000000000,391,201,15.62,0.0,15.62,0.0,8902
1010142920000000000,9101,33,163066.0,0.5,163066.0,0.5,8597
1010142920000000000,9101,30,811633.0,0.5,811633.0,0.5,8597
1010142920000000000,9101,29,675913.0,0.5,675913.0,0.5,8597
1010142920000000000,9101,28,493320.0,0.5,493320.0,0.5,8597
1010142920000000000,9101,27,371699.0,0.5,371699.0,0.5,8597
1010142920000000000,9101,25,271251.0,0.5,271251.0,0.5,8597
1010142920000000000,9101,24,212660.0,0.5,212660.0,0.5,8597
1010142920000000000,9101,23,162802.0,0.5,162802.0,0.5,8597
1010142920000000000,9101,22,126369.0,0.5,126369.0,0.5,8597
1010142920000000000,9101,21,107198.0,0.5,107198.0,0.5,8597
1010142920000000000,9101,16,336561.0,0.5,336561.0,0.5,8597
1010142920000000000,9101,15,264516.0,0.5,264516.0,0.5,8597
1010142920000000000,9101,14,215714.0,0.5,215714.0,0.5,8597
1010142920000000000,9101,13,165745.0,0.5,165745.0,0.5,8597
1010142920000000000,9101,12,109857.0,0.5,109857.0,0.5,8597
1010142920000000000,9101,11,85685.8,0.5,85685.8,0.5,8597
1010142920000000000,9101,1,56988.8,0.5,56988.8,0.5,8597
1010142920000000000,9101,0,68768.6,0.5,68768.6,0.5,8597
1010142910000000000,9101,40,777158.0,0.5,777158.0,0.5,8597
1010142910000000000,9101,39,593590.0,0.5,593590.0,0.5,8597
1010142910000000000,9101,38,452226.0,0.5,452226.0,0.5,8597
1010142910000000000,9101,37,348723.0,0.5,348723.0,0.5,8597
1010142910000000000,9101,35,263529.0,0.5,263529.0,0.5,8597
1010142910000000000,9101,33,166353.0,0.5,166353.0,0.5,8597
1010142910000000000,9101,30,827079.0,0.5,827079.0,0.5,8597
1010142910000000000,9101,29,691217.0,0.5,691217.0,0.5,8597
1010142910000000000,9101,28,506509.0,0.5,506509.0,0.5,8597
1010142910000000000,9101,27,380005.0,0.5,380005.0,0.5,8597
1010142910000000000,9101,25,277800.0,0.5,277800.0,0.5,8597
1010142910000000000,9101,24,217298.0,0.5,217298.0,0.5,8597
1010142910000000000,9101,23,166140.0,0.5,166140.0,0.5,8597
1010142910000000000,9101,22,128720.0,0.5,128720.0,0.5,8597
1010142910000000000,9101,21,109313.0,0.5,109313.0,0.5,8597
1010142910000000000,9101,16,343664.0,0.5,343664.0,0.5,8597
1010142910000000000,9101,15,268992.0,0.5,268992.0,0.5,8597
1010142910000000000,9101,14,218828.0,0.5,218828.0,0.5,8597
1010142910000000000,9101,13,168202.0,0.5,168202.0,0.5,8597
1010142910000000000,9101,12,112188.0,0.5,112188.0,0.5,8597
1010142910000000000,9101,11,87034.2,0.5,87034.2,0.5,8597
1010142910000000000,9101,1,57800.4,0.5,57800.4,0.5,8597
1010142910000000000,9101,0,68759.6,0.5,68759.6,0.5,8597
1010142900000000000,9101,40,791452.0,0.5,791452.0,0.5,8597
1010142900000000000,9101,39,633678.0,0.5,633678.0,0.5,8597
1010142900000000000,9101,38,484585.0,0.5,484585.0,0.5,8597
1010142900000000000,9101,37,386807.0,0.5,386807.0,0.5,8597
1010142900000000000,9101,35,301597.0,0.5,301597.0,0.5,8597
1010142900000000000,9101,33,196706.0,0.5,196706.0,0.5,8597
1010142900000000000,9101,30,796239.0,0.5,796239.0,0.5,8597
1010142900000000000,9101,29,659536.0,0.5,659536.0,0.5,8597
1010142900000000000,9101,28,501230.0,0.5,501230.0,0.5,8597
1010142900000000000,9101,27,366009.0,0.5,366009.0,0.5,8597
1010142900000000000,9101,25,291205.0,0.5,291205.0,0.5,8597
1010142900000000000,9101,24,229293.0,0.5,229293.0,0.5,8597
1010142900000000000,9101,23,178885.0,0.5,178885.0,0.5,8597
1020146010000000000,191,201,1.328,0.0,1.328,0.0,8902
1020146020000000000,191,201,1.328,0.0,1.328,0.0,8902
1020146030000000000,191,201,1.328,0.0,1.328,0.0,8902
1020146040000000000,191,201,1.328,0.0,1.328,0.0,8902
1020147280000000000,390,200,100.45,0.0,100.45,0.0,8902
1020146090000000000,191,201,1.328,0.0,1.328,0.0,8902
1020146410000000000,191,201,1.328,0.0,1.328,0.0,8902
1020146420000000000,191,201,1.328,0.0,1.328,0.0,8902
1020146430000000000,191,201,1.328,0.0,1.328,0.0,8902
1020146440000000000,191,201,1.328,0.0,1.328,0.0,8902
1020146450000000000,191,201,1.328,0.0,1.328,0.0,8902
1020146460000000000,191,201,1.328,0.0,1.328,0.0,8902
1020146470000000000,191,201,1.328,0.0,1.328,0.0,8902
1020146480000000000,191,201,1.328,0.0,1.328,0.0,8902
1020146490000000000,191,201,1.328,0.0,1.328,0.0,8902
1020146500000000000,191,201,1.328,0.0,1.328,0.0,8902
1020146540000000000,191,201,1.328,0.0,1.328,0.0,8902
1020146280000000000,390,200,100.45,0.0,100.45,0.0,8902
1020147010000000000,191,201,1.328,0.0,1.328,0.0,8902
1020147020000000000,191,201,1.328,0.0,1.328,0.0,8902
1020147030000000000,191,201,1.328,0.0,1.328,0.0,8902
1020147040000000000,191,201,1.328,0.0,1.328,0.0,8902
1020147280000000000,291,201,9.956,0.0,9.956,0.0,8902
1020147090000000000,191,201,1.328,0.0,1.328,0.0,8902
1020147410000000000,191,201,1.328,0.0,1.328,0.0,8902
1020147420000000000,191,201,1.328,0.0,1.328,0.0,8902
1020147430000000000,191,201,1.328,0.0,1.328,0.0,8902
1020147440000000000,191,201,1.328,0.0,1.328,0.0,8902
1020147450000000000,191,201,1.328,0.0,1.328,0.0,8902
1020147460000000000,191,201,1.328,0.0,1.328,0.0,8902
1020147470000000000,191,201,1.328,0.0,1.328,0.0,8902
1020147480000000000,191,201,1.328,0.0,1.328,0.0,8902
1020147490000000000,191,201,1.328,0.0,1.328,0.0,8902
1020147500000000000,191,201,1.328,0.0,1.328,0.0,8902
1020147540000000000,191,201,1.328,0.0,1.328,0.0,8902
1020146280000000000,291,201,9.956,0.0,9.956,0.0,8902
1010142900000000000,9101,22,143954.0,0.5,143954.0,0.5,8597
1010142900000000000,9101,21,127002.0,0.5,127002.0,0.5,8597
1010142900000000000,9101,16,345814.0,0.5,345814.0,0.5,8597
1010142900000000000,9101,15,274189.0,0.5,274189.0,0.5,8597
1010142900000000000,9101,14,225292.0,0.5,225292.0,0.5,8597
1010142900000000000,9101,13,175251.0,0.5,175251.0,0.5,8597
1010142900000000000,9101,12,123610.0,0.5,123610.0,0.5,8597
1010142900000000000,9101,11,96633.0,0.5,96633.0,0.5,8597
1010142900000000000,9101,1,69275.8,0.5,69275.8,0.5,8597
1010142900000000000,9101,0,78428.0,0.5,78428.0,0.5,8597
1010142890000000000,9101,40,785838.0,0.5,785838.0,0.5,8597
1010142890000000000,9101,39,634023.0,0.5,634023.0,0.5,8597
1010142890000000000,9101,38,485102.0,0.5,485102.0,0.5,8597
1010142890000000000,9101,37,387077.0,0.5,387077.0,0.5,8597
1010142890000000000,9101,35,302109.0,0.5,302109.0,0.5,8597
1010142890000000000,9101,33,199326.0,0.5,199326.0,0.5,8597
1010142890000000000,9101,30,785019.0,0.5,785019.0,0.5,8597
1010142890000000000,9101,29,649355.0,0.5,649355.0,0.5,8597
1010142890000000000,9101,28,494265.0,0.5,494265.0,0.5,8597
1010142890000000000,9101,27,361272.0,0.5,361272.0,0.5,8597
1010142890000000000,9101,25,289931.0,0.5,289931.0,0.5,8597
1010142890000000000,9101,24,228148.0,0.5,228148.0,0.5,8597
1010142890000000000,9101,23,178388.0,0.5,178388.0,0.5,8597
1010142890000000000,9101,22,144329.0,0.5,144329.0,0.5,8597
1010142890000000000,9101,21,127558.0,0.5,127558.0,0.5,8597
1010142890000000000,9101,16,344842.0,0.5,344842.0,0.5,8597
1010142890000000000,9101,15,271907.0,0.5,271907.0,0.5,8597
1010142890000000000,9101,14,223745.0,0.5,223745.0,0.5,8597
1010142890000000000,9101,13,173525.0,0.5,173525.0,0.5,8597
1010142890000000000,9101,12,123156.0,0.5,123156.0,0.5,8597
1010142890000000000,9101,11,96912.7,0.5,96912.7,0.5,8597
1010142890000000000,9101,1,70110.1,0.5,70110.1,0.5,8597
1010142890000000000,9101,0,79359.1,0.5,79359.1,0.5,8597
1010142880000000000,9101,40,805035.0,0.5,805035.0,0.5,8597
1010142880000000000,9101,39,642143.0,0.5,642143.0,0.5,8597
1010142880000000000,9101,38,497527.0,0.5,497527.0,0.5,8597
1010142880000000000,9101,37,402254.0,0.5,402254.0,0.5,8597
1010142880000000000,9101,35,313250.0,0.5,313250.0,0.5,8597
1010142880000000000,9101,33,209926.0,0.5,209926.0,0.5,8597
1010142880000000000,9101,30,827780.0,0.5,827780.0,0.5,8597
1010142880000000000,9101,29,681828.0,0.5,681828.0,0.5,8597
1010142880000000000,9101,28,526651.0,0.5,526651.0,0.5,8597
1010142880000000000,9101,27,392416.0,0.5,392416.0,0.5,8597
1010142880000000000,9101,25,309945.0,0.5,309945.0,0.5,8597
1010142880000000000,9101,24,242990.0,0.5,242990.0,0.5,8597
1010142880000000000,9101,23,187153.0,0.5,187153.0,0.5,8597
1010142880000000000,9101,22,145554.0,0.5,145554.0,0.5,8597
1010142880000000000,9101,21,126047.0,0.5,126047.0,0.5,8597
1010142880000000000,9101,16,390694.0,0.5,390694.0,0.5,8597
1010142880000000000,9101,15,297535.0,0.5,297535.0,0.5,8597
1010142880000000000,9101,14,241177.0,0.5,241177.0,0.5,8597
1010142880000000000,9101,13,181701.0,0.5,181701.0,0.5,8597
1010142880000000000,9101,12,125300.0,0.5,125300.0,0.5,8597
1010142880000000000,9101,11,97732.3,0.5,97732.3,0.5,8597
1020147280000000000,290,200,39.26,0.0,39.26,0.0,8902
1020146090000000000,290,200,39.26,0.0,39.26,0.0,8902
1020146410000000000,290,200,39.26,0.0,39.26,0.0,8902
1020146420000000000,290,200,39.26,0.0,39.26,0.0,8902
1020146430000000000,290,200,39.26,0.0,39.26,0.0,8902
1020146440000000000,290,200,39.26,0.0,39.26,0.0,8902
1020146450000000000,290,200,39.26,0.0,39.26,0.0,8902
1020146460000000000,290,200,39.26,0.0,39.26,0.0,8902
1020146470000000000,290,200,39.26,0.0,39.26,0.0,8902
1020146480000000000,290,200,39.26,0.0,39.26,0.0,8902
1020146490000000000,290,200,39.26,0.0,39.26,0.0,8902
1020146500000000000,290,200,39.26,0.0,39.26,0.0,8902
1020146280000000000,290,200,39.26,0.0,39.26,0.0,8902
1020147280000000000,191,201,1.328,0.0,1.328,0.0,8902
1020147090000000000,290,200,39.26,0.0,39.26,0.0,8902
1020147410000000000,290,200,39.26,0.0,39.26,0.0,8902
1020147420000000000,290,200,39.26,0.0,39.26,0.0,8902
1020147430000000000,290,200,39.26,0.0,39.26,0.0,8902
1020147440000000000,290,200,39.26,0.0,39.26,0.0,8902
1020147450000000000,290,200,39.26,0.0,39.26,0.0,8902
1020147460000000000,290,200,39.26,0.0,39.26,0.0,8902
1020147470000000000,290,200,39.26,0.0,39.26,0.0,8902
1020147480000000000,290,200,39.26,0.0,39.26,0.0,8902
1020147490000000000,290,200,39.26,0.0,39.26,0.0,8902
1020147500000000000,290,200,39.26,0.0,39.26,0.0,8902
1020146280000000000,191,201,1.328,0.0,1.328,0.0,8902
1010142880000000000,9101,1,72055.4,0.5,72055.4,0.5,8597
1010142880000000000,9101,0,86942.8,0.5,86942.8,0.5,8597
1010142870000000000,9101,40,894568.0,0.5,894568.0,0.5,8597
1010142870000000000,9101,39,717405.0,0.5,717405.0,0.5,8597
1010142870000000000,9101,38,551154.0,0.5,551154.0,0.5,8597
1010142870000000000,9101,37,443938.0,0.5,443938.0,0.5,8597
1010142870000000000,9101,35,337768.0,0.5,337768.0,0.5,8597
1010142870000000000,9101,33,212398.0,0.5,212398.0,0.5,8597
1010142870000000000,9101,30,873959.0,0.5,873959.0,0.5,8597
1010142870000000000,9101,29,739785.0,0.5,739785.0,0.5,8597
1010142870000000000,9101,28,563478.0,0.5,563478.0,0.5,8597
1010142870000000000,9101,27,420699.0,0.5,420699.0,0.5,8597
1010142870000000000,9101,25,323751.0,0.5,323751.0,0.5,8597
1010142870000000000,9101,24,252398.0,0.5,252398.0,0.5,8597
1010142870000000000,9101,23,193314.0,0.5,193314.0,0.5,8597
1010142870000000000,9101,22,147751.0,0.5,147751.0,0.5,8597
1010142870000000000,9101,21,121199.0,0.5,121199.0,0.5,8597
1010142870000000000,9101,16,393763.0,0.5,393763.0,0.5,8597
1010142870000000000,9101,15,308558.0,0.5,308558.0,0.5,8597
1010142870000000000,9101,14,246932.0,0.5,246932.0,0.5,8597
1010142870000000000,9101,13,187976.0,0.5,187976.0,0.5,8597
1010142870000000000,9101,12,124545.0,0.5,124545.0,0.5,8597
1010142870000000000,9101,11,92783.9,0.5,92783.9,0.5,8597
1010142870000000000,9101,1,66227.8,0.5,66227.8,0.5,8597
1010142870000000000,9101,0,77593.0,0.5,77593.0,0.5,8597
1010142860000000000,9101,40,698682.0,0.5,698682.0,0.5,8597
1010142860000000000,9101,39,570023.0,0.5,570023.0,0.5,8597
1010142860000000000,9101,38,444881.0,0.5,444881.0,0.5,8597
1010142860000000000,9101,37,359263.0,0.5,359263.0,0.5,8597
1010142860000000000,9101,35,276082.0,0.5,276082.0,0.5,8597
1010142860000000000,9101,33,178365.0,0.5,178365.0,0.5,8597
1010142860000000000,9101,30,750843.0,0.5,750843.0,0.5,8597
1010142860000000000,9101,29,634621.0,0.5,634621.0,0.5,8597
1010142860000000000,9101,28,481662.0,0.5,481662.0,0.5,8597
1010142860000000000,9101,27,373086.0,0.5,373086.0,0.5,8597
1010142860000000000,9101,25,285631.0,0.5,285631.0,0.5,8597
1010142860000000000,9101,24,223955.0,0.5,223955.0,0.5,8597
1010142860000000000,9101,23,168147.0,0.5,168147.0,0.5,8597
1010142860000000000,9101,22,125937.0,0.5,125937.0,0.5,8597
1010142860000000000,9101,21,104235.0,0.5,104235.0,0.5,8597
1010142860000000000,9101,16,364422.0,0.5,364422.0,0.5,8597
1010142860000000000,9101,15,283264.0,0.5,283264.0,0.5,8597
1010142860000000000,9101,14,227308.0,0.5,227308.0,0.5,8597
1010142860000000000,9101,13,172447.0,0.5,172447.0,0.5,8597
1010142860000000000,9101,12,113879.0,0.5,113879.0,0.5,8597
1010142860000000000,9101,11,83328.2,0.5,83328.2,0.5,8597
1010142860000000000,9101,1,59315.3,0.5,59315.3,0.5,8597
1010142860000000000,9101,0,69193.9,0.5,69193.9,0.5,8597
1010142850000000000,9101,40,810328.0,0.5,810328.0,0.5,8597
1010142850000000000,9101,39,644643.0,0.5,644643.0,0.5,8597
1010142850000000000,9101,38,488523.0,0.5,488523.0,0.5,8597
1010142850000000000,9101,37,387633.0,0.5,387633.0,0.5,8597
1010142850000000000,9101,35,299709.0,0.5,299709.0,0.5,8597
1010142850000000000,9101,33,189613.0,0.5,189613.0,0.5,8597
1020146010000000000,291,201,9.956,0.0,9.956,0.0,8902
1020146020000000000,291,201,9.956,0.0,9.956,0.0,8902
1020146030000000000,291,201,9.956,0.0,9.956,0.0,8902
1020146040000000000,291,201,9.956,0.0,9.956,0.0,8902
1020147280000000000,190,200,8.49,0.0,8.49,0.0,8902
1020146090000000000,291,201,9.956,0.0,9.956,0.0,8902
1020146410000000000,291,201,9.956,0.0,9.956,0.0,8902
1020146420000000000,291,201,9.956,0.0,9.956,0.0,8902
1020146430000000000,291,201,9.956,0.0,9.956,0.0,8902
1020146440000000000,291,201,9.956,0.0,9.956,0.0,8902
1020146450000000000,291,201,9.956,0.0,9.956,0.0,8902
1020146460000000000,291,201,9.956,0.0,9.956,0.0,8902
1020146470000000000,291,201,9.956,0.0,9.956,0.0,8902
1020146480000000000,291,201,9.956,0.0,9.956,0.0,8902
1020146490000000000,291,201,9.956,0.0,9.956,0.0,8902
1020146500000000000,291,201,9.956,0.0,9.956,0.0,8902
1020146540000000000,291,201,9.956,0.0,9.956,0.0,8902
1020146280000000000,190,200,8.49,0.0,8.49,0.0,8902
1020147010000000000,291,201,9.956,0.0,9.956,0.0,8902
1020147020000000000,291,201,9.956,0.0,9.956,0.0,8902
1020147030000000000,291,201,9.956,0.0,9.956,0.0,8902
1020147040000000000,291,201,9.956,0.0,9.956,0.0,8902
1020147270000000000,3090,200,0.6276,0.0,0.6276,0.0,8101
1020147090000000000,291,201,9.956,0.0,9.956,0.0,8902
1020147410000000000,291,201,9.956,0.0,9.956,0.0,8902
1020147420000000000,291,201,9.956,0.0,9.956,0.0,8902
1020147430000000000,291,201,9.956,0.0,9.956,0.0,8902
1020147440000000000,291,201,9.956,0.0,9.956,0.0,8902
1020147450000000000,291,201,9.956,0.0,9.956,0.0,8902
1020147460000000000,291,201,9.956,0.0,9.956,0.0,8902
1020147470000000000,291,201,9.956,0.0,9.956,0.0,8902
1020147480000000000,291,201,9.956,0.0,9.956,0.0,8902
1020147490000000000,291,201,9.956,0.0,9.956,0.0,8902
1020147500000000000,291,201,9.956,0.0,9.956,0.0,8902
1020147540000000000,291,201,9.956,0.0,9.956,0.0,8902
1020146270000000000,3090,200,0.6276,0.0,0.6276,0.0,8101
1010142850000000000,9101,30,866836.0,0.5,866836.0,0.5,8597
1010142850000000000,9101,29,729902.0,0.5,729902.0,0.5,8597
1010142850000000000,9101,28,546524.0,0.5,546524.0,0.5,8597
1010142850000000000,9101,27,397626.0,0.5,397626.0,0.5,8597
1010142850000000000,9101,25,308273.0,0.5,308273.0,0.5,8597
1010142850000000000,9101,24,243527.0,0.5,243527.0,0.5,8597
1010142850000000000,9101,23,182468.0,0.5,182468.0,0.5,8597
1010142850000000000,9101,22,136039.0,0.5,136039.0,0.5,8597
1010142850000000000,9101,21,120922.0,0.5,120922.0,0.5,8597
1010142850000000000,9101,16,377106.0,0.5,377106.0,0.5,8597
1010142850000000000,9101,15,294858.0,0.5,294858.0,0.5,8597
1010142850000000000,9101,14,240016.0,0.5,240016.0,0.5,8597
1010142850000000000,9101,13,183294.0,0.5,183294.0,0.5,8597
1010142850000000000,9101,12,119890.0,0.5,119890.0,0.5,8597
1010142850000000000,9101,11,96353.0,0.5,96353.0,0.5,8597
1010142850000000000,9101,1,68605.5,0.5,68605.5,0.5,8597
1010142850000000000,9101,0,84537.8,0.5,84537.8,0.5,8597
1010142840000000000,9101,40,772566.0,0.5,772566.0,0.5,8597
1010142840000000000,9101,39,622617.0,0.5,622617.0,0.5,8597
1010142840000000000,9101,38,490811.0,0.5,490811.0,0.5,8597
1010142840000000000,9101,37,400213.0,0.5,400213.0,0.5,8597
1010142840000000000,9101,35,309561.0,0.5,309561.0,0.5,8597
1010142840000000000,9101,33,198820.0,0.5,198820.0,0.5,8597
1010142840000000000,9101,30,817939.0,0.5,817939.0,0.5,8597
1010142840000000000,9101,29,680927.0,0.5,680927.0,0.5,8597
1010142840000000000,9101,28,525393.0,0.5,525393.0,0.5,8597
1010142840000000000,9101,27,403941.0,0.5,403941.0,0.5,8597
1010142840000000000,9101,25,309963.0,0.5,309963.0,0.5,8597
1010142840000000000,9101,24,245248.0,0.5,245248.0,0.5,8597
1010142840000000000,9101,23,183329.0,0.5,183329.0,0.5,8597
1010142840000000000,9101,22,136959.0,0.5,136959.0,0.5,8597
1010142840000000000,9101,21,120762.0,0.5,120762.0,0.5,8597
1010142840000000000,9101,16,383090.0,0.5,383090.0,0.5,8597
1010142840000000000,9101,15,295958.0,0.5,295958.0,0.5,8597
1010142840000000000,9101,14,238434.0,0.5,238434.0,0.5,8597
1010142840000000000,9101,13,180257.0,0.5,180257.0,0.5,8597
1010142840000000000,9101,12,116958.0,0.5,116958.0,0.5,8597
1010142840000000000,9101,11,92155.2,0.5,92155.2,0.5,8597
1010142840000000000,9101,1,70038.0,0.5,70038.0,0.5,8597
1010142840000000000,9101,0,80045.3,0.5,80045.3,0.5,8597
1010142830000000000,9101,40,1533390.0,0.5,1533390.0,0.5,8597
1010142830000000000,9101,39,1210320.0,0.5,1210320.0,0.5,8597
1010142830000000000,9101,38,926342.0,0.5,926342.0,0.5,8597
1010142830000000000,9101,37,740831.0,0.5,740831.0,0.5,8597
1010142830000000000,9101,35,575469.0,0.5,575469.0,0.5,8597
1010142830000000000,9101,33,349722.0,0.5,349722.0,0.5,8597
1010142830000000000,9101,30,1259160.0,0.5,1259160.0,0.5,8597
1010142830000000000,9101,29,1047010.0,0.5,1047010.0,0.5,8597
1010142830000000000,9101,28,796028.0,0.5,796028.0,0.5,8597
1010142830000000000,9101,27,589294.0,0.5,589294.0,0.5,8597
1010142830000000000,9101,25,458372.0,0.5,458372.0,0.5,8597
1010142830000000000,9101,24,354320.0,0.5,354320.0,0.5,8597
1010142830000000000,9101,23,274807.0,0.5,274807.0,0.5,8597
1010142830000000000,9101,22,207197.0,0.5,207197.0,0.5,8597
1020147270000000000,391,201,15.62,0.0,15.62,0.0,8902
1020146090000000000,390,200,42.6,0.0,42.6,0.0,8902
1020146410000000000,390,200,42.6,0.0,42.6,0.0,8902
1020146420000000000,390,200,42.6,0.0,42.6,0.0,8902
1020146430000000000,390,200,42.6,0.0,42.6,0.0,8902
1020146440000000000,390,200,42.6,0.0,42.6,0.0,8902
1020146450000000000,390,200,42.6,0.0,42.6,0.0,8902
1020146460000000000,390,200,42.6,0.0,42.6,0.0,8902
1020146470000000000,390,200,42.6,0.0,42.6,0.0,8902
1020146480000000000,390,200,42.6,0.0,42.6,0.0,8902
1020146490000000000,390,200,42.6,0.0,42.6,0.0,8902
1020146500000000000,390,200,42.6,0.0,42.6,0.0,8902
1020146270000000000,391,201,15.62,0.0,15.62,0.0,8902
1020147270000000000,390,200,100.45,0.0,100.45,0.0,8902
1020147090000000000,390,200,42.6,0.0,42.6,0.0,8902
1020147410000000000,390,200,42.6,0.0,42.6,0.0,8902
1020147420000000000,390,200,42.6,0.0,42.6,0.0,8902
1020147430000000000,390,200,42.6,0.0,42.6,0.0,8902
1020147440000000000,390,200,42.6,0.0,42.6,0.0,8902
1020147450000000000,390,200,42.6,0.0,42.6,0.0,8902
1020147460000000000,390,200,42.6,0.0,42.6,0.0,8902
1020147470000000000,390,200,42.6,0.0,42.6,0.0,8902
1020147480000000000,390,200,42.6,0.0,42.6,0.0,8902
1020147490000000000,390,200,42.6,0.0,42.6,0.0,8902
1020147500000000000,390,200,42.6,0.0,42.6,0.0,8902
1020146270000000000,390,200,100.45,0.0,100.45,0.0,8902
1010142830000000000,9101,21,148083.0,0.5,148083.0,0.5,8597
1010142830000000000,9101,16,534534.0,0.5,534534.0,0.5,8597
1010142830000000000,9101,15,397363.0,0.5,397363.0,0.5,8597
1010142830000000000,9101,14,299747.0,0.5,299747.0,0.5,8597
1010142830000000000,9101,13,216906.0,0.5,216906.0,0.5,8597
1010142830000000000,9101,12,129300.0,0.5,129300.0,0.5,8597
1010142830000000000,9101,11,94478.0,0.5,94478.0,0.5,8597
1010142830000000000,9101,1,71109.8,0.5,71109.8,0.5,8597
1010142830000000000,9101,0,84609.2,0.5,84609.2,0.5,8597
1010142820000000000,9101,40,1877950.0,0.5,1877950.0,0.5,8597
1010142820000000000,9101,39,1460400.0,0.5,1460400.0,0.5,8597
1010142820000000000,9101,38,1123470.0,0.5,1123470.0,0.5,8597
1010142820000000000,9101,37,903138.0,0.5,903138.0,0.5,8597
1010142820000000000,9101,35,709031.0,0.5,709031.0,0.5,8597
1010142820000000000,9101,33,438504.0,0.5,438504.0,0.5,8597
1010142820000000000,9101,30,1511010.0,0.5,1511010.0,0.5,8597
1010142820000000000,9101,29,1233960.0,0.5,1233960.0,0.5,8597
1010142820000000000,9101,28,950822.0,0.5,950822.0,0.5,8597
1010142820000000000,9101,27,700742.0,0.5,700742.0,0.5,8597
1010142820000000000,9101,25,548590.0,0.5,548590.0,0.5,8597
