"Year","DestinationID","FIPS","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65","Age66","Age67","Age68","Age69","Age70","Age71","Age72","Age73","Age74","Age75","Age76","Age77","Age78","Age79","Age80","Age81","Age82","Age83","Age84","Age85","Age86","Age87","Age88","Age89","Age90","Age91","Age92","Age93","Age94","Age95","Age96","Age97","Age98","Age99","rowid"
"2030",1,1001,641.30008,641.30008,641.30008,641.30008,641.30008,698.96218,698.96218,698.96218,698.96218,698.96218,752.5083,752.5083,752.5083,752.5083,752.5083,584.10196,584.10196,584.10196,584.10196,584.10196,551.60718,551.60718,551.60718,551.60718,551.60718,654.89642,654.89642,654.89642,654.89642,654.89642,735.64152,735.64152,735.64152,735.64152,735.64152,848.95016,848.95016,848.95016,848.95016,848.95016,751.9194,751.9194,751.9194,751.9194,751.9194,700.31122,700.31122,700.31122,700.31122,700.31122,623.01328,623.01328,623.01328,623.01328,623.01328,716.86746,716.86746,716.86746,716.86746,716.86746,655.68338,655.68338,655.68338,655.68338,655.68338,696.62314,696.62314,696.62314,696.62314,696.62314,588.52128,588.52128,588.52128,588.52128,588.52128,418.74664,418.74664,418.74664,418.74664,418.74664,302.1946,302.1946,302.1946,302.1946,302.1946,80.0370466666667,80.0370466666667,80.0370466666667,80.0370466666667,80.0370466666667,80.0370466666667,80.0370466666667,80.0370466666667,80.0370466666667,80.0370466666667,80.0370466666667,80.0370466666667,80.0370466666667,80.0370466666667,80.0370466666667,11
"2030",2,1003,2891.04272,2891.04272,2891.04272,2891.04272,2891.04272,3023.48292,3023.48292,3023.48292,3023.48292,3023.48292,3136.14374,3136.14374,3136.14374,3136.14374,3136.14374,2738.69144,2738.69144,2738.69144,2738.69144,2738.69144,2619.79164,2619.79164,2619.79164,2619.79164,2619.79164,2887.62094,2887.62094,2887.62094,2887.62094,2887.62094,3017.2355,3017.2355,3017.2355,3017.2355,3017.2355,3355.4986,3355.4986,3355.4986,3355.4986,3355.4986,3366.86698,3366.86698,3366.86698,3366.86698,3366.86698,3419.74606,3419.74606,3419.74606,3419.74606,3419.74606,3274.47936,3274.47936,3274.47936,3274.47936,3274.47936,3404.4013,3404.4013,3404.4013,3404.4013,3404.4013,3338.87278,3338.87278,3338.87278,3338.87278,3338.87278,3667.38648,3667.38648,3667.38648,3667.38648,3667.38648,3372.68018,3372.68018,3372.68018,3372.68018,3372.68018,2701.86178,2701.86178,2701.86178,2701.86178,2701.86178,1967.28908,1967.28908,1967.28908,1967.28908,1967.28908,626.65344,626.65344,626.65344,626.65344,626.65344,626.65344,626.65344,626.65344,626.65344,626.65344,626.65344,626.65344,626.65344,626.65344,626.65344,42
"2030",3,1005,218.30508,218.30508,218.30508,218.30508,218.30508,234.5991,234.5991,234.5991,234.5991,234.5991,247.8963,247.8963,247.8963,247.8963,247.8963,230.25092,230.25092,230.25092,230.25092,230.25092,328.89126,328.89126,328.89126,328.89126,328.89126,399.71928,399.71928,399.71928,399.71928,399.71928,409.79102,409.79102,409.79102,409.79102,409.79102,361.89308,361.89308,361.89308,361.89308,361.89308,306.04932,306.04932,306.04932,306.04932,306.04932,310.87646,310.87646,310.87646,310.87646,310.87646,238.32188,238.32188,238.32188,238.32188,238.32188,232.5208,232.5208,232.5208,232.5208,232.5208,217.79554,217.79554,217.79554,217.79554,217.79554,260.89444,260.89444,260.89444,260.89444,260.89444,231.81128,231.81128,231.81128,231.81128,231.81128,205.7088,205.7088,205.7088,205.7088,205.7088,156.70282,156.70282,156.70282,156.70282,156.70282,31.9494333333333,31.9494333333333,31.9494333333333,31.9494333333333,31.9494333333333,31.9494333333333,31.9494333333333,31.9494333333333,31.9494333333333,31.9494333333333,31.9494333333333,31.9494333333333,31.9494333333333,31.9494333333333,31.9494333333333,73
"2030",4,1007,206.96892,206.96892,206.96892,206.96892,206.96892,202.36044,202.36044,202.36044,202.36044,202.36044,205.9635,205.9635,205.9635,205.9635,205.9635,200.3363,200.3363,200.3363,200.3363,200.3363,231.23134,231.23134,231.23134,231.23134,231.23134,318.51536,318.51536,318.51536,318.51536,318.51536,363.21198,363.21198,363.21198,363.21198,363.21198,352.75068,352.75068,352.75068,352.75068,352.75068,304.346,304.346,304.346,304.346,304.346,287.73934,287.73934,287.73934,287.73934,287.73934,263.15696,263.15696,263.15696,263.15696,263.15696,289.6102,289.6102,289.6102,289.6102,289.6102,253.6457,253.6457,253.6457,253.6457,253.6457,257.07662,257.07662,257.07662,257.07662,257.07662,201.57896,201.57896,201.57896,201.57896,201.57896,159.94258,159.94258,159.94258,159.94258,159.94258,104.8985,104.8985,104.8985,104.8985,104.8985,28.02244,28.02244,28.02244,28.02244,28.02244,28.02244,28.02244,28.02244,28.02244,28.02244,28.02244,28.02244,28.02244,28.02244,28.02244,104
"2030",5,1009,670.674,670.674,670.674,670.674,670.674,711.20282,711.20282,711.20282,711.20282,711.20282,725.90032,725.90032,725.90032,725.90032,725.90032,595.4708,595.4708,595.4708,595.4708,595.4708,539.02146,539.02146,539.02146,539.02146,539.02146,608.71348,608.71348,608.71348,608.71348,608.71348,656.07028,656.07028,656.07028,656.07028,656.07028,773.06764,773.06764,773.06764,773.06764,773.06764,708.14178,708.14178,708.14178,708.14178,708.14178,746.11698,746.11698,746.11698,746.11698,746.11698,701.28212,701.28212,701.28212,701.28212,701.28212,759.91138,759.91138,759.91138,759.91138,759.91138,742.86256,742.86256,742.86256,742.86256,742.86256,753.1427,753.1427,753.1427,753.1427,753.1427,643.3155,643.3155,643.3155,643.3155,643.3155,508.82042,508.82042,508.82042,508.82042,508.82042,371.04182,371.04182,371.04182,371.04182,371.04182,88.7809666666667,88.7809666666667,88.7809666666667,88.7809666666667,88.7809666666667,88.7809666666667,88.7809666666667,88.7809666666667,88.7809666666667,88.7809666666667,88.7809666666667,88.7809666666667,88.7809666666667,88.7809666666667,88.7809666666667,135
"2030",6,1011,93.74684,93.74684,93.74684,93.74684,93.74684,92.81188,92.81188,92.81188,92.81188,92.81188,100.53048,100.53048,100.53048,100.53048,100.53048,95.8316,95.8316,95.8316,95.8316,95.8316,133.117,133.117,133.117,133.117,133.117,138.04494,138.04494,138.04494,138.04494,138.04494,160.09778,160.09778,160.09778,160.09778,160.09778,152.17238,152.17238,152.17238,152.17238,152.17238,136.1739,136.1739,136.1739,136.1739,136.1739,150.94158,150.94158,150.94158,150.94158,150.94158,113.8579,113.8579,113.8579,113.8579,113.8579,111.60282,111.60282,111.60282,111.60282,111.60282,76.36782,76.36782,76.36782,76.36782,76.36782,85.67698,85.67698,85.67698,85.67698,85.67698,79.01712,79.01712,79.01712,79.01712,79.01712,64.7242,64.7242,64.7242,64.7242,64.7242,45.16112,45.16112,45.16112,45.16112,45.16112,15.6662466666667,15.6662466666667,15.6662466666667,15.6662466666667,15.6662466666667,15.6662466666667,15.6662466666667,15.6662466666667,15.6662466666667,15.6662466666667,15.6662466666667,15.6662466666667,15.6662466666667,15.6662466666667,15.6662466666667,166
"2030",7,1013,213.25532,213.25532,213.25532,213.25532,213.25532,225.9874,225.9874,225.9874,225.9874,225.9874,227.60606,227.60606,227.60606,227.60606,227.60606,197.3308,197.3308,197.3308,197.3308,197.3308,188.42664,188.42664,188.42664,188.42664,188.42664,189.6393,189.6393,189.6393,189.6393,189.6393,206.68234,206.68234,206.68234,206.68234,206.68234,227.51244,227.51244,227.51244,227.51244,227.51244,229.41876,229.41876,229.41876,229.41876,229.41876,242.10156,242.10156,242.10156,242.10156,242.10156,222.45452,222.45452,222.45452,222.45452,222.45452,195.44984,195.44984,195.44984,195.44984,195.44984,190.10456,190.10456,190.10456,190.10456,190.10456,218.37438,218.37438,218.37438,218.37438,218.37438,201.64388,201.64388,201.64388,201.64388,201.64388,174.01996,174.01996,174.01996,174.01996,174.01996,102.5178,102.5178,102.5178,102.5178,102.5178,34.6939533333333,34.6939533333333,34.6939533333333,34.6939533333333,34.6939533333333,34.6939533333333,34.6939533333333,34.6939533333333,34.6939533333333,34.6939533333333,34.6939533333333,34.6939533333333,34.6939533333333,34.6939533333333,34.6939533333333,197
"2030",8,1015,1178.4782,1178.4782,1178.4782,1178.4782,1178.4782,1242.53836,1242.53836,1242.53836,1242.53836,1242.53836,1260.40184,1260.40184,1260.40184,1260.40184,1260.40184,1297.51288,1297.51288,1297.51288,1297.51288,1297.51288,1327.12666,1327.12666,1327.12666,1327.12666,1327.12666,1160.07386,1160.07386,1160.07386,1160.07386,1160.07386,1075.38858,1075.38858,1075.38858,1075.38858,1075.38858,1227.8454,1227.8454,1227.8454,1227.8454,1227.8454,1503.31566,1503.31566,1503.31566,1503.31566,1503.31566,1400.78376,1400.78376,1400.78376,1400.78376,1400.78376,1325.0808,1325.0808,1325.0808,1325.0808,1325.0808,1333.12346,1333.12346,1333.12346,1333.12346,1333.12346,1289.61804,1289.61804,1289.61804,1289.61804,1289.61804,1370.54474,1370.54474,1370.54474,1370.54474,1370.54474,1241.40444,1241.40444,1241.40444,1241.40444,1241.40444,932.25682,932.25682,932.25682,932.25682,932.25682,576.07616,576.07616,576.07616,576.07616,576.07616,133.310473333333,133.310473333333,133.310473333333,133.310473333333,133.310473333333,133.310473333333,133.310473333333,133.310473333333,133.310473333333,133.310473333333,133.310473333333,133.310473333333,133.310473333333,133.310473333333,133.310473333333,228
"2030",9,1017,374.37146,374.37146,374.37146,374.37146,374.37146,387.21922,387.21922,387.21922,387.21922,387.21922,377.94782,377.94782,377.94782,377.94782,377.94782,344.45548,344.45548,344.45548,344.45548,344.45548,310.88456,310.88456,310.88456,310.88456,310.88456,367.69944,367.69944,367.69944,367.69944,367.69944,427.13448,427.13448,427.13448,427.13448,427.13448,499.88304,499.88304,499.88304,499.88304,499.88304,441.25758,441.25758,441.25758,441.25758,441.25758,396.99472,396.99472,396.99472,396.99472,396.99472,387.20012,387.20012,387.20012,387.20012,387.20012,419.49752,419.49752,419.49752,419.49752,419.49752,423.5745,423.5745,423.5745,423.5745,423.5745,442.2605,442.2605,442.2605,442.2605,442.2605,406.3816,406.3816,406.3816,406.3816,406.3816,331.30488,331.30488,331.30488,331.30488,331.30488,211.20846,211.20846,211.20846,211.20846,211.20846,50.4852333333333,50.4852333333333,50.4852333333333,50.4852333333333,50.4852333333333,50.4852333333333,50.4852333333333,50.4852333333333,50.4852333333333,50.4852333333333,50.4852333333333,50.4852333333333,50.4852333333333,50.4852333333333,50.4852333333333,259
"2030",10,1019,234.458,234.458,234.458,234.458,234.458,255.57254,255.57254,255.57254,255.57254,255.57254,269.59616,269.59616,269.59616,269.59616,269.59616,215.0016,215.0016,215.0016,215.0016,215.0016,218.11194,218.11194,218.11194,218.11194,218.11194,242.7775,242.7775,242.7775,242.7775,242.7775,261.37128,261.37128,261.37128,261.37128,261.37128,303.01116,303.01116,303.01116,303.01116,303.01116,277.71474,277.71474,277.71474,277.71474,277.71474,268.69452,268.69452,268.69452,268.69452,268.69452,285.33618,285.33618,285.33618,285.33618,285.33618,349.3211,349.3211,349.3211,349.3211,349.3211,348.93708,348.93708,348.93708,348.93708,348.93708,377.95608,377.95608,377.95608,377.95608,377.95608,361.13178,361.13178,361.13178,361.13178,361.13178,258.30328,258.30328,258.30328,258.30328,258.30328,184.87516,184.87516,184.87516,184.87516,184.87516,41.07574,41.07574,41.07574,41.07574,41.07574,41.07574,41.07574,41.07574,41.07574,41.07574,41.07574,41.07574,41.07574,41.07574,41.07574,290
