"Year","DestinationID","FIPS","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65","Age66","Age67","Age68","Age69","Age70","Age71","Age72","Age73","Age74","Age75","Age76","Age77","Age78","Age79","Age80","Age81","Age82","Age83","Age84","Age85","Age86","Age87","Age88","Age89","Age90","Age91","Age92","Age93","Age94","Age95","Age96","Age97","Age98","Age99","rowid"
"2020",1,1001,687.21876,687.21876,687.21876,687.21876,687.21876,679.53372,679.53372,679.53372,679.53372,679.53372,839.28372,839.28372,839.28372,839.28372,839.28372,698.82792,698.82792,698.82792,698.82792,698.82792,574.60326,574.60326,574.60326,574.60326,574.60326,772.89124,772.89124,772.89124,772.89124,772.89124,751.76354,751.76354,751.76354,751.76354,751.76354,740.27582,740.27582,740.27582,740.27582,740.27582,676.2437,676.2437,676.2437,676.2437,676.2437,790.27148,790.27148,790.27148,790.27148,790.27148,735.29648,735.29648,735.29648,735.29648,735.29648,784.32038,784.32038,784.32038,784.32038,784.32038,682.19914,682.19914,682.19914,682.19914,682.19914,539.30462,539.30462,539.30462,539.30462,539.30462,463.77538,463.77538,463.77538,463.77538,463.77538,342.49322,342.49322,342.49322,342.49322,342.49322,233.6318,233.6318,233.6318,233.6318,233.6318,58.3696533333333,58.3696533333333,58.3696533333333,58.3696533333333,58.3696533333333,58.3696533333333,58.3696533333333,58.3696533333333,58.3696533333333,58.3696533333333,58.3696533333333,58.3696533333333,58.3696533333333,58.3696533333333,58.3696533333333,1
"2020",2,1003,2567.6148,2567.6148,2567.6148,2567.6148,2567.6148,2624.93672,2624.93672,2624.93672,2624.93672,2624.93672,2966.8156,2966.8156,2966.8156,2966.8156,2966.8156,2523.39386,2523.39386,2523.39386,2523.39386,2523.39386,2152.3354,2152.3354,2152.3354,2152.3354,2152.3354,2674.4914,2674.4914,2674.4914,2674.4914,2674.4914,2689.95082,2689.95082,2689.95082,2689.95082,2689.95082,2800.13122,2800.13122,2800.13122,2800.13122,2800.13122,2768.51086,2768.51086,2768.51086,2768.51086,2768.51086,2919.56924,2919.56924,2919.56924,2919.56924,2919.56924,2850.9323,2850.9323,2850.9323,2850.9323,2850.9323,3159.89758,3159.89758,3159.89758,3159.89758,3159.89758,3139.35488,3139.35488,3139.35488,3139.35488,3139.35488,2938.85044,2938.85044,2938.85044,2938.85044,2938.85044,2581.7645,2581.7645,2581.7645,2581.7645,2581.7645,1823.50698,1823.50698,1823.50698,1823.50698,1823.50698,1060.89252,1060.89252,1060.89252,1060.89252,1060.89252,327.316633333333,327.316633333333,327.316633333333,327.316633333333,327.316633333333,327.316633333333,327.316633333333,327.316633333333,327.316633333333,327.316633333333,327.316633333333,327.316633333333,327.316633333333,327.316633333333,327.316633333333,32
"2020",3,1005,252.44936,252.44936,252.44936,252.44936,252.44936,291.29524,291.29524,291.29524,291.29524,291.29524,342.96858,342.96858,342.96858,342.96858,342.96858,264.14676,264.14676,264.14676,264.14676,264.14676,319.63042,319.63042,319.63042,319.63042,319.63042,416.45028,416.45028,416.45028,416.45028,416.45028,371.36732,371.36732,371.36732,371.36732,371.36732,349.226,349.226,349.226,349.226,349.226,312.35204,312.35204,312.35204,312.35204,312.35204,324.28786,324.28786,324.28786,324.28786,324.28786,280.62568,280.62568,280.62568,280.62568,280.62568,328.36942,328.36942,328.36942,328.36942,328.36942,302.66906,302.66906,302.66906,302.66906,302.66906,286.32082,286.32082,286.32082,286.32082,286.32082,271.87504,271.87504,271.87504,271.87504,271.87504,189.0449,189.0449,189.0449,189.0449,189.0449,109.6533,109.6533,109.6533,109.6533,109.6533,31.06768,31.06768,31.06768,31.06768,31.06768,31.06768,31.06768,31.06768,31.06768,31.06768,31.06768,31.06768,31.06768,31.06768,31.06768,63
"2020",4,1007,234.47272,234.47272,234.47272,234.47272,234.47272,238.4659,238.4659,238.4659,238.4659,238.4659,253.9686,253.9686,253.9686,253.9686,253.9686,234.68658,234.68658,234.68658,234.68658,234.68658,255.40304,255.40304,255.40304,255.40304,255.40304,362.17312,362.17312,362.17312,362.17312,362.17312,365.88612,365.88612,365.88612,365.88612,365.88612,309.21188,309.21188,309.21188,309.21188,309.21188,279.59092,279.59092,279.59092,279.59092,279.59092,344.14,344.14,344.14,344.14,344.14,300.38912,300.38912,300.38912,300.38912,300.38912,319.51548,319.51548,319.51548,319.51548,319.51548,269.83254,269.83254,269.83254,269.83254,269.83254,223.93822,223.93822,223.93822,223.93822,223.93822,196.354,196.354,196.354,196.354,196.354,136.0942,136.0942,136.0942,136.0942,136.0942,80.81858,80.81858,80.81858,80.81858,80.81858,26.30668,26.30668,26.30668,26.30668,26.30668,26.30668,26.30668,26.30668,26.30668,26.30668,26.30668,26.30668,26.30668,26.30668,26.30668,94
"2020",5,1009,707.443,707.443,707.443,707.443,707.443,725.1145,725.1145,725.1145,725.1145,725.1145,795.977,795.977,795.977,795.977,795.977,649.09412,649.09412,649.09412,649.09412,649.09412,565.67316,565.67316,565.67316,565.67316,565.67316,740.97168,740.97168,740.97168,740.97168,740.97168,681.34018,681.34018,681.34018,681.34018,681.34018,745.74752,745.74752,745.74752,745.74752,745.74752,709.40798,709.40798,709.40798,709.40798,709.40798,779.3191,779.3191,779.3191,779.3191,779.3191,776.95604,776.95604,776.95604,776.95604,776.95604,810.43956,810.43956,810.43956,810.43956,810.43956,735.09864,735.09864,735.09864,735.09864,735.09864,681.16126,681.16126,681.16126,681.16126,681.16126,613.30618,613.30618,613.30618,613.30618,613.30618,422.94748,422.94748,422.94748,422.94748,422.94748,271.43844,271.43844,271.43844,271.43844,271.43844,74.8033466666667,74.8033466666667,74.8033466666667,74.8033466666667,74.8033466666667,74.8033466666667,74.8033466666667,74.8033466666667,74.8033466666667,74.8033466666667,74.8033466666667,74.8033466666667,74.8033466666667,74.8033466666667,74.8033466666667,125
"2020",6,1011,112.21532,112.21532,112.21532,112.21532,112.21532,114.81346,114.81346,114.81346,114.81346,114.81346,147.82458,147.82458,147.82458,147.82458,147.82458,94.61566,94.61566,94.61566,94.61566,94.61566,121.58754,121.58754,121.58754,121.58754,121.58754,166.27374,166.27374,166.27374,166.27374,166.27374,154.54052,154.54052,154.54052,154.54052,154.54052,147.4125,147.4125,147.4125,147.4125,147.4125,130.21988,130.21988,130.21988,130.21988,130.21988,148.03544,148.03544,148.03544,148.03544,148.03544,107.39594,107.39594,107.39594,107.39594,107.39594,133.70124,133.70124,133.70124,133.70124,133.70124,127.3803,127.3803,127.3803,127.3803,127.3803,101.71544,101.71544,101.71544,101.71544,101.71544,83.8584,83.8584,83.8584,83.8584,83.8584,63.44154,63.44154,63.44154,63.44154,63.44154,40.91338,40.91338,40.91338,40.91338,40.91338,14.61082,14.61082,14.61082,14.61082,14.61082,14.61082,14.61082,14.61082,14.61082,14.61082,14.61082,14.61082,14.61082,14.61082,14.61082,156
"2020",7,1013,235.99676,235.99676,235.99676,235.99676,235.99676,248.8375,248.8375,248.8375,248.8375,248.8375,281.14778,281.14778,281.14778,281.14778,281.14778,221.00598,221.00598,221.00598,221.00598,221.00598,205.67594,205.67594,205.67594,205.67594,205.67594,235.84344,235.84344,235.84344,235.84344,235.84344,225.41316,225.41316,225.41316,225.41316,225.41316,256.85288,256.85288,256.85288,256.85288,256.85288,248.30286,248.30286,248.30286,248.30286,248.30286,216.69848,216.69848,216.69848,216.69848,216.69848,212.07528,212.07528,212.07528,212.07528,212.07528,252.7027,252.7027,252.7027,252.7027,252.7027,269.86576,269.86576,269.86576,269.86576,269.86576,254.6764,254.6764,254.6764,254.6764,254.6764,184.09254,184.09254,184.09254,184.09254,184.09254,139.56516,139.56516,139.56516,139.56516,139.56516,91.41834,91.41834,91.41834,91.41834,91.41834,38.35956,38.35956,38.35956,38.35956,38.35956,38.35956,38.35956,38.35956,38.35956,38.35956,38.35956,38.35956,38.35956,38.35956,38.35956,187
"2020",8,1015,1338.58424,1338.58424,1338.58424,1338.58424,1338.58424,1305.45996,1305.45996,1305.45996,1305.45996,1305.45996,1447.6053,1447.6053,1447.6053,1447.6053,1447.6053,1492.38376,1492.38376,1492.38376,1492.38376,1492.38376,1297.56184,1297.56184,1297.56184,1297.56184,1297.56184,1316.23946,1316.23946,1316.23946,1316.23946,1316.23946,1559.8906,1559.8906,1559.8906,1559.8906,1559.8906,1475.02784,1475.02784,1475.02784,1475.02784,1475.02784,1379.4922,1379.4922,1379.4922,1379.4922,1379.4922,1391.35582,1391.35582,1391.35582,1391.35582,1391.35582,1403.67384,1403.67384,1403.67384,1403.67384,1403.67384,1580.17712,1580.17712,1580.17712,1580.17712,1580.17712,1561.25718,1561.25718,1561.25718,1561.25718,1561.25718,1366.2955,1366.2955,1366.2955,1366.2955,1366.2955,1097.09234,1097.09234,1097.09234,1097.09234,1097.09234,716.3975,716.3975,716.3975,716.3975,716.3975,436.27888,436.27888,436.27888,436.27888,436.27888,145.904966666667,145.904966666667,145.904966666667,145.904966666667,145.904966666667,145.904966666667,145.904966666667,145.904966666667,145.904966666667,145.904966666667,145.904966666667,145.904966666667,145.904966666667,145.904966666667,145.904966666667,218
"2020",9,1017,389.55824,389.55824,389.55824,389.55824,389.55824,428.34686,428.34686,428.34686,428.34686,428.34686,399.91324,399.91324,399.91324,399.91324,399.91324,331.95406,331.95406,331.95406,331.95406,331.95406,355.01544,355.01544,355.01544,355.01544,355.01544,490.56614,490.56614,490.56614,490.56614,490.56614,438.7028,438.7028,438.7028,438.7028,438.7028,402.6211,402.6211,402.6211,402.6211,402.6211,376.51396,376.51396,376.51396,376.51396,376.51396,422.81022,422.81022,422.81022,422.81022,422.81022,453.62342,453.62342,453.62342,453.62342,453.62342,480.27306,480.27306,480.27306,480.27306,480.27306,483.91888,483.91888,483.91888,483.91888,483.91888,442.4755,442.4755,442.4755,442.4755,442.4755,361.46238,361.46238,361.46238,361.46238,361.46238,261.48404,261.48404,261.48404,261.48404,261.48404,140.95682,140.95682,140.95682,140.95682,140.95682,52.61228,52.61228,52.61228,52.61228,52.61228,52.61228,52.61228,52.61228,52.61228,52.61228,52.61228,52.61228,52.61228,52.61228,52.61228,249
"2020",10,1019,259.85326,259.85326,259.85326,259.85326,259.85326,253.51006,253.51006,253.51006,253.51006,253.51006,306.63932,306.63932,306.63932,306.63932,306.63932,263.844,263.844,263.844,263.844,263.844,236.8618,236.8618,236.8618,236.8618,236.8618,297.53614,297.53614,297.53614,297.53614,297.53614,267.5334,267.5334,267.5334,267.5334,267.5334,257.1079,257.1079,257.1079,257.1079,257.1079,274.5799,274.5799,274.5799,274.5799,274.5799,346.84002,346.84002,346.84002,346.84002,346.84002,350.41716,350.41716,350.41716,350.41716,350.41716,385.36192,385.36192,385.36192,385.36192,385.36192,407.64344,407.64344,407.64344,407.64344,407.64344,365.55976,365.55976,365.55976,365.55976,365.55976,349.43036,349.43036,349.43036,349.43036,349.43036,231.19166,231.19166,231.19166,231.19166,231.19166,138.993,138.993,138.993,138.993,138.993,34.52596,34.52596,34.52596,34.52596,34.52596,34.52596,34.52596,34.52596,34.52596,34.52596,34.52596,34.52596,34.52596,34.52596,34.52596,280
