"Year","DestinationID","FIPS","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65","Age66","Age67","Age68","Age69","Age70","Age71","Age72","Age73","Age74","Age75","Age76","Age77","Age78","Age79","Age80","Age81","Age82","Age83","Age84","Age85","Age86","Age87","Age88","Age89","Age90","Age91","Age92","Age93","Age94","Age95","Age96","Age97","Age98","Age99","rowid"
"2050",159,6003,4.67606,4.67606,4.67606,4.67606,4.67606,5.05348,5.05348,5.05348,5.05348,5.05348,4.97602,4.97602,4.97602,4.97602,4.97602,6.6278,6.6278,6.6278,6.6278,6.6278,6.9978,6.9978,6.9978,6.9978,6.9978,9.27552,9.27552,9.27552,9.27552,9.27552,7.78608,7.78608,7.78608,7.78608,7.78608,7.48222,7.48222,7.48222,7.48222,7.48222,11.9063,11.9063,11.9063,11.9063,11.9063,13.50474,13.50474,13.50474,13.50474,13.50474,11.39212,11.39212,11.39212,11.39212,11.39212,10.7037,10.7037,10.7037,10.7037,10.7037,10.44792,10.44792,10.44792,10.44792,10.44792,8.7707,8.7707,8.7707,8.7707,8.7707,9.57174,9.57174,9.57174,9.57174,9.57174,8.53222,8.53222,8.53222,8.53222,8.53222,7.29282,7.29282,7.29282,7.29282,7.29282,15.1617333333333,15.1617333333333,15.1617333333333,15.1617333333333,15.1617333333333,15.1617333333333,15.1617333333333,15.1617333333333,15.1617333333333,15.1617333333333,15.1617333333333,15.1617333333333,15.1617333333333,15.1617333333333,15.1617333333333,4929
"2050",160,6005,237.26204,237.26204,237.26204,237.26204,237.26204,261.20724,261.20724,261.20724,261.20724,261.20724,283.59476,283.59476,283.59476,283.59476,283.59476,326.62126,326.62126,326.62126,326.62126,326.62126,247.0543,247.0543,247.0543,247.0543,247.0543,318.3427,318.3427,318.3427,318.3427,318.3427,364.97936,364.97936,364.97936,364.97936,364.97936,399.11206,399.11206,399.11206,399.11206,399.11206,449.08056,449.08056,449.08056,449.08056,449.08056,445.68036,445.68036,445.68036,445.68036,445.68036,376.31212,376.31212,376.31212,376.31212,376.31212,442.0821,442.0821,442.0821,442.0821,442.0821,411.09396,411.09396,411.09396,411.09396,411.09396,374.08998,374.08998,374.08998,374.08998,374.08998,302.98992,302.98992,302.98992,302.98992,302.98992,251.14734,251.14734,251.14734,251.14734,251.14734,212.37802,212.37802,212.37802,212.37802,212.37802,93.2049733333333,93.2049733333333,93.2049733333333,93.2049733333333,93.2049733333333,93.2049733333333,93.2049733333333,93.2049733333333,93.2049733333333,93.2049733333333,93.2049733333333,93.2049733333333,93.2049733333333,93.2049733333333,93.2049733333333,4960
"2050",161,6007,2911.90214,2911.90214,2911.90214,2911.90214,2911.90214,2920.33018,2920.33018,2920.33018,2920.33018,2920.33018,3007.60064,3007.60064,3007.60064,3007.60064,3007.60064,3567.04592,3567.04592,3567.04592,3567.04592,3567.04592,4697.29694,4697.29694,4697.29694,4697.29694,4697.29694,3315.56544,3315.56544,3315.56544,3315.56544,3315.56544,3003.4674,3003.4674,3003.4674,3003.4674,3003.4674,2927.7748,2927.7748,2927.7748,2927.7748,2927.7748,3108.84452,3108.84452,3108.84452,3108.84452,3108.84452,2942.75508,2942.75508,2942.75508,2942.75508,2942.75508,2606.72368,2606.72368,2606.72368,2606.72368,2606.72368,3421.5333,3421.5333,3421.5333,3421.5333,3421.5333,2787.21946,2787.21946,2787.21946,2787.21946,2787.21946,2824.91928,2824.91928,2824.91928,2824.91928,2824.91928,2218.01546,2218.01546,2218.01546,2218.01546,2218.01546,1808.3217,1808.3217,1808.3217,1808.3217,1808.3217,1502.17662,1502.17662,1502.17662,1502.17662,1502.17662,980.239633333333,980.239633333333,980.239633333333,980.239633333333,980.239633333333,980.239633333333,980.239633333333,980.239633333333,980.239633333333,980.239633333333,980.239633333333,980.239633333333,980.239633333333,980.239633333333,980.239633333333,4991
"2050",162,6009,292.54772,292.54772,292.54772,292.54772,292.54772,330.4742,330.4742,330.4742,330.4742,330.4742,364.65294,364.65294,364.65294,364.65294,364.65294,357.53362,357.53362,357.53362,357.53362,357.53362,245.2801,245.2801,245.2801,245.2801,245.2801,277.33492,277.33492,277.33492,277.33492,277.33492,306.8782,306.8782,306.8782,306.8782,306.8782,353.42692,353.42692,353.42692,353.42692,353.42692,406.75934,406.75934,406.75934,406.75934,406.75934,428.687,428.687,428.687,428.687,428.687,501.48684,501.48684,501.48684,501.48684,501.48684,615.63828,615.63828,615.63828,615.63828,615.63828,584.17184,584.17184,584.17184,584.17184,584.17184,564.95228,564.95228,564.95228,564.95228,564.95228,429.95068,429.95068,429.95068,429.95068,429.95068,355.70122,355.70122,355.70122,355.70122,355.70122,303.90124,303.90124,303.90124,303.90124,303.90124,119.20556,119.20556,119.20556,119.20556,119.20556,119.20556,119.20556,119.20556,119.20556,119.20556,119.20556,119.20556,119.20556,119.20556,119.20556,5022
"2050",163,6011,217.24334,217.24334,217.24334,217.24334,217.24334,218.8417,218.8417,218.8417,218.8417,218.8417,213.94478,213.94478,213.94478,213.94478,213.94478,209.13394,209.13394,209.13394,209.13394,209.13394,166.81332,166.81332,166.81332,166.81332,166.81332,187.33652,187.33652,187.33652,187.33652,187.33652,188.29628,188.29628,188.29628,188.29628,188.29628,212.02206,212.02206,212.02206,212.02206,212.02206,260.00694,260.00694,260.00694,260.00694,260.00694,236.52664,236.52664,236.52664,236.52664,236.52664,239.25532,239.25532,239.25532,239.25532,239.25532,298.37264,298.37264,298.37264,298.37264,298.37264,242.93338,242.93338,242.93338,242.93338,242.93338,255.23742,255.23742,255.23742,255.23742,255.23742,204.91994,204.91994,204.91994,204.91994,204.91994,203.9747,203.9747,203.9747,203.9747,203.9747,178.5539,178.5539,178.5539,178.5539,178.5539,77.50342,77.50342,77.50342,77.50342,77.50342,77.50342,77.50342,77.50342,77.50342,77.50342,77.50342,77.50342,77.50342,77.50342,77.50342,5053
"2050",164,6013,15842.81016,15842.81016,15842.81016,15842.81016,15842.81016,17174.51674,17174.51674,17174.51674,17174.51674,17174.51674,17976.06274,17976.06274,17976.06274,17976.06274,17976.06274,15924.95478,15924.95478,15924.95478,15924.95478,15924.95478,14304.04068,14304.04068,14304.04068,14304.04068,14304.04068,16605.85834,16605.85834,16605.85834,16605.85834,16605.85834,18216.6394,18216.6394,18216.6394,18216.6394,18216.6394,19233.20708,19233.20708,19233.20708,19233.20708,19233.20708,21792.25654,21792.25654,21792.25654,21792.25654,21792.25654,21614.68232,21614.68232,21614.68232,21614.68232,21614.68232,21759.25556,21759.25556,21759.25556,21759.25556,21759.25556,22726.28378,22726.28378,22726.28378,22726.28378,22726.28378,20460.40722,20460.40722,20460.40722,20460.40722,20460.40722,19050.7858,19050.7858,19050.7858,19050.7858,19050.7858,15562.404,15562.404,15562.404,15562.404,15562.404,13912.88994,13912.88994,13912.88994,13912.88994,13912.88994,12100.2997,12100.2997,12100.2997,12100.2997,12100.2997,6872.43885333333,6872.43885333333,6872.43885333333,6872.43885333333,6872.43885333333,6872.43885333333,6872.43885333333,6872.43885333333,6872.43885333333,6872.43885333333,6872.43885333333,6872.43885333333,6872.43885333333,6872.43885333333,6872.43885333333,5084
"2050",165,6015,180.0867,180.0867,180.0867,180.0867,180.0867,184.40238,184.40238,184.40238,184.40238,184.40238,196.25614,196.25614,196.25614,196.25614,196.25614,204.59684,204.59684,204.59684,204.59684,204.59684,287.11982,287.11982,287.11982,287.11982,287.11982,374.73084,374.73084,374.73084,374.73084,374.73084,411.96632,411.96632,411.96632,411.96632,411.96632,422.92878,422.92878,422.92878,422.92878,422.92878,357.77088,357.77088,357.77088,357.77088,357.77088,278.68892,278.68892,278.68892,278.68892,278.68892,206.86348,206.86348,206.86348,206.86348,206.86348,211.94714,211.94714,211.94714,211.94714,211.94714,224.98476,224.98476,224.98476,224.98476,224.98476,224.37414,224.37414,224.37414,224.37414,224.37414,163.0146,163.0146,163.0146,163.0146,163.0146,134.50668,134.50668,134.50668,134.50668,134.50668,108.96276,108.96276,108.96276,108.96276,108.96276,41.9333333333333,41.9333333333333,41.9333333333333,41.9333333333333,41.9333333333333,41.9333333333333,41.9333333333333,41.9333333333333,41.9333333333333,41.9333333333333,41.9333333333333,41.9333333333333,41.9333333333333,41.9333333333333,41.9333333333333,5115
"2050",166,6017,1410.87236,1410.87236,1410.87236,1410.87236,1410.87236,1690.22892,1690.22892,1690.22892,1690.22892,1690.22892,1896.0016,1896.0016,1896.0016,1896.0016,1896.0016,1633.24546,1633.24546,1633.24546,1633.24546,1633.24546,1265.31468,1265.31468,1265.31468,1265.31468,1265.31468,1380.60828,1380.60828,1380.60828,1380.60828,1380.60828,1550.55428,1550.55428,1550.55428,1550.55428,1550.55428,1799.95548,1799.95548,1799.95548,1799.95548,1799.95548,2267.84886,2267.84886,2267.84886,2267.84886,2267.84886,2425.14996,2425.14996,2425.14996,2425.14996,2425.14996,2597.2335,2597.2335,2597.2335,2597.2335,2597.2335,2841.18464,2841.18464,2841.18464,2841.18464,2841.18464,2502.97416,2502.97416,2502.97416,2502.97416,2502.97416,2396.97724,2396.97724,2396.97724,2396.97724,2396.97724,1864.06778,1864.06778,1864.06778,1864.06778,1864.06778,1668.83486,1668.83486,1668.83486,1668.83486,1668.83486,1594.80816,1594.80816,1594.80816,1594.80816,1594.80816,1464.95498666667,1464.95498666667,1464.95498666667,1464.95498666667,1464.95498666667,1464.95498666667,1464.95498666667,1464.95498666667,1464.95498666667,1464.95498666667,1464.95498666667,1464.95498666667,1464.95498666667,1464.95498666667,1464.95498666667,5146
"2050",167,6019,13651.24794,13651.24794,13651.24794,13651.24794,13651.24794,14084.13708,14084.13708,14084.13708,14084.13708,14084.13708,14339.65488,14339.65488,14339.65488,14339.65488,14339.65488,13174.51062,13174.51062,13174.51062,13174.51062,13174.51062,12401.6699,12401.6699,12401.6699,12401.6699,12401.6699,13225.25644,13225.25644,13225.25644,13225.25644,13225.25644,12819.23804,12819.23804,12819.23804,12819.23804,12819.23804,14931.96696,14931.96696,14931.96696,14931.96696,14931.96696,15543.91294,15543.91294,15543.91294,15543.91294,15543.91294,14019.69876,14019.69876,14019.69876,14019.69876,14019.69876,13703.14234,13703.14234,13703.14234,13703.14234,13703.14234,15459.09448,15459.09448,15459.09448,15459.09448,15459.09448,14802.3746,14802.3746,14802.3746,14802.3746,14802.3746,13207.63064,13207.63064,13207.63064,13207.63064,13207.63064,10632.70984,10632.70984,10632.70984,10632.70984,10632.70984,9038.81038,9038.81038,9038.81038,9038.81038,9038.81038,7177.64636,7177.64636,7177.64636,7177.64636,7177.64636,3079.15229333333,3079.15229333333,3079.15229333333,3079.15229333333,3079.15229333333,3079.15229333333,3079.15229333333,3079.15229333333,3079.15229333333,3079.15229333333,3079.15229333333,3079.15229333333,3079.15229333333,3079.15229333333,3079.15229333333,5177
"2050",168,6021,284.50966,284.50966,284.50966,284.50966,284.50966,301.75144,301.75144,301.75144,301.75144,301.75144,315.32484,315.32484,315.32484,315.32484,315.32484,288.80966,288.80966,288.80966,288.80966,288.80966,265.84914,265.84914,265.84914,265.84914,265.84914,268.12984,268.12984,268.12984,268.12984,268.12984,264.89952,264.89952,264.89952,264.89952,264.89952,308.26528,308.26528,308.26528,308.26528,308.26528,343.2986,343.2986,343.2986,343.2986,343.2986,290.19294,290.19294,290.19294,290.19294,290.19294,308.07568,308.07568,308.07568,308.07568,308.07568,325.52016,325.52016,325.52016,325.52016,325.52016,312.09164,312.09164,312.09164,312.09164,312.09164,308.448,308.448,308.448,308.448,308.448,265.86028,265.86028,265.86028,265.86028,265.86028,234.8907,234.8907,234.8907,234.8907,234.8907,203.55948,203.55948,203.55948,203.55948,203.55948,88.0374,88.0374,88.0374,88.0374,88.0374,88.0374,88.0374,88.0374,88.0374,88.0374,88.0374,88.0374,88.0374,88.0374,88.0374,5208
"2050",169,6023,1466.17618,1466.17618,1466.17618,1466.17618,1466.17618,1421.52928,1421.52928,1421.52928,1421.52928,1421.52928,1422.38498,1422.38498,1422.38498,1422.38498,1422.38498,1846.67312,1846.67312,1846.67312,1846.67312,1846.67312,2203.95786,2203.95786,2203.95786,2203.95786,2203.95786,1806.73096,1806.73096,1806.73096,1806.73096,1806.73096,1629.54318,1629.54318,1629.54318,1629.54318,1629.54318,1593.21092,1593.21092,1593.21092,1593.21092,1593.21092,1699.70066,1699.70066,1699.70066,1699.70066,1699.70066,1595.52328,1595.52328,1595.52328,1595.52328,1595.52328,1306.59248,1306.59248,1306.59248,1306.59248,1306.59248,1603.67014,1603.67014,1603.67014,1603.67014,1603.67014,1382.60432,1382.60432,1382.60432,1382.60432,1382.60432,1549.07506,1549.07506,1549.07506,1549.07506,1549.07506,1308.53756,1308.53756,1308.53756,1308.53756,1308.53756,972.37736,972.37736,972.37736,972.37736,972.37736,607.33478,607.33478,607.33478,607.33478,607.33478,251.457526666667,251.457526666667,251.457526666667,251.457526666667,251.457526666667,251.457526666667,251.457526666667,251.457526666667,251.457526666667,251.457526666667,251.457526666667,251.457526666667,251.457526666667,251.457526666667,251.457526666667,5239
