"Year","DestinationID","FIPS","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40","Age41","Age42","Age43","Age44","Age45","Age46","Age47","Age48","Age49","Age50","Age51","Age52","Age53","Age54","Age55","Age56","Age57","Age58","Age59","Age60","Age61","Age62","Age63","Age64","Age65","Age66","Age67","Age68","Age69","Age70","Age71","Age72","Age73","Age74","Age75","Age76","Age77","Age78","Age79","Age80","Age81","Age82","Age83","Age84","Age85","Age86","Age87","Age88","Age89","Age90","Age91","Age92","Age93","Age94","Age95","Age96","Age97","Age98","Age99","rowid"
"2035",1,1001,631.83244,631.83244,631.83244,631.83244,631.83244,674.00766,674.00766,674.00766,674.00766,674.00766,725.81262,725.81262,725.81262,725.81262,725.81262,623.35258,623.35258,623.35258,623.35258,623.35258,466.87814,466.87814,466.87814,466.87814,466.87814,647.6865,647.6865,647.6865,647.6865,647.6865,711.13218,711.13218,711.13218,711.13218,711.13218,748.79314,748.79314,748.79314,748.79314,748.79314,835.25768,835.25768,835.25768,835.25768,835.25768,725.63354,725.63354,725.63354,725.63354,725.63354,670.36454,670.36454,670.36454,670.36454,670.36454,590.57212,590.57212,590.57212,590.57212,590.57212,682.07094,682.07094,682.07094,682.07094,682.07094,622.78072,622.78072,622.78072,622.78072,622.78072,639.65132,639.65132,639.65132,639.65132,639.65132,503.668,503.668,503.668,503.668,503.668,326.30648,326.30648,326.30648,326.30648,326.30648,89.70058,89.70058,89.70058,89.70058,89.70058,89.70058,89.70058,89.70058,89.70058,89.70058,89.70058,89.70058,89.70058,89.70058,89.70058,16
"2035",2,1003,3041.05324,3041.05324,3041.05324,3041.05324,3041.05324,3151.5971,3151.5971,3151.5971,3151.5971,3151.5971,3312.54228,3312.54228,3312.54228,3312.54228,3312.54228,2940.63022,2940.63022,2940.63022,2940.63022,2940.63022,2565.47388,2565.47388,2565.47388,2565.47388,2565.47388,3174.525,3174.525,3174.525,3174.525,3174.525,3233.99938,3233.99938,3233.99938,3233.99938,3233.99938,3351.3647,3351.3647,3351.3647,3351.3647,3351.3647,3707.71236,3707.71236,3707.71236,3707.71236,3707.71236,3643.81516,3643.81516,3643.81516,3643.81516,3643.81516,3688.46394,3688.46394,3688.46394,3688.46394,3688.46394,3516.41528,3516.41528,3516.41528,3516.41528,3516.41528,3693.92836,3693.92836,3693.92836,3693.92836,3693.92836,3602.78644,3602.78644,3602.78644,3602.78644,3602.78644,3678.57386,3678.57386,3678.57386,3678.57386,3678.57386,3118.1292,3118.1292,3118.1292,3118.1292,3118.1292,2290.74964,2290.74964,2290.74964,2290.74964,2290.74964,898.959466666667,898.959466666667,898.959466666667,898.959466666667,898.959466666667,898.959466666667,898.959466666667,898.959466666667,898.959466666667,898.959466666667,898.959466666667,898.959466666667,898.959466666667,898.959466666667,898.959466666667,47
"2035",3,1005,194.51298,194.51298,194.51298,194.51298,194.51298,218.47538,218.47538,218.47538,218.47538,218.47538,230.53552,230.53552,230.53552,230.53552,230.53552,202.72754,202.72754,202.72754,202.72754,202.72754,279.1129,279.1129,279.1129,279.1129,279.1129,415.24384,415.24384,415.24384,415.24384,415.24384,400.48926,400.48926,400.48926,400.48926,400.48926,354.3998,354.3998,354.3998,354.3998,354.3998,342.74414,342.74414,342.74414,342.74414,342.74414,288.43474,288.43474,288.43474,288.43474,288.43474,255.68206,255.68206,255.68206,255.68206,255.68206,201.26752,201.26752,201.26752,201.26752,201.26752,208.40388,208.40388,208.40388,208.40388,208.40388,191.41026,191.41026,191.41026,191.41026,191.41026,230.37566,230.37566,230.37566,230.37566,230.37566,194.54968,194.54968,194.54968,194.54968,194.54968,142.47334,142.47334,142.47334,142.47334,142.47334,34.14312,34.14312,34.14312,34.14312,34.14312,34.14312,34.14312,34.14312,34.14312,34.14312,34.14312,34.14312,34.14312,34.14312,34.14312,78
"2035",4,1007,197.19012,197.19012,197.19012,197.19012,197.19012,192.00724,192.00724,192.00724,192.00724,192.00724,191.84392,191.84392,191.84392,191.84392,191.84392,184.40946,184.40946,184.40946,184.40946,184.40946,208.52304,208.52304,208.52304,208.52304,208.52304,312.1948,312.1948,312.1948,312.1948,312.1948,340.4982,340.4982,340.4982,340.4982,340.4982,335.7182,335.7182,335.7182,335.7182,335.7182,320.0973,320.0973,320.0973,320.0973,320.0973,315.54778,315.54778,315.54778,315.54778,315.54778,259.11308,259.11308,259.11308,259.11308,259.11308,237.85224,237.85224,237.85224,237.85224,237.85224,265.76846,265.76846,265.76846,265.76846,265.76846,226.64224,226.64224,226.64224,226.64224,226.64224,221.34756,221.34756,221.34756,221.34756,221.34756,168.07856,168.07856,168.07856,168.07856,168.07856,105.74842,105.74842,105.74842,105.74842,105.74842,29.9636266666667,29.9636266666667,29.9636266666667,29.9636266666667,29.9636266666667,29.9636266666667,29.9636266666667,29.9636266666667,29.9636266666667,29.9636266666667,29.9636266666667,29.9636266666667,29.9636266666667,29.9636266666667,29.9636266666667,109
"2035",5,1009,656.73282,656.73282,656.73282,656.73282,656.73282,686.18146,686.18146,686.18146,686.18146,686.18146,710.93776,710.93776,710.93776,710.93776,710.93776,596.33558,596.33558,596.33558,596.33558,596.33558,488.8233,488.8233,488.8233,488.8233,488.8233,612.30986,612.30986,612.30986,612.30986,612.30986,614.58558,614.58558,614.58558,614.58558,614.58558,680.56646,680.56646,680.56646,680.56646,680.56646,774.4469,774.4469,774.4469,774.4469,774.4469,708.05308,708.05308,708.05308,708.05308,708.05308,737.32922,737.32922,737.32922,737.32922,737.32922,694.78208,694.78208,694.78208,694.78208,694.78208,739.63584,739.63584,739.63584,739.63584,739.63584,720.68812,720.68812,720.68812,720.68812,720.68812,688.92836,688.92836,688.92836,688.92836,688.92836,530.81396,530.81396,530.81396,530.81396,530.81396,378.6929,378.6929,378.6929,378.6929,378.6929,97.1986266666667,97.1986266666667,97.1986266666667,97.1986266666667,97.1986266666667,97.1986266666667,97.1986266666667,97.1986266666667,97.1986266666667,97.1986266666667,97.1986266666667,97.1986266666667,97.1986266666667,97.1986266666667,97.1986266666667,140
"2035",6,1011,81.96824,81.96824,81.96824,81.96824,81.96824,81.93392,81.93392,81.93392,81.93392,81.93392,93.2652,93.2652,93.2652,93.2652,93.2652,83.37344,83.37344,83.37344,83.37344,83.37344,106.45476,106.45476,106.45476,106.45476,106.45476,169.43032,169.43032,169.43032,169.43032,169.43032,139.76434,139.76434,139.76434,139.76434,139.76434,147.70754,147.70754,147.70754,147.70754,147.70754,144.7157,144.7157,144.7157,144.7157,144.7157,142.40788,142.40788,142.40788,142.40788,142.40788,127.03378,127.03378,127.03378,127.03378,127.03378,102.17342,102.17342,102.17342,102.17342,102.17342,93.23524,93.23524,93.23524,93.23524,93.23524,62.07724,62.07724,62.07724,62.07724,62.07724,68.8412,68.8412,68.8412,68.8412,68.8412,63.60308,63.60308,63.60308,63.60308,63.60308,42.1413,42.1413,42.1413,42.1413,42.1413,15.6799866666667,15.6799866666667,15.6799866666667,15.6799866666667,15.6799866666667,15.6799866666667,15.6799866666667,15.6799866666667,15.6799866666667,15.6799866666667,15.6799866666667,15.6799866666667,15.6799866666667,15.6799866666667,15.6799866666667,171
"2035",7,1013,199.21958,199.21958,199.21958,199.21958,199.21958,210.4706,210.4706,210.4706,210.4706,210.4706,220.85306,220.85306,220.85306,220.85306,220.85306,185.38014,185.38014,185.38014,185.38014,185.38014,162.51058,162.51058,162.51058,162.51058,162.51058,197.97448,197.97448,197.97448,197.97448,197.97448,181.90122,181.90122,181.90122,181.90122,181.90122,210.55324,210.55324,210.55324,210.55324,210.55324,228.03006,228.03006,228.03006,228.03006,228.03006,216.2705,216.2705,216.2705,216.2705,216.2705,230.9223,230.9223,230.9223,230.9223,230.9223,210.04176,210.04176,210.04176,210.04176,210.04176,186.22144,186.22144,186.22144,186.22144,186.22144,175.42694,175.42694,175.42694,175.42694,175.42694,180.2142,180.2142,180.2142,180.2142,180.2142,170.43864,170.43864,170.43864,170.43864,170.43864,116.02042,116.02042,116.02042,116.02042,116.02042,33.1457133333333,33.1457133333333,33.1457133333333,33.1457133333333,33.1457133333333,33.1457133333333,33.1457133333333,33.1457133333333,33.1457133333333,33.1457133333333,33.1457133333333,33.1457133333333,33.1457133333333,33.1457133333333,33.1457133333333,202
"2035",8,1015,1097.66222,1097.66222,1097.66222,1097.66222,1097.66222,1149.48422,1149.48422,1149.48422,1149.48422,1149.48422,1194.03476,1194.03476,1194.03476,1194.03476,1194.03476,1301.14512,1301.14512,1301.14512,1301.14512,1301.14512,1161.91252,1161.91252,1161.91252,1161.91252,1161.91252,1139.83986,1139.83986,1139.83986,1139.83986,1139.83986,1102.05468,1102.05468,1102.05468,1102.05468,1102.05468,1064.32608,1064.32608,1064.32608,1064.32608,1064.32608,1197.99592,1197.99592,1197.99592,1197.99592,1197.99592,1465.92898,1465.92898,1465.92898,1465.92898,1465.92898,1379.02816,1379.02816,1379.02816,1379.02816,1379.02816,1293.29166,1293.29166,1293.29166,1293.29166,1293.29166,1263.56294,1263.56294,1263.56294,1263.56294,1263.56294,1194.9774,1194.9774,1194.9774,1194.9774,1194.9774,1191.74078,1191.74078,1191.74078,1191.74078,1191.74078,983.16848,983.16848,983.16848,983.16848,983.16848,623.9109,623.9109,623.9109,623.9109,623.9109,139.188313333333,139.188313333333,139.188313333333,139.188313333333,139.188313333333,139.188313333333,139.188313333333,139.188313333333,139.188313333333,139.188313333333,139.188313333333,139.188313333333,139.188313333333,139.188313333333,139.188313333333,233
"2035",9,1017,367.19786,367.19786,367.19786,367.19786,367.19786,380.8408,380.8408,380.8408,380.8408,380.8408,369.0226,369.0226,369.0226,369.0226,369.0226,316.0974,316.0974,316.0974,316.0974,316.0974,319.07406,319.07406,319.07406,319.07406,319.07406,373.46814,373.46814,373.46814,373.46814,373.46814,370.3447,370.3447,370.3447,370.3447,370.3447,435.05564,435.05564,435.05564,435.05564,435.05564,496.47902,496.47902,496.47902,496.47902,496.47902,440.5613,440.5613,440.5613,440.5613,440.5613,409.71236,409.71236,409.71236,409.71236,409.71236,375.63364,375.63364,375.63364,375.63364,375.63364,407.00778,407.00778,407.00778,407.00778,407.00778,405.3097,405.3097,405.3097,405.3097,405.3097,389.96108,389.96108,389.96108,389.96108,389.96108,351.50702,351.50702,351.50702,351.50702,351.50702,236.08158,236.08158,236.08158,236.08158,236.08158,57.0795866666667,57.0795866666667,57.0795866666667,57.0795866666667,57.0795866666667,57.0795866666667,57.0795866666667,57.0795866666667,57.0795866666667,57.0795866666667,57.0795866666667,57.0795866666667,57.0795866666667,57.0795866666667,57.0795866666667,264
"2035",10,1019,227.7777,227.7777,227.7777,227.7777,227.7777,242.35096,242.35096,242.35096,242.35096,242.35096,255.61,255.61,255.61,255.61,255.61,227.70574,227.70574,227.70574,227.70574,227.70574,180.91752,180.91752,180.91752,180.91752,180.91752,239.14308,239.14308,239.14308,239.14308,239.14308,244.29326,244.29326,244.29326,244.29326,244.29326,266.83122,266.83122,266.83122,266.83122,266.83122,308.11632,308.11632,308.11632,308.11632,308.11632,285.93532,285.93532,285.93532,285.93532,285.93532,271.0362,271.0362,271.0362,271.0362,271.0362,285.3066,285.3066,285.3066,285.3066,285.3066,349.87478,349.87478,349.87478,349.87478,349.87478,345.586,345.586,345.586,345.586,345.586,341.97864,341.97864,341.97864,341.97864,341.97864,284.16564,284.16564,284.16564,284.16564,284.16564,176.2756,176.2756,176.2756,176.2756,176.2756,43.3608266666667,43.3608266666667,43.3608266666667,43.3608266666667,43.3608266666667,43.3608266666667,43.3608266666667,43.3608266666667,43.3608266666667,43.3608266666667,43.3608266666667,43.3608266666667,43.3608266666667,43.3608266666667,43.3608266666667,295
