state,t,battery_2_MW,battery_4_MW,battery_6_MW,battery_8_MW,battery_10_MW,bio_MW,bio-ccs_MW,coal_ccs_MW,coal_MW,csp_MW,dac_MW,distpv_MW,gas_cc_ccs_MW,gas_cc_MW,gas_ct_MW,geo_MW,hydro_MW,nuclear_MW,nuclear_smr_MW,o-g-s_MW,pumped-hydro_MW,pvb_MW,re_ct_MW,upv_MW,wind_offshore_MW,wind_onshore_MW,battery_2_MWh,battery_4_MWh,battery_6_MWh,battery_8_MWh,battery_10_MWh,biomass_MWh,biomass-css_MWh,canada_MWh,coal_ccs_MWh,coal_MWh,csp_MWh,distpv_MWh,gas_cc_ccs_MWh,gas_cc_MWh,gas_ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,nuclear_smr_MWh,o-g-s_MWh,phs_MWh,battery_pv_MWh,biomass_re_ct_MWh,upv_MWh,wind-ofs_MWh,wind-ons_MWh,generation,co2_c_mt,co2e_c_mt,ch4_c_mt,n2o_c_mt,so2_c_mt,nox_c_mt,co2_p_mt,co2e_p_mt,ch4_p_mt,n2o_p_mt,dac_co2_capture_mt,co2_c_kg_per_mwh,co2e_c_kg_per_mwh,ch4_c_g_per_mwh,n2o_c_g_per_mwh,so2_c_g_per_mwh,nox_c_g_per_mwh,co2_p_kg_per_mwh,co2e_p_kg_per_mwh,ch4_p_g_per_mwh,n2o_p_g_per_mwh
AL,2022,0,0,0,0,0,6.4,0,0,5790.7,0,0,31.2,0,9689,2618.2,0,3334,5544.5,0,1738.7,0,0,0,673.9,0,0,0,0,0,0,0,29415,0,0,0,33847487,0,32943,0,41397631,1778417,0,9703494,44519210,0,1337358,0,0,0,1188992,0,0,133834946,53239404.6,53539861.1,4371,623.4,6703,39182.9,3700865.3,8806420,170992,36.6,0,397.8,400.04,32.66,4.66,50.08,292.77,27.65,65.8,1277.63,0.27
AL,2024,0,0,0,0,0,6.4,0,0,5790.7,0,0,62.4,0,11004,927.1,0,3334,5544.5,0,562.4,0,0,0,753.6,0,0,0,0,0,0,0,29415,0,0,0,32822383,0,94580,0,60886968,1872474,0,9703197,44519210,0,600524,0,0,0,1608405,0,0,152137156,59155883.8,59453710.9,4364.4,614.5,5424.6,27695.1,4467802,10638060,206709.1,37.8,0,388.83,390.79,28.69,4.04,35.66,182.04,29.37,69.92,1358.7,0.25
AL,2026,0,0,0,0,0,6.4,0,0,5790.7,0,0,153.2,0,11004,927.1,0,3419,5544.5,0,562.4,0,0,0,1062.9,0,0,0,0,0,0,0,29415,0,0,0,31487474,0,205898,0,49708510,2365105,0,10005531,44519210,0,700854,0,0,0,2013843,0,0,141035840,53562971.2,53845486.7,4128.9,584.2,5377,27976.9,3930144.2,9346615.8,181435.7,35.5,0,379.78,381.79,29.28,4.14,38.12,198.37,27.87,66.27,1286.45,0.25
AL,2028,0,41.3,221.5,0,0,6.4,0,0,5790.7,0,0,373.6,2610.7,8393.3,927.1,0,3449,5544.5,0,562.4,0,0,0,1959.6,0,0,0,88318,597295,0,0,29415,0,0,0,22012617,0,381337,20036907,11834149,1699782,0,10103280,44519210,0,1103739,0,0,0,4038266,0,0,116444317,29501036.7,29698886.1,2881.9,410.1,4676.1,28245.7,2774629.8,6386586.4,120948.6,28.2,0,253.35,255.05,24.75,3.52,40.16,242.57,23.83,54.85,1038.68,0.24
AL,2030,0,97.8,559.7,0,0,6.4,0,0,5790.7,0,0,770.5,2610.7,8393.3,927.1,0,3462,5544.5,0,562.4,0,0,0,3120,0,0,0,184334,1288870,0,0,29415,0,0,0,17977470,0,931005,19565571,8065315,2316392,0,10117451,44492456,0,1140185,0,0,0,6761896,0,0,112870359,24309340.4,24472790.1,2382.5,338.6,4203.9,27149.1,2504425.3,5654932.9,105486.9,25.6,0,215.37,216.82,21.11,3,37.25,240.53,22.19,50.1,934.58,0.23
AL,2032,0,220.7,559.7,0,0,6.4,0,0,5790.7,0,0,1137.3,2610.7,8393.3,927.1,0,3462,5544.5,0,562.4,0,0,0,3359.3,0,0,0,366940,1110540,0,0,29415,0,0,0,14105370,0,1683166,20036907,8887284,2437635,0,10115752,44395702,0,1140027,0,0,0,7547834,0,0,111856574,20692223.1,20824169.9,1931.2,272.5,3703.5,25819.1,2445684.2,5421625.1,99645.1,23.9,0,184.99,186.17,17.26,2.44,33.11,230.82,21.86,48.47,890.83,0.21
AL,2034,0,221.5,574.1,8.9,0,6.4,0,0,5790.7,0,0,1376.7,2610.7,8393.3,927.1,0,3471,5544.5,0,562.4,0,0,0,3596.8,0,0,0,339458,1136413,30599,0,29415,0,0,0,12674765,0,2007167,20036907,2397952,963863,0,10127684,44519210,0,285499,0,0,0,8108080,0,0,102657011,15309861.9,15423769.8,1667.5,235.2,2104.2,9990.4,1913391.4,4238175.8,77829.8,20,0,149.14,150.25,16.24,2.29,20.5,97.32,18.64,41.28,758.15,0.19
AL,2036,0,227.1,574.1,372.1,0,6.4,0,0,5790.7,0,0,1470.8,2610.7,8393.3,927.1,0,3471,5544.5,0,256,0,0,0,5197.9,0,0,0,340317,1141587,1141128,0,29415,0,0,0,12641048,0,1849188,19990758,2154263,762625,0,10129897,44153657,0,46282,0,0,0,11385303,0,0,105765467,14869965.4,14982633.2,1650.7,232.5,1711.8,5853.4,1851271.3,4122231.1,76029.9,19.3,0,140.59,141.66,15.61,2.2,16.18,55.34,17.5,38.98,718.85,0.18
AL,2038,0,302.5,660.2,372.1,0,6.4,0,1118.5,4672.2,0,0,1592,2610.7,8393.3,927.1,0,3471,5544.5,0,0,0,0,0,5521.4,0,0,0,467894,1445225,1017802,0,29415,0,0,7932542,11992195,0,2409794,20036907,1320709,491414,0,10127406,43563488,0,0,0,0,0,12382695,0,0,113217485,14479344.8,14647359.6,2445.9,348.5,1548.4,7495.2,2004501.7,4659852,88900.9,22.4,0,127.89,129.37,21.6,3.08,13.68,66.2,17.7,41.16,785.22,0.2
AL,2040,0,306.8,660.2,372.1,0,6.4,0,1118.5,4672.2,0,0,1755.5,2610.7,8393.3,927.1,0,3471,5544.5,0,0,0,0,0,5530.7,0,0,0,463361,1212026,842490,0,29415,0,0,7932542,11992195,0,2656969,1505565,12594294,824672,0,10150097,44519210,0,0,0,0,0,12432625,0,0,107155460,17997859.2,18162658.1,2389.7,342.8,1584.1,8215.1,1663550.1,3858280.3,73453.9,21.3,0,167.96,169.5,22.3,3.2,14.78,76.67,15.52,36.01,685.49,0.2
AL,2042,1.6,306.8,660.2,372.1,0,6.4,0,1118.5,4672.2,0,0,1931.7,2610.7,8393.3,2538.7,0,3471,5544.5,0,0,0,0,0,5530.7,0,0,967,415493,1272110,868996,0,29415,0,0,7932542,11786580,0,2925614,1505565,12890320,3351451,0,10148776,44519210,0,0,0,0,0,12265101,0,0,109912141,19442413.1,19607650.2,2401.4,343.1,1577.5,8507.9,1848330,4283052.3,81501.6,21.9,0,176.89,178.39,21.85,3.12,14.35,77.41,16.82,38.97,741.52,0.2
AL,2044,1.6,268.9,438.6,372.1,0,6.4,0,1118.5,4616.1,0,0,2087.7,2610.7,10133.4,2538.7,0,3471,5544.5,0,0,0,0,0,5530.7,0,0,1203,398080,830060,877235,0,29415,0,0,7932542,12042793,0,3162464,1505565,25215145,3192960,0,10148776,44519210,0,0,0,0,0,12093198,0,0,121948646,23991168.2,24163128.9,2512.5,355.6,1647.4,9536,2362673,5482836.5,104484.7,23.9,0,196.73,198.14,20.6,2.92,13.51,78.2,19.37,44.96,856.79,0.2
AL,2046,2.3,214.4,100.5,372.1,0,6.4,0,1118.5,4616.1,0,0,2218,2610.7,10755.3,2428.7,0,3471,5544.5,0,0,0,0,0,5455.7,0,0,1816,319358,203128,883276,0,29415,0,0,7932542,15608926,0,3360166,1505565,27850915,2766386,0,10148776,44519210,0,0,0,0,0,11792714,0,0,126922192,28322776.4,28524575.6,2944.2,417.8,2110.6,10982.8,2557368.9,6023342.8,116069.8,26,0,223.15,224.74,23.2,3.29,16.63,86.53,20.15,47.46,914.5,0.2
AL,2048,2.3,94.5,100.5,372.1,0,6.4,0,1118.5,4616.1,0,0,2349.8,2610.7,10755.3,2576,0,3471,5544.5,0,0,0,0,0,5343.8,0,0,2628,148953,209035,878195,0,29415,0,0,7932542,22016724,0,3560047,1461340,26999218,1628737,0,10148776,44519210,0,0,0,0,0,11422648,0,0,130957467,33922936.7,34176404.3,3684.1,526.3,2931.4,13114.7,2642147.6,6381059.8,125202.8,28.8,0,259.04,260.97,28.13,4.02,22.38,100.14,20.18,48.73,956.06,0.22
AL,2050,2.6,93.7,86.1,363.2,0,6.4,0,1118.5,3727.6,0,0,2502.2,2610.7,11715.1,2576,0,3471,5544.5,0,0,0,0,0,5343.8,0,0,2316,142263,190235,891223,0,29415,0,0,648853,20586263,0,3790867,2506071,34818586,3046768,0,10148776,44519210,0,0,0,0,0,11264032,0,0,132584879,35291727.2,35480502.8,2767,389.4,2762.4,10804.7,2852036,6657310.6,127452.9,26.3,0,266.18,267.61,20.87,2.94,20.83,81.49,21.51,50.21,961.29,0.2
AR,2022,0,0,0,0,0,16.8,0,0,5128.1,0,0,87.6,0,4597,715.6,0,1265.8,1817.8,0,787,30,0,0,306.7,0,0,0,0,0,0,0,40369,0,0,0,29897110,0,128266,0,11770366,794486,0,2917131,14613013,0,281525,10914,0,0,608434,0,0,61061613,35894452.5,36143341.4,3596.4,519.1,41526.4,22020.9,1740369.4,4583281.9,95207.7,21,0,587.84,591.92,58.9,8.5,680.07,360.63,28.5,75.06,1559.21,0.34
AR,2024,0,0,0,0,0,16.8,0,0,5128.1,0,0,274.4,0,4597,705.4,0,1265.8,1817.8,0,313.6,30,0,0,306.7,0,0,0,0,0,0,0,40369,0,0,0,12439644,0,404229,0,12637317,820894,0,2916355,14613013,0,95677,3965,0,0,670144,0,0,44641607,17705905.9,17807600.4,1481.5,210.8,16355.4,9311.6,1187091.5,2872919.2,56465.4,11.6,0,396.62,398.9,33.19,4.72,366.37,208.59,26.59,64.36,1264.86,0.26
AR,2026,0,1.1,0,0,0,16.8,0,0,4310.4,0,0,694.5,0,4597,705.4,0,1265.8,1817.8,0,3.1,30,0,0,1177.4,0,0,0,1568,0,0,0,40369,0,0,0,6657661,0,783224,0,6839964,599186,0,2910544,14613013,0,0,3602,0,0,2646234,0,0,35095364,9329142.4,9381752.3,767.6,108.9,8415.9,4370.4,695725.6,1603626.1,30398.7,7.4,0,265.82,267.32,21.87,3.1,239.8,124.53,19.82,45.69,866.18,0.21
AR,2028,0,5.1,0,0,0,16.8,0,0,3487.7,0,0,1174.2,0,4597,705.4,0,1292.8,1817.8,0,3.1,30,0,0,3325.5,0,0,0,6228,0,0,0,38235,0,0,0,1821050,0,1561623,0,1281530,412656,0,2947221,14613013,0,0,20790,0,0,7810274,0,0,30512621,2430931.6,2444959.3,204.5,29.1,2266.2,1156,273072.2,513205.2,8020.5,4.1,0,79.67,80.13,6.7,0.95,74.27,37.89,8.95,16.82,262.86,0.13
AR,2030,0,8.1,6.6,0,0,16.8,0,0,3487.7,0,0,1759.7,0,4536,705.4,0,1292.8,1817.8,0,1.8,30,0,0,4290.7,0,0,0,10214,8284,0,0,36209,0,0,0,916559,0,2440332,0,0,166603,0,2936483,14168147,0,0,27915,0,0,10159126,0,0,30869871,912305.7,918905.2,95.3,13.8,1120,505.9,162637.7,241464.7,2614.9,3.3,0,29.55,29.77,3.09,0.45,36.28,16.39,5.27,7.82,84.71,0.11
AR,2032,0.1,8.9,6.6,0,0,16.8,0,0,3487.7,0,0,2053.5,0,4536,705.4,0,1292.8,1817.8,0,1.8,30,0,0,4290.7,0,0,126,14903,9663,0,0,35143,0,0,0,658675,0,3025213,0,0,165681,0,2942899,14058409,0,0,24492,0,0,10018096,0,0,30953300,683829.9,688602.9,69,10,808.7,369.8,154545.7,218355.3,2112.2,3.2,0,22.09,22.25,2.23,0.32,26.13,11.95,4.99,7.05,68.24,0.1
AR,2034,0.1,8.9,348,0,0,16.8,0,0,3487.7,0,0,2130.6,0,4536,705.4,0,1292.8,1817.8,0,1.8,30,0,0,5243.3,0,0,136,9177,575660,0,0,35143,0,0,0,562856,0,2762471,0,0,123167,0,2943542,13821596,0,0,16943,0,0,12200142,0,0,33050833,573071.4,577137.9,58.8,8.5,692.9,313.5,146771.9,200829.8,1785.8,3.1,0,17.34,17.46,1.78,0.26,20.97,9.49,4.44,6.08,54.03,0.09
AR,2036,0.1,8.9,407.4,0,0,16.8,0,0,3487.7,0,0,2167.5,0,4536,705.4,0,1292.8,1817.8,0,1.8,30,0,0,5513.4,0,0,123,16652,857029,0,0,35302,0,0,0,562856,0,3155192,0,0,127930,0,2948016,13984734,0,0,11146,0,0,12635124,0,0,34334104,576018.2,580087.9,58.8,8.5,693,314.2,148558.2,203191.6,1804.8,3.1,0,16.78,16.9,1.71,0.25,20.18,9.15,4.33,5.92,52.57,0.09
AR,2038,0.1,74.1,407.6,0,0,16.8,0,0,3487.7,0,0,2203.9,0,4536,706.9,0,1292.8,1817.8,0,1.8,30,0,0,5604.5,0,0,121,129589,896860,0,0,33755,0,0,0,562856,0,3246783,0,0,97957,0,2944976,13836599,0,0,11146,0,0,12783740,0,0,34544382,557549.4,561599.1,58.5,8.5,692.1,310.1,145024.5,196671.1,1705,3.1,0,16.14,16.26,1.69,0.24,20.04,8.98,4.2,5.69,49.36,0.09
AR,2040,0.1,75.4,407.6,0,0,16.8,0,0,3487.7,0,0,2247.1,0,4536,707.1,0,1292.8,1817.8,0,1.8,30,0,0,5796.7,0,0,124,129494,845829,0,0,35302,0,0,0,892632,0,3236005,0,0,64643,0,2945659,13996396,0,0,11448,0,0,13070408,0,0,35227940,899894.4,906826.8,99.9,14.5,1187.2,521.8,155240.9,227436.6,2392.7,3.3,0,25.54,25.74,2.83,0.41,33.7,14.81,4.41,6.46,67.92,0.09
AR,2042,0.4,79.1,407.6,0,0,8.8,0,0,3487.7,0,0,2284.5,0,4536,751.3,0,1292.8,1817.8,0,0,30,0,0,5796.7,0,0,516,135868,884556,0,0,34994,0,0,0,952586,0,3364990,0,0,27328,0,2957250,13899487,0,0,13570,0,0,12954082,0,0,35225226,893112.6,900151,101.3,14.7,1209.2,526.4,152171.6,221778.9,2306,3.3,0,25.35,25.55,2.88,0.42,34.33,14.94,4.32,6.3,65.46,0.09
AR,2044,0.4,452.7,407.6,0,0,8.8,0,0,3487.7,0,0,2341.3,0,4536,751.3,0,1292.8,1817.8,0,0,30,0,0,5796.7,0,0,285,615563,479130,0,0,37309,0,0,0,1003325,0,3449267,0,0,11255,0,2952252,14106099,0,0,11920,0,0,12773397,0,0,35439802,1025872.3,1034040.2,117.5,17.1,1403.9,609.1,157259.4,234749.3,2569.5,3.4,0,28.95,29.18,3.32,0.48,39.61,17.19,4.44,6.62,72.5,0.09
AR,2046,0.4,450.1,401,0,0,8.8,0,0,3487.7,0,0,2393.8,0,4536,940.9,0,1292.8,1817.8,0,0,30,0,0,5783.7,0,0,291,751801,812809,0,0,40369,0,0,0,299268,0,3526688,0,0,244394,0,2960488,14613013,0,0,11920,0,0,12571556,0,0,35832596,474513.4,477305.8,40.7,5.8,465.8,228.6,156908.1,211427.1,1800.3,3.2,0,13.24,13.32,1.13,0.16,13,6.38,4.38,5.9,50.24,0.09
AR,2048,0.3,460.9,401,0,0,8.8,0,0,3417.9,0,0,2466.5,0,4536,1089.5,0,1292.8,1817.8,0,0,30,0,0,5696.7,0,0,186,680418,793956,0,0,40369,0,0,0,2207976,0,3633818,0,0,254108,0,2955809,14613013,0,0,10768,0,0,12238300,0,0,37428722,2190132.5,2206627.1,237.8,34.5,2797.7,1249.5,210323.4,377167.1,5561.8,4,0,58.51,58.96,6.35,0.92,74.75,33.38,5.62,10.08,148.6,0.11
AR,2050,0.3,460.9,59.6,0,0,8.8,0,0,3328.6,0,0,2536.9,0,4536,1608.2,0,1292.8,1817.8,0,0,30,0,0,5593,0,0,248,701423,114037,0,0,40369,0,0,0,9669039,0,3737490,0,0,246861,0,2960591,14613013,0,0,11920,0,0,11880564,0,0,43975553,9160365.5,9232721,1041.4,151.4,12309.5,5407.9,424800.3,1045325.1,20754.3,7.5,0,208.31,209.95,23.68,3.44,279.92,122.97,9.66,23.77,471.95,0.17
AZ,2022,245,0,0,0,0,30.7,0,0,2943,295.6,0,1387.9,0,10762.9,3142,0,2840.9,3937,0,1169,216.3,0,0,2630.3,0,617.3,253160,0,0,0,0,27577,0,0,0,20778863,815158,2620581,0,20467238,3521745,0,7246652,31618584,0,1113957,15804,0,0,6976794,0,1691042,97147155,33623886.4,33819809.1,2843.2,407.3,13812.9,25998.8,2310113.1,5444892,104970,24.4,0,346.11,348.13,29.27,4.19,142.19,267.62,23.78,56.05,1080.53,0.25
AZ,2024,245,0.6,0,0,0,30.7,0,0,2943,295.6,0,1587.6,0,10771.8,3142,0,2840.9,3937,0,1118,216.3,0,0,10309.4,0,617.3,8811,1468,0,0,0,27577,0,0,0,19025143,604080,1984640,0,14477727,2147704,0,7246652,31618584,0,813629,161931,0,0,26276265,0,1688524,106082735,28173477.3,28349490.9,2548.2,366.6,12005.3,21898.3,1823833,4302954.7,82995.9,21.4,0,265.58,267.24,24.02,3.46,113.17,206.43,17.19,40.56,782.37,0.2
AZ,2026,245,136.8,0,0,0,30.7,0,0,2943,295.6,0,1859.8,0,10823.8,3047,0,3234.9,3937,0,1118,216.3,0,0,10612.2,0,728.1,9180,236130,0,0,0,27577,0,0,0,17677611,795424,3526498,0,12299484,2129910,0,8628073,31618584,0,763697,291200,0,0,29784235,0,2069286,109856888,25790700.3,25953956,2362.1,340.2,11182.6,20261.5,1667588.6,3910433.3,75078.3,20.2,0,234.77,236.25,21.5,3.1,101.79,184.44,15.18,35.6,683.42,0.18
AZ,2028,245,1325.2,0,0,0,30.7,0,415,2528,295.6,0,2211.7,0,10823.8,2447.5,0,3237.9,3937,0,1098,216.3,0,0,12988.5,0,1137.5,31328,2123157,0,0,0,27577,0,0,2946001,12540361,689134,4013773,0,6833561,2584264,0,8637020,31618584,0,753185,370892,0,0,35350322,0,3357157,111876316,18660681,18802439.7,2046.6,295.9,8581.9,16585.1,1370949.9,3163988.4,60002.9,18.1,0,166.8,168.06,18.29,2.64,76.71,148.24,12.25,28.28,536.33,0.16
AZ,2030,245,1403.7,194.5,0,0,30.7,0,415,2528,295.6,0,2617.3,0,10455.8,2158.5,0,3237.9,3937,0,585,216.3,0,0,14842.5,0,1137.5,151671,2013058,516585,0,0,25707,0,0,2946001,4954608,815158,4925550,0,6898467,2491412,0,8637020,27670657,0,383162,374776,0,0,40790372,0,3149851,106744055,10159513.3,10234444,1088.3,155.7,3726.7,8593.7,1034707.7,2267322.3,41248.6,12.5,0,95.18,95.88,10.19,1.46,34.91,80.51,9.69,21.24,386.43,0.12
AZ,2032,245,1403.7,1886.3,0,0,30.7,0,415,1766,295.6,0,2946.4,0,10200.8,2158.5,0,3237.9,3937,0,472,216.3,0,0,16113.6,0,1137.5,186221,2277081,4620865,0,0,22902,0,0,2946001,4965562,649833,4537983,0,6504853,2339102,0,8637020,26857014,0,323770,318740,0,0,43696125,0,2976871,111859943,9834589.4,9908829.1,1078,154.3,3531.9,8177,989554.5,2177430,39751.1,12.1,0,87.92,88.58,9.64,1.38,31.57,73.1,8.85,19.47,355.37,0.11
AZ,2034,233,2726.6,1886.3,0,0,30.7,0,415,1766,295.6,0,3172.9,0,10200.8,2158.5,0,3237.9,3937,0,359,216.3,0,0,16902.5,0,1137.5,269169,5050405,4097909,0,0,22194,0,0,2946001,4321851,815158,5721679,0,7423374,2491412,0,8637020,26286346,0,264377,280241,0,0,44573421,0,3116115,116316673,9571912.9,9641033.6,1006.4,143.3,3046.5,7519.8,1010557.9,2222471.5,40561.3,11.7,0,82.29,82.89,8.65,1.23,26.19,64.65,8.69,19.11,348.71,0.1
AZ,2036,335.7,3761.9,1886.3,735.4,0,30.7,0,415,1766,295.6,0,3206.7,0,10200.8,2158.5,0,3237.9,3937,0,175,216.3,0,0,19011.9,0,1137.5,477170,6573477,4070187,2284188,0,23206,0,0,2946001,3680447,815158,5765982,0,7261871,2491412,0,8637020,26232327,0,167666,247437,0,0,49692788,0,2785235,124151573,8741218.4,8804480.4,922.7,131,2436.7,6473.6,968116.4,2118889.8,38515,11.1,0,70.41,70.92,7.43,1.06,19.63,52.14,7.8,17.07,310.23,0.09
AZ,2038,120,4019.4,1886.3,2510.7,0,30.7,0,832,1233,295.6,0,3243.8,0,10474.7,2158.5,0,3237.9,3937,0,175,216.3,0,0,21878.8,0,1137.5,167368,7360787,4583809,7694785,0,21840,0,0,5906200,1657354,815158,5688093,0,7530598,2491412,0,8637020,24789740,0,167666,206693,0,0,56222329,0,2582418,136523272,6857931.9,6926387.7,997.6,141.9,1421.2,5881.8,980693,2179533.9,40127.6,11.1,0,50.23,50.73,7.31,1.04,10.41,43.08,7.18,15.96,293.92,0.08
AZ,2040,120,4300.8,1897.2,2980.6,0,30.7,0,832,1233,295.6,0,3291.6,0,10627.9,2158.5,0,3237.9,3937,0,175,216.3,0,0,23146.9,0,1009.4,161165,7889621,4303757,9025745,0,22194,0,0,2960199,2268517,815158,5802711,0,7498582,2491412,0,8637020,26054670,0,167666,114250,0,0,60483838,0,2432862,141129368,7148442.5,7196930.5,710.2,100.1,1719.8,5212.9,909538.8,1939848.5,34481.3,10.1,0,50.65,51,5.03,0.71,12.19,36.94,6.44,13.75,244.32,0.07
AZ,2042,221,4818.3,1897.2,2980.6,0,30.7,0,832,1233,295.6,0,3339.4,0,10787.3,3499.3,0,3237.9,3937,0,175,216.3,0,0,22522.2,0,900.2,335891,10248682,4800392,9179250,0,22194,0,0,2960199,3225365,813616,6329644,0,7613899,3671960,0,8637020,26126230,0,167666,296338,0,0,59416767,0,2578549,146423662,8898322.1,8955736.5,841,118.5,2191.8,6213.9,1028302,2239449,40542,11,0,60.77,61.16,5.74,0.81,14.97,42.44,7.02,15.29,276.88,0.07
AZ,2044,419.8,4008.9,1897.2,2980.6,0,30.7,0,832,1233,0,0,3406.5,0,10787.3,4952.4,0,3237.9,3937,0,175,216.3,0,0,22055.1,0,900.2,577856,7959988,4425114,8782748,0,25537,0,0,2960199,5457988,0,6456643,0,7613870,4435715,0,8637020,26578223,0,167666,108041,0,0,58597166,0,2659439,145443214,11766745.8,11844009.4,1128.1,159.9,3305.3,8158.2,1160114.8,2599368.3,48183,12.5,0,80.9,81.43,7.76,1.1,22.73,56.09,7.98,17.87,331.28,0.09
AZ,2046,536.9,3930.4,1793.3,2980.6,0,30.7,0,832,1233,0,0,3488.1,0,10787.3,5517.2,0,3237.9,3937,0,175,216.3,0,0,21554.4,0,870.2,811311,7111044,4277393,8433008,0,27577,0,0,2960199,7076330,0,6609455,0,7488309,5149732,0,8637020,31608591,0,167666,60673,0,0,56571567,0,2668749,149658624,13921951.6,14013849.1,1339.9,190.4,4123.6,9602.7,1303905.3,2921518.7,54149.3,14.5,0,93.02,93.64,8.95,1.27,27.55,64.16,8.71,19.52,361.82,0.1
AZ,2048,689.2,3930.4,260.3,2980.6,0,30.7,0,832,1233,0,0,3594.9,0,10787.3,6629.2,0,3237.9,3937,0,175,216.3,0,0,21396.9,0,880.2,925854,7548281,631903,8798880,0,27577,0,0,2960199,7074928,0,6813079,0,7385198,5937702,0,8637020,31618584,0,91980,201795,0,0,55251336,0,2703132,146607449,14289917.1,14382016.2,1344.9,190.6,3901.1,9354,1345080.7,3025234.5,56247.8,14.5,0,97.47,98.1,9.17,1.3,26.61,63.8,9.17,20.63,383.66,0.1
AZ,2050,800.5,3802.1,265.1,2980.6,0,28.2,0,832,1233,0,0,3710.7,0,10735.1,7452.1,0,3237.9,3937,0,175,216.3,0,0,21195.6,0,530.2,1046225,7428783,551509,8435690,0,27577,0,0,437299,7320955,0,7032755,0,7041618,6413819,0,8637020,31618584,0,91980,42188,0,0,55485694,0,1694385,143306081,14473926.6,14548838.7,1098.2,154.5,4025.2,8725,1297170.3,2861083.2,52356.3,13.5,0,101,101.52,7.66,1.08,28.09,60.88,9.05,19.96,365.35,0.09
CA,2022,0,2464.3,0,0,0,865.4,0,0,0,917.8,0,11082.5,0,19762,10812.4,3106.1,10215.5,2240,0,4961.5,3911.9,0,0,15272,0,6486.7,0,2340383,0,0,0,1707425,0,0,0,0,2530961,19281768,0,91562127,5688311,7931828,29045873,17891898,0,2607764,259044,0,0,41152299,0,14704613,236704294,41427308.2,41478423.9,844.8,95,2275.5,44303,5195196.3,11490882.1,211019,26.8,0,175.02,175.23,3.57,0.4,9.61,187.17,21.95,48.55,891.49,0.11
CA,2024,501.6,3390.6,0,0,0,865.4,0,0,0,917.8,0,12856.6,0,19762,10758.4,3106.1,10215.5,2240,0,994.6,3911.9,0,0,20243.2,0,6476,557001,4433001,0,0,0,1628117,0,0,0,0,2530961,19238763,0,75959707,5657224,7931828,29045873,17891898,0,522762,1632594,0,0,54859998,0,14840996,236730722,33210403.1,33247411.3,638.3,65.9,1271.4,26787.1,4149297.2,9306942.4,172898.8,19.3,0,140.29,140.44,2.7,0.28,5.37,113.15,17.53,39.31,730.36,0.08
CA,2026,1003.2,3390.6,0,0,0,865.4,0,0,0,917.8,0,15005.8,0,19762,10758.4,3106.1,10619.1,2240,0,993,3911.9,0,0,20429,0,6416,789753,3949675,0,0,0,1494705,0,0,0,0,2530961,26099368,0,63939390,5657124,7931828,30089940,17891898,0,521921,2388351,0,0,54647282,0,14540846,232473041,28355552,28387335.2,546.8,56.7,1164.4,23278.8,3571466.6,7972022,147512.7,17.1,0,121.97,122.11,2.35,0.24,5.01,100.14,15.36,34.29,634.54,0.07
CA,2028,1003.2,5055.2,0,0,0,865.4,0,0,0,917.8,0,17420.1,0,19762,10667.1,3675.6,10908.2,2240,0,883,3940.3,0,0,23559.9,600,6402.4,792980,7370089,0,0,0,1488161,0,0,0,0,2530961,28203696,0,41716942,5612580,12173322,30867429,17891898,0,464105,3983550,0,0,63123951,2590715,14556906,233367286,19428426,19450483.5,377.4,39.6,1063.5,16569.1,2515113.5,5526944.4,100947.6,13.2,0,83.25,83.35,1.62,0.17,4.56,71,10.78,23.68,432.57,0.06
CA,2030,1103.1,6120.5,4521.7,0,0,842.4,0,0,0,917.8,0,19933.5,0,19729.5,10646.8,3675.6,11033,0,0,592.9,6477.7,0,0,39782.2,2000,6451.7,1041107,9248033,12658731,0,0,1370636,0,0,0,0,2530961,18779106,0,24953317,5608418,12173322,31167243,0,0,311628,12412583,0,0,110172703,8748812,13678829,264855430,12766478.9,12780960.3,247.9,26,878.5,10859.2,1561454.9,3533046.8,66102.9,6.3,0,48.2,48.26,0.94,0.1,3.32,41,5.9,13.34,249.58,0.02
CA,2032,2306.7,6028.6,5592.4,0,0,691.5,0,0,0,917.8,0,22098.4,0,19619.5,10310.4,3675.6,11137.9,0,0,592.9,6477.7,0,0,39833.1,3200,5863.6,3094503,10555427,14824713,0,0,1186706,0,0,0,0,2530961,38397867,0,21529639,5433592,12173322,31495031,0,0,311628,9052351,0,0,110224998,14013727,13369159,288193625,11329418.4,11342358.9,220.8,23.3,789.2,9832.7,1386549.5,3133782.3,58580,5.7,0,39.31,39.36,0.77,0.08,2.74,34.12,4.81,10.87,203.27,0.02
CA,2034,2306.7,7454.8,6729.1,0,0,462.9,0,0,0,917.8,0,23504.2,0,19619.5,10289.3,3675.6,11242.8,0,0,592.9,6844.2,0,0,41372.8,5000,5789.3,3057081,14245657,16878637,0,0,1058021,0,0,0,0,2530961,40834207,0,18327599,5405428,12173322,31766395,0,0,311628,8873152,0,0,113304142,21430865,11928355,302125450,10087360.6,10098959.4,197.4,20.9,708.7,8924.2,1235137.2,2788722,52087,5.1,0,33.39,33.43,0.65,0.07,2.35,29.54,4.09,9.23,172.4,0.02
