state,t,battery_2_MW,battery_4_MW,battery_6_MW,battery_8_MW,battery_10_MW,bio_MW,bio-ccs_MW,coal_ccs_MW,coal_MW,csp_MW,dac_MW,distpv_MW,gas_cc_ccs_MW,gas_cc_MW,gas_ct_MW,geo_MW,hydro_MW,nuclear_MW,nuclear_smr_MW,o-g-s_MW,pumped-hydro_MW,pvb_MW,re_ct_MW,upv_MW,wind_offshore_MW,wind_onshore_MW,battery_2_MWh,battery_4_MWh,battery_6_MWh,battery_8_MWh,battery_10_MWh,biomass_MWh,biomass-ccs_MWh,canada_MWh,coal_ccs_MWh,coal_MWh,csp_MWh,distpv_MWh,gas_cc_ccs_MWh,gas_cc_MWh,gas_ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,nuclear_smr_MWh,o-g-s_MWh,phs_MWh,battery_pv_MWh,biomass_re_ct_MWh,upv_MWh,wind_ofs_MWh,wind_ons_MWh,generation,co2_c_mt,co2e_c_mt,ch4_c_mt,n2o_c_mt,so2_c_mt,nox_c_mt,co2_p_mt,co2e_p_mt,ch4_p_mt,n2o_p_mt,dac_co2_capture_mt,co2_c_kg_per_mwh,co2e_c_kg_per_mwh,ch4_c_g_per_mwh,n2o_c_g_per_mwh,so2_c_g_per_mwh,nox_c_g_per_mwh,co2_p_kg_per_mwh,co2e_p_kg_per_mwh,ch4_p_g_per_mwh,n2o_p_g_per_mwh
AL,2022,0,0,0,0,0,6.4,0,0,5790.7,0,0,11.6,0,9689,2618.2,0,3334,5544.5,0,1738.7,0,0,0,673.9,0,0,0,0,0,0,0,29415,0,0,0,33676953,0,17082,0,40782537,1719578,0,9703434,44519210,0,1281433,0,0,0,1221684,0,0,132951328,52747537.8,53046145.8,4343.9,619.6,6586.7,38088.7,3655891.9,8703829,169061.5,36.3,0,396.74,398.99,32.67,4.66,49.54,286.49,27.5,65.47,1271.6,0.27
AL,2024,0,0,0,0,0,6.4,0,0,5790.7,0,0,15,0,11004,953.7,0,3334,5544.5,0,1536.1,0,0,0,753.6,0,0,0,0,0,0,0,29415,0,0,0,32576085,0,22747,0,63477004,1008843,0,9703607,44519210,0,1219804,0,0,0,1610243,0,0,154166959,59916661.7,60215058,4369.4,616.1,6415.9,38445.8,4598871.5,10870680.7,210104,39.2,0,388.65,390.58,28.34,4,41.62,249.38,29.83,70.51,1362.83,0.25
AL,2026,0,0,0,0,0,6.4,0,0,5790.7,0,0,20.9,0,11004,953.7,0,3419,5544.5,0,1536.1,0,0,0,753.6,0,0,0,0,0,0,0,29415,0,0,0,33412041,0,31726,0,52892085,1286614,0,10004817,44519210,0,1162398,0,0,0,1647372,0,0,144985678,56547297.1,56847815.7,4386.4,622,6393.8,36855.5,4124967.4,9797908.6,190021.6,37.7,0,390.02,392.09,30.25,4.29,44.1,254.2,28.45,67.58,1310.62,0.26
AL,2028,0,0,0,0,0,6.4,0,0,5790.7,0,0,33.9,0,11004,953.7,0,3435,5544.5,0,1536.1,0,0,0,753.6,0,0,0,0,0,0,0,29415,0,0,0,33767183,0,51447,0,40976454,1262869,0,10056719,44519210,0,1005590,0,0,0,1624358,0,0,133293245,51967961.1,52265693.1,4331.3,617.8,6143.3,33249,3547528.3,8483405.9,165308.5,35.5,0,389.88,392.11,32.49,4.63,46.09,249.44,26.61,63.64,1240.19,0.27
AL,2030,0,0,0,0,0,6.4,0,0,5790.7,0,0,58.7,0,10964,953.7,0,3444,5544.5,0,1536.1,0,0,0,753.6,0,0,0,0,0,0,0,29415,0,0,0,34344939,0,89027,0,30053303,1881131,0,10086530,44519210,0,972884,0,0,0,1601762,0,0,123578202,48609759.5,48907946.2,4325,620.2,6122.2,31941.8,3097240.6,7457408.9,146003.1,34,0,393.35,395.77,35,5.02,49.54,258.47,25.06,60.35,1181.46,0.27
AL,2032,0,0,0,0,0,6.4,0,0,5790.7,0,0,88.4,0,10964,953.7,0,3444,5544.5,0,1536.1,0,0,0,753.6,0,0,0,0,0,0,0,29415,0,0,0,34795928,0,133897,0,24778430,2000446,0,10087203,44519210,0,928762,0,0,0,1579405,0,0,118852697,47035679.2,47335344.4,4339.8,624,6092.6,30914.6,2868650.5,6943223.6,136426.1,33.2,0,395.75,398.27,36.51,5.25,51.26,260.11,24.14,58.42,1147.86,0.28
AL,2034,0,0,0,0,0,6.4,0,0,5790.7,0,0,123.5,0,10964,953.7,0,3444,5544.5,0,1536.1,0,0,0,753.6,0,0,0,0,0,0,0,29415,0,0,0,35989782,0,187152,0,18804524,1404393,0,10087056,44519210,0,295758,0,0,0,1557381,0,0,112874672,45013852.3,45318288.5,4404.2,634.4,5194.7,19924.3,2503872.5,6192645.9,123497.2,31.3,0,398.79,401.49,39.02,5.62,46.02,176.52,22.18,54.86,1094.11,0.28
AL,2036,0,0,0,0,0,6.4,0,0,5790.7,0,0,165.9,0,10964,953.7,0,3444,5544.5,0,772.1,0,0,0,753.6,0,0,0,0,0,0,0,29415,0,0,0,36318953,0,251258,0,18395258,1258823,0,10086519,44519210,0,78102,0,0,0,1535561,0,0,112473100,44947700.7,45253892,4430.4,638,4881.2,16264.7,2459810.8,6121401.9,122588.6,31,0,399.63,402.35,39.39,5.67,43.4,144.61,21.87,54.43,1089.94,0.28
AL,2038,0,0,0,0,0,6.4,0,0,5790.7,0,0,218.5,0,10964,953.7,0,3444,5544.5,0,516.1,0,0,0,753.6,0,0,0,0,0,0,0,29415,0,0,0,36012469,0,330744,0,18248289,1057593,0,10086651,44519210,0,0,0,0,0,1514175,0,0,111798546,44375317.4,44678510.6,4387.2,631.7,4712.5,14770.9,2417439,6023502.7,120728.9,30.6,0,396.92,399.63,39.24,5.65,42.15,132.12,21.62,53.88,1079.88,0.27
AL,2040,0,0,0,0,0,6.4,0,0,5790.7,0,0,284.4,0,10964,953.7,0,3444,5544.5,0,258.3,0,0,0,753.6,0,0,0,0,0,0,0,29415,0,0,0,36286689,0,430411,0,17666104,806815,0,10086805,44519210,0,0,0,0,0,1493038,0,0,111318487,44239737.1,44544727.4,4411.7,635.6,4744.3,14780.2,2376966.3,5936453,119166.3,30.5,0,397.42,400.16,39.63,5.71,42.62,132.77,21.35,53.33,1070.5,0.27
AL,2042,0,0,0,0,0,6.4,0,0,5790.7,0,0,368,0,11137,953.7,0,3444,5544.5,0,0,0,0,0,753.6,0,0,0,0,0,0,0,29415,0,0,0,36342177,0,556830,0,18247760,712385,0,10086651,44519210,0,0,0,0,0,1472207,0,0,111966634,44428097.4,44733681.9,4420.7,636.8,4752.5,14829.1,2394288.9,5978024.1,119979.3,30.6,0,396.8,399.53,39.48,5.69,42.45,132.44,21.38,53.39,1071.56,0.27
AL,2044,0,0,0,0,0,6.4,0,0,5372.6,0,0,473.1,0,11738.9,953.7,0,3444,5544.5,0,0,0,0,0,753.6,0,0,0,0,0,0,0,29415,0,0,0,35913260,0,715624,0,19808256,787247,0,10087059,44519210,0,0,0,0,0,1451675,0,0,113311747,44557192.5,44859903.9,4381.3,630.6,4702.6,14797.1,2447474.7,6090799.2,121978.6,30.6,0,393.23,395.9,38.67,5.57,41.5,130.59,21.6,53.75,1076.49,0.27
AL,2046,0,1.6,0,0,0,6.4,0,0,4616.1,0,0,602.3,0,12548.2,1091.3,0,3444,5544.5,0,0,0,0,0,681.8,0,0,0,2006,0,0,0,29415,0,0,0,32752141,0,910746,0,22171348,1054895,0,10087056,44519210,0,0,0,0,0,1307510,0,0,112834327,42302916.4,42580936.2,4029.3,578.6,4306.4,13861.8,2461871.2,6045669.2,119991.9,29.5,0,374.91,377.38,35.71,5.13,38.17,122.85,21.82,53.58,1063.43,0.26
AL,2048,0,4.1,0,0,0,6.4,0,0,4616.1,0,0,755.1,0,12562.8,1298.2,0,3444,5544.5,0,0,0,0,0,569.9,0,0,0,6006,0,0,0,29415,0,0,0,32752141,0,1141495,0,19001489,750156,0,10086569,44519210,0,0,0,0,0,1083018,0,0,109369500,40828057.9,41104490.4,4001.5,575.8,4293.8,13540.3,2287640,5641431.5,112279.4,28.8,0,373.3,375.83,36.59,5.26,39.26,123.8,20.92,51.58,1026.61,0.26
AL,2050,0,11.5,45.9,0,0,6.4,0,0,3727.6,0,0,931,0,12788.9,2401.3,0,3444,5544.5,0,0,0,0,0,756.8,0,0,0,16822,109055,0,0,29415,0,0,0,26133620,0,1406998,0,20187847,1911215,0,10086638,44519210,0,0,0,0,0,1505491,0,0,105906311,34889745.5,35111320.3,3215.8,460.6,3422.6,11278.5,2196472.9,5258987.1,102532.6,25.8,0,329.44,331.53,30.36,4.35,32.32,106.5,20.74,49.66,968.14,0.24
AR,2022,0,0,0,0,0,16.8,0,0,5128.1,0,0,46.4,0,4597,715.6,0,1265.8,1817.8,0,787,30,0,0,306.7,0,0,0,0,0,0,0,40369,0,0,0,29142555,0,67875,0,13702582,783551,0,2917131,14613013,0,281525,7350,0,0,616920,0,0,62172871,35806713.2,36049528.7,3511.6,506.1,40356.9,21678.9,1805341.4,4712938.1,97379.1,20.9,0,575.92,579.83,56.48,8.14,649.11,348.69,29.04,75.8,1566.26,0.34
AR,2024,0,0,0,0,0,16.8,0,0,5128.1,0,0,51.1,0,4597,715.6,0,1265.8,1817.8,0,787,30,0,0,1701.1,0,0,0,0,0,0,0,40369,0,0,0,15368075,0,75009,0,17023699,791832,0,2916355,14613013,0,572950,4050,0,0,3789722,0,0,55195072,22904614.9,23033547.6,1875.3,267.6,20812,16272.3,1561418.4,3756845.1,73535.1,15,0,414.98,417.31,33.98,4.85,377.06,294.82,28.29,68.06,1332.28,0.27
AR,2026,0,0,0,0,0,16.8,0,0,4310.4,0,0,77.6,0,4597,715.6,0,1265.8,1817.8,0,262.8,30,0,0,2094,0,0,0,0,0,0,0,40369,0,0,0,14527786,0,114355,0,12577330,755506,0,2916355,14613013,0,78712,3948,0,0,4744295,0,0,50371669,19687273.7,19805258.5,1715.8,244.9,19135.6,10412.7,1242121.4,3051879,60615.2,12.5,0,390.84,393.18,34.06,4.86,379.89,206.72,24.66,60.59,1203.36,0.25
AR,2028,0,0,0,0,0,16.8,0,0,3487.7,0,0,131.5,0,4597,715.6,0,1265.8,1817.8,0,262.8,30,0,0,3570.7,0,0,0,0,0,0,0,40369,0,0,0,14139135,0,193764,0,8501088,673149,0,2916303,14613013,0,0,4292,0,0,8040810,0,0,49121923,17503439,17616201.1,1635.6,234.5,18523.6,8957.7,1014592.7,2524549.5,50565.2,11.4,0,356.33,358.62,33.3,4.77,377.09,182.36,20.65,51.39,1029.38,0.23
AR,2030,0,0,0,0,0,16.8,0,0,3487.7,0,0,241.3,0,4805.1,715.6,0,1265.8,1817.8,0,257.8,30,0,0,3570.7,0,0,0,0,0,0,0,40369,0,0,0,14729417,0,355401,0,6986315,438396,0,2916355,14613013,0,0,4326,0,0,8135528,0,0,48219120,17097839.8,17213753.6,1677.8,241.4,19221.4,9061.2,921498.2,2321213.5,46867.2,11.3,0,354.59,356.99,34.8,5.01,398.63,187.92,19.11,48.14,971.96,0.23
AR,2032,0,0,0,0,0,16.8,0,0,3487.7,0,0,420.5,0,5166.1,715.6,0,1265.8,1817.8,0,257.8,30,0,0,3570.7,0,0,0,0,0,0,0,40369,0,0,0,13711726,0,619519,0,7777787,367477,0,2916355,14613013,0,0,4946,0,0,8022421,0,0,48073612,16141864.2,16249225.7,1555.2,223.5,17742.7,8442.8,903340.1,2252551.1,45176.8,10.8,0,335.77,338.01,32.35,4.65,369.07,175.62,18.79,46.86,939.74,0.22
AR,2034,0.1,0,0,0,0,16.8,0,0,3487.7,0,0,530.5,0,5598,715.6,0,1265.8,1817.8,0,257.8,30,0,0,3570.7,0,0,44,0,0,0,0,40369,0,0,0,14108049,0,781606,0,9247325,332890,0,2916355,14613013,0,0,11575,0,0,7910400,0,0,49961627,17022767.4,17134073.4,1613.5,231.6,18335.9,8800.3,969653.5,2416973.9,48465.3,11.2,0,340.72,342.94,32.29,4.64,367,176.14,19.41,48.38,970.05,0.22
AR,2036,15.8,0,0,0,0,16.8,0,0,3487.7,0,0,672.1,0,6678.6,715.6,0,1265.8,1817.8,0,257.8,30,0,0,3661.4,0,0,3785,0,0,0,0,40369,0,0,0,13858634,0,990168,0,15810079,292239,0,2916355,14613013,0,0,6990,0,0,8026663,0,0,56558294,19046473.6,19158088.2,1625.6,231.4,17987.8,9149.3,1232283.8,3019714.2,59870.5,12,0,336.76,338.73,28.74,4.09,318.04,161.77,21.79,53.39,1058.56,0.21
AR,2038,15.8,3.2,0,0,0,16.8,0,0,3487.7,0,0,818.5,0,6954.8,723.2,0,1265.8,1817.8,0,257.8,30,0,0,3661.4,0,0,8328,3157,0,0,0,40369,0,0,0,13552961,0,1205820,0,17839542,305757,0,2915273,14613013,0,0,8581,0,0,7915557,0,0,58408357,19440832.3,19550571,1601.1,227.2,17541.5,9112.8,1307857.7,3186941.8,62944.7,12.2,0,332.84,334.72,27.41,3.89,300.33,156.02,22.39,54.56,1077.67,0.21
AR,2040,15.8,6.3,0,0,0,16.8,0,0,3487.7,0,0,945.8,0,7234.9,732,0,1265.8,1817.8,0,257.8,30,0,0,3661.4,0,0,6268,8528,0,0,0,40369,0,0,0,14393032,0,1393467,0,19295173,281351,0,2916355,14613013,0,0,6468,0,0,7805226,0,0,60759249,20845985.1,20963559.4,1715.5,243.4,18789.5,9766.3,1394185.7,3409534.4,67511.3,12.9,0,343.09,345.03,28.23,4.01,309.25,160.74,22.95,56.12,1111.13,0.21
AR,2042,15.8,6.3,0,0,0,8.8,0,0,3487.7,0,0,1044.9,0,7376.1,871.7,0,1265.8,1817.8,0,134,30,0,0,3661.4,0,0,7327,8507,0,0,0,40369,0,0,0,14048718,0,1539455,0,21069853,571676,0,2916355,14613013,0,0,9329,0,0,7696007,0,0,62520608,21284712.6,21400236.5,1688.7,238.8,18300.2,9727.7,1477802.9,3594639.4,70915.3,13,0,340.44,342.29,27.01,3.82,292.71,155.59,23.64,57.5,1134.27,0.21
AR,2044,15.8,6.3,0,0,0,8.8,0,0,3487.7,0,0,1120.5,0,7376.1,894.2,0,1265.8,1817.8,0,134,30,0,0,3661.4,0,0,10107,5249,0,0,0,40369,0,0,0,13247326,0,1650753,0,19355552,406844,0,2917131,14613013,0,0,6193,0,0,7588775,0,0,59841313,19671253.1,19779115.9,1575.9,223.1,17128.3,9049.5,1361819.2,3304648.9,65083.1,12.3,0,328.72,330.53,26.33,3.73,286.23,151.22,22.76,55.22,1087.59,0.21
AR,2046,15.8,6.3,0,0,0,8.8,0,0,3487.7,0,0,1184.8,0,7457.5,1907.4,0,1265.8,1817.8,0,134,30,0,0,3648.4,0,0,9112,6418,0,0,0,40369,0,0,0,13053854,0,1745579,0,18716308,1856252,0,2916355,14613013,0,0,6727,0,0,7459284,0,0,60423271,20070702.8,20177553.3,1563.4,220.7,16849.8,9060.5,1427211.3,3451279.2,67807.7,12.4,0,332.17,333.94,25.87,3.65,278.86,149.95,23.62,57.12,1122.21,0.21
AR,2048,19,6.3,0,0,0,8.8,0,0,3417.9,0,0,1247.2,0,7498.6,2119.2,0,1265.8,1817.8,0,0,30,0,0,3561.4,0,0,12155,4577,0,0,0,40369,0,0,0,13024983,0,1837457,0,15458528,1779277,0,2916355,14613013,0,0,6575,0,0,7198185,0,0,56891475,18831303.2,18936606.3,1537,217.9,16797.5,8773.5,1283477.8,3117047.2,61420.1,11.9,0,331,332.85,27.02,3.83,295.26,154.21,22.56,54.79,1079.6,0.21
AR,2050,18.9,6.3,0,0,0,8.8,0,0,3328.6,0,0,1309.6,0,7498.6,2267.7,0,1265.8,1817.8,0,0,30,0,0,3462.7,0,0,12913,5204,0,0,0,40369,0,0,0,12597013,0,1929466,0,15111052,2469824,0,2916355,14613013,0,0,6936,0,0,6922674,0,0,56624818,18653055.6,18755003.1,1489.7,210.8,16177.6,8563.2,1302287.5,3149530,61879.9,11.8,0,329.41,331.22,26.31,3.72,285.7,151.23,23,55.62,1092.81,0.21
AZ,2022,245,0.1,0,0,0,30.7,0,0,2943,295.6,0,1224.2,0,10857.8,3078.1,0,2840.9,3937,0,1169,216.3,0,0,2630.3,0,617.3,238744,191,0,0,0,27577,0,0,0,20748264,815158,2322618,0,17919193,3355699,0,7246652,31618584,0,1113957,29612,0,0,6957563,0,1694585,94088398,32410350.8,32604740.8,2817.1,404.5,13787.1,25574.6,2169587,5118084.6,98723.8,23.9,0,344.47,346.53,29.94,4.3,146.53,271.81,23.06,54.4,1049.27,0.25
AZ,2024,245,0.1,0,0,0,30.7,0,0,2943,295.6,0,1241.1,0,11978,3078.1,0,2840.9,3937,0,1118,216.3,0,0,2632.5,0,617.3,16438,4,0,0,0,27577,0,0,0,20460240,815158,2357465,0,25041587,2322940,0,7246652,31618584,0,700014,197520,0,0,6954618,0,1723179,99481976,33588842.7,33781282.2,2798.7,399.4,12418.2,23798.2,2322786.5,5511506.9,106787.4,23.6,0,337.64,339.57,28.13,4.01,124.83,239.22,23.35,55.4,1073.43,0.24
AZ,2026,245,0.1,0,0,0,30.7,0,0,2943,295.6,0,1330.9,0,12301.2,2983.1,0,3234.9,3937,0,1118,216.3,0,0,2638.9,0,617.3,22792,4,0,0,0,27577,0,0,0,20569250,815158,2528063,0,27011678,2383628,0,8628073,31618584,0,611273,224775,0,0,6874850,0,1713008,103028713,34373733,34567691,2823.8,402.2,12217.8,23676.5,2401312.7,5706649.8,110699,23.8,0,333.63,335.52,27.41,3.9,118.59,229.8,23.31,55.39,1074.45,0.23
AZ,2028,245,0.1,0,0,0,30.7,0,0,2943,295.6,0,1681.4,0,12624.5,2383.6,0,3234.9,3937,0,1098,216.3,0,0,2638.9,0,617.3,14718,0,0,0,0,27577,0,0,0,20283138,815158,3191388,0,27304963,2053075,0,8628073,31618584,0,600761,281792,0,0,6781522,0,1703430,103304180,33885794.9,34077000,2783.7,396.5,12039.3,23331.6,2371077.2,5629895.2,109140.3,23.6,0,328.02,329.87,26.95,3.84,116.54,225.85,22.95,54.5,1056.49,0.23
AZ,2030,245,0.1,0,0,0,30.7,0,0,2943,295.6,0,2331.6,0,12756.1,2094.6,0,3234.9,3937,0,585,216.3,0,0,2638.9,0,617.3,66122,0,0,0,0,27577,0,0,0,19850589,815158,4424713,0,28057464,1870339,0,8628073,31618584,0,307476,284378,0,0,6688122,0,1687498,104326092,33273504,33460066.8,2719.7,386.5,10952.5,21495.3,2330198.6,5555706.1,108030,22.8,0,318.94,320.73,26.07,3.7,104.98,206.04,22.34,53.25,1035.5,0.22
AZ,2032,245,29.6,0,0,0,30.7,0,0,2181,295.6,0,2869.8,0,13767,2094.6,0,3234.9,3937,0,472,216.3,0,0,2639,0,617.3,102395,37698,0,0,0,27577,0,0,0,14582007,815158,5443628,0,31906051,1692582,0,8628073,31618584,0,248083,358891,0,0,6594755,0,1668902,103724385,28565589.2,28706606,2068.8,290.7,8116,17262.5,2280014.6,5303642,101278.6,20.2,0,275.4,276.76,19.95,2.8,78.25,166.43,21.98,51.13,976.42,0.2
AZ,2034,233,74.6,0,0,0,30.7,0,0,2181,295.6,0,2923.4,0,14100.8,2094.6,0,3234.9,3937,0,359,216.3,0,0,2665.2,0,617.3,93714,88355,0,0,0,27577,0,0,0,14612422,815158,5544742,0,31400907,1876348,0,8628073,31618584,0,188690,311518,0,0,6582188,0,1669700,103457978,28435068.5,28576008.4,2067.9,290.5,7950,16935.1,2259960.2,5264464.8,100638.4,20.1,0,274.85,276.21,19.99,2.81,76.84,163.69,21.84,50.89,972.75,0.19
AZ,2036,223,172.6,0,0,0,30.7,0,0,2181,295.6,0,2965.8,0,14254.6,2094.6,0,3234.9,3937,0,175,216.3,0,0,2742,0,617.3,92244,216696,0,0,0,27577,0,0,0,14870672,815158,5624910,0,30368840,1973375,0,8628073,31618584,0,91980,324607,0,0,6728636,0,1657064,103038417,28318590,28461126.9,2090.6,293.9,7782.5,16523.5,2218176.7,5185328.1,99386.8,19.9,0,274.84,276.22,20.29,2.85,75.53,160.36,21.53,50.32,964.56,0.19
AZ,2038,50.1,203.3,0,0,0,30.7,0,0,2065,295.6,0,3003.8,0,14652,2094.6,0,3234.9,3937,0,175,216.3,0,0,2756,0,617.3,39687,250725,0,0,0,27577,0,0,0,14004474,815158,5696698,0,30143996,2172901,0,8628073,31618584,0,91980,285211,0,0,6679089,0,1655200,102109353,27329853.4,27464577.5,1978.1,277.6,7336,15796.8,2186384.1,5087764.3,97184.2,19.4,0,267.65,268.97,19.37,2.72,71.84,154.71,21.41,49.83,951.77,0.19
AZ,2040,50.1,1199.2,0,0,0,30.7,0,0,2065,295.6,0,3047.5,0,14652,2363.4,0,3234.9,3937,0,175,216.3,0,0,2912.2,0,489.2,31276,1620433,0,0,0,27577,0,0,0,14082607,815158,5779358,0,28689732,2379803,0,8628073,31618584,0,91980,352736,0,0,7079175,0,1366293,102562784,27003899.6,27138898.6,1980.7,278.3,7373.9,15723.2,2140016.7,4982392.3,95205.5,19.2,0,263.29,264.61,19.31,2.71,71.9,153.3,20.87,48.58,928.27,0.19
AZ,2042,50.1,1199.2,12.4,0,0,30.7,0,0,2065,295.6,0,3090.6,0,14652,2968.8,0,3234.9,3937,0,175,216.3,0,0,2578.3,0,380,28020,1577243,29161,0,0,27577,0,0,0,14521379,815158,5860840,0,28533429,2697727,0,8628073,31618584,0,91980,141594,0,0,6471910,0,1036522,102079198,27592351.1,27731311.1,2038,286.5,7594.8,16115.7,2167648.9,5058237.6,96820.7,19.5,0,270.3,271.66,19.97,2.81,74.4,157.87,21.23,49.55,948.49,0.19
AZ,2044,50.1,1201.3,279.1,0,0,30.7,0,0,2065,0,0,3140,0,14652,3211.6,0,3234.9,3937,0,175,216.3,0,0,4124.3,0,390,38127,1315635,670092,0,0,27577,0,0,0,14645238,0,5954212,0,25584649,2734413,0,8628073,31618584,0,91980,78954,0,0,10951709,0,987480,103326722,26673662.8,26812548.9,2033.4,286.8,7646.4,15858.7,2047596.4,4782927.5,91614.4,19.1,0,258.15,259.49,19.68,2.78,74,153.48,19.82,46.29,886.65,0.19
AZ,2046,129.3,1345.8,279.1,0,0,30.7,0,0,2065,0,0,3197.3,0,14652,3723.4,0,3234.9,3937,0,175,216.3,0,0,3933.9,0,577,98491,1696758,506738,0,0,27577,0,0,0,14521379,0,6062470,0,23731980,3088716,0,8628073,31618584,0,91980,77638,0,0,11407086,0,1859328,103416799,26090129.8,26227473.1,2009.7,283.7,7582,15608.4,1990203.6,4646542.8,88966,18.9,0,252.28,253.61,19.43,2.74,73.32,150.93,19.24,44.93,860.27,0.18
AZ,2048,129.3,1316.3,313.9,0,0,30.7,0,0,2065,0,0,3260.9,0,14652,4765.8,0,3234.9,3937,0,175,216.3,0,0,3853.8,0,698.2,129504,1655345,584386,0,0,27577,0,0,0,14450602,0,6182771,0,24625258,3590636,0,8628073,31618584,0,91980,119342,0,0,11188520,0,2301651,105194229,26632351.9,26769756.3,2012.7,283.6,7552.7,15761.2,2060861.1,4808633.2,92032.1,19.1,0,253.17,254.48,19.13,2.7,71.8,149.83,19.59,45.71,874.88,0.18
AZ,2050,129.3,2433.8,451.1,0,0,28.2,0,0,2065,0,0,3334.2,0,14599.8,4765.8,0,3234.9,3937,0,175,216.3,0,0,7490,0,348.2,109534,3676733,921956,0,0,27577,0,0,0,14309049,0,6285689,0,21599393,3834350,0,8628073,31618584,0,91980,140281,0,0,21386253,0,1045667,113675119,25544643.1,25679831.3,1977.6,279.3,7475.6,15333,1945547.1,4537403.4,86804.5,18.6,0,224.72,225.91,17.4,2.46,65.76,134.88,17.11,39.92,763.62,0.16
CA,2022,0,2464.3,0,0,0,865.4,0,0,0,917.8,0,10029.5,0,19762,10812.4,2918.1,10215.5,2240,0,4961.5,3911.9,0,0,14448.4,0,6486.7,0,2082324,0,0,0,1685151,0,0,0,0,2530961,17473378,0,84068760,5687705,6531613,29045873,17891898,0,2607764,1099498,0,0,38827120,0,14745767,224277813,38265024.3,38312750.6,785.3,89.1,2239.9,42049.3,4821101.2,10623252.2,194469.9,25.4,0,170.61,170.83,3.5,0.4,9.99,187.49,21.5,47.37,867.09,0.11
CA,2024,0,2569.8,0,0,0,865.4,0,0,0,917.8,0,10464.1,0,19762,10758.4,2918.1,10215.5,2240,0,994.6,3911.9,0,0,20885.4,0,6476,0,2469273,0,0,0,1727342,0,0,0,0,2530961,13501818,0,84795385,5661296,6531613,29045873,17891898,0,522762,2381692,0,0,56581170,0,14830648,238471730,36858911.8,36899864.5,707.2,72.8,1354.3,29462.3,4583807.5,10310013.7,191963.2,20.9,0,154.56,154.73,2.97,0.31,5.68,123.55,19.22,43.23,804.97,0.09
CA,2026,0,2569.8,0,0,0,865.4,0,0,0,917.8,0,11200.4,0,19762,10758.4,2918.1,10619.1,2240,0,993,3911.9,0,0,20885.7,0,6416,0,2816529,0,0,0,1700128,0,0,0,0,2530961,19533677,0,72006842,5655396,6531613,30089940,17891898,0,521921,2239501,0,0,56043418,0,14720305,232282129,31632024.1,31667326.4,608.4,62.9,1291.9,25630.5,3965180.1,8877048.2,164657.5,18.6,0,136.18,136.33,2.62,0.27,5.56,110.34,17.07,38.22,708.87,0.08
CA,2028,401,3125.6,0,0,0,865.4,0,0,0,917.8,0,12633.6,0,19762,10667.1,3102.3,10752.7,2240,0,883,3911.9,0,0,25523.5,600,6402.4,426957,4157743,0,0,0,1653557,0,0,0,0,2530961,20199652,0,60487525,5608627,7903727,30435547,17891898,0,464105,3798435,0,0,68092423,2552341,14516786,240720284,26886558.9,26916625.1,517.8,53.6,1211.1,21918.3,3401650.1,7577051.1,139963.7,16.4,0,111.69,111.82,2.15,0.22,5.03,91.05,14.13,31.48,581.44,0.07
CA,2030,401,4855.1,2896.6,0,0,842.4,0,0,0,917.8,0,15065.3,0,19729.5,10646.8,3146.6,11132.9,0,0,592.9,3911.9,0,0,37073,2000,7369,305338,7766119,8292986,0,0,2055200,0,0,0,0,2530961,19002735,0,50660391,5597958,8233629,31534349,0,0,311628,4783946,0,0,102866989,8821138,17199440,269962808,22936915.7,22962348.3,439.6,45.2,1333.4,18222.4,2787461.3,6345303.7,119291.2,10.9,0,84.96,85.06,1.63,0.17,4.94,67.5,10.33,23.5,441.88,0.04
CA,2032,401,5153.5,2896.6,0,0,691.5,0,0,0,917.8,0,16718.8,0,19619.5,10310.4,3185.9,11300.3,0,0,592.9,3911.9,0,0,37345.9,3200,6821.7,460690,7967161,6893031,0,0,1439289,0,0,0,0,2530961,26614311,0,42359462,5421146,8526523,31997014,0,0,311628,5616941,0,0,102448156,14217335,17061647,273865295,19578479.1,19600296.3,376.3,38.8,974.8,15793.1,2368489.7,5401948.7,101708.7,9.3,0,71.49,71.57,1.37,0.14,3.56,57.67,8.65,19.72,371.38,0.03
CA,2034,401,5040.7,3023.7,0,0,462.9,0,0,0,917.8,0,17802.4,0,19619.5,10289.3,3185.9,11393.6,0,0,592.9,3911.9,0,0,37345.9,5000,6604.9,582112,7717561,6982877,0,0,1293310,0,0,0,0,2530961,30818038,0,31766012,5405428,8526523,32238396,0,0,311628,6169862,0,0,101019548,22249947,16593797,274206000,15362928.1,15380196.2,296.7,30.9,862.8,12719.4,1865480.9,4241918.8,79678.2,7.4,0,56.03,56.09,1.08,0.11,3.15,46.39,6.8,15.47,290.58,0.03
CA,2036,401,4856.8,3181.7,0,0,388.9,0,0,0,917.8,0,18563.3,0,19619.5,10182.3,3185.9,11486.9,0,0,591.5,3911.9,0,0,37360.7,8000,6487.9,628592,7696970,6934770,0,0,1256455,0,0,0,0,2530961,32441186,0,22657311,5349189,8526523,32479779,0,0,310892,5342798,0,0,99655316,35265789,16030841,277107374,11804397.9,11817855.4,229.8,24.2,817.8,10189.2,1444315.6,3265485.6,61059.1,5.9,0,42.6,42.65,0.83,0.09,2.95,36.77,5.21,11.78,220.34,0.02
