state,t,battery_2_MW,battery_4_MW,battery_6_MW,battery_8_MW,battery_10_MW,bio_MW,bio-ccs_MW,coal_ccs_MW,coal_MW,csp_MW,dac_MW,distpv_MW,gas_cc_ccs_MW,gas_cc_MW,gas_ct_MW,geo_MW,hydro_MW,nuclear_MW,nuclear_smr_MW,o-g-s_MW,pumped-hydro_MW,pvb_MW,re_ct_MW,upv_MW,wind_offshore_MW,wind_onshore_MW,battery_2_MWh,battery_4_MWh,battery_6_MWh,battery_8_MWh,battery_10_MWh,biomass_MWh,biomass-ccs_MWh,canada_MWh,coal_ccs_MWh,coal_MWh,csp_MWh,distpv_MWh,gas_cc_ccs_MWh,gas_cc_MWh,gas_ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,nuclear_smr_MWh,o-g-s_MWh,phs_MWh,battery_pv_MWh,biomass_re_ct_MWh,upv_MWh,wind_ofs_MWh,wind_ons_MWh,generation,co2_c_mt,co2e_c_mt,ch4_c_mt,n2o_c_mt,so2_c_mt,nox_c_mt,co2_p_mt,co2e_p_mt,ch4_p_mt,n2o_p_mt,dac_co2_capture_mt,co2_c_kg_per_mwh,co2e_c_kg_per_mwh,ch4_c_g_per_mwh,n2o_c_g_per_mwh,so2_c_g_per_mwh,nox_c_g_per_mwh,co2_p_kg_per_mwh,co2e_p_kg_per_mwh,ch4_p_g_per_mwh,n2o_p_g_per_mwh
GA,2042,0,858.2,1348.4,1685.1,110.1,288.7,0,0,0,0,0,981.9,0,19621.7,0.4,0,2128.4,6289,0,0,1897.4,0,19904.9,18205.1,0,0,0,1148407,2718084,3821690,181279,269893,0,0,0,0,0,1506553,0,2826518,0,0,3711618,50376224,0,0,444395,0,7575220,40172903,0,0,114752784,1006240.2,1007323.3,19,1.9,110.6,4309.1,568869.6,761839.1,6378,10.6,0,8.77,8.78,0.17,0.02,0.96,37.55,4.96,6.64,55.58,0.09
GA,2044,0,858.2,1339,1685.1,110.1,288.7,0,0,0,0,0,1211.3,0,19621.7,0.4,0,2134.3,6289,0,0,1897.4,0,22841.3,18134.1,0,0,0,1402000,2799416,4084592,314719,226860,0,0,0,0,0,1858468,0,2935685,0,0,3721368,50376224,0,0,602562,0,8346201,39479518,0,0,116147614,1045104,1046228.8,19.7,2,89.9,4911.6,572033.5,771011.3,6579.5,10.7,0,9,9.01,0.17,0.02,0.77,42.29,4.93,6.64,56.65,0.09
GA,2046,0,1520.3,631.5,1685.1,134.7,288.7,0,0,0,0,0,1483.2,0,19621.7,0.4,0,2140.1,6289,0,0,1897.4,0,23348.3,17286.7,0,148.8,0,2314194,1245935,3849989,304012,318707,0,0,0,0,0,2275660,0,965464,0,0,3672858,49992177,0,0,362302,0,11233331,37413135,0,256881,114204646,343705.1,344075.1,6.5,0.6,128.9,6089.9,488840.5,578270.6,2906.8,10.3,0,3.01,3.01,0.06,0.01,1.13,53.32,4.28,5.06,25.45,0.09
GA,2048,0,1604.5,70.5,1757,414.9,288.7,0,0,0,0,0,1809,0,19621.7,0.4,0,2146,6289,0,0,1897.4,0,25340.8,18126.7,0,336.5,0,2503652,159265,4572457,1431816,240765,0,0,0,0,0,2775566,0,1080447,0,0,3698148,49717001,0,0,844901,0,12314533,38641749,0,743026,118723327,384639.1,385053.1,7.2,0.7,91,6036.6,488670.7,584193.8,3111.7,10.2,0,3.24,3.24,0.06,0.01,0.77,50.85,4.12,4.92,26.21,0.09
GA,2050,0,2655.1,175.9,122.1,585.1,288.7,0,0,0,0,0,2198.5,0,19621.7,0.4,0,2151.9,6289,0,0,1897.4,0,26397.9,17689.5,0,545.5,0,4096481,387315,316210,2019884,232621,0,0,0,0,0,3373250,0,732729,0,0,3694728,49176165,0,0,1015800,0,15063383,38046778,0,1327925,119483268,260851.4,261132.2,4.9,0.5,87.3,7353.6,469107.9,544934.6,2452.3,10.1,0,2.18,2.19,0.04,0,0.73,61.54,3.93,4.56,20.52,0.08
IA,2022,3.6,0,0,0,0,16.2,0,0,4594.7,0,0,89.8,0,1748.2,1137,0,207.5,0,0,1001.8,0,0,0,239.4,0,12131.7,600,0,0,0,0,73061,0,0,0,30261004,0,128597,0,6856617,214975,0,1445206,0,0,558240,0,0,0,527482,0,41590606,81656387,34469349.9,34725075.6,3685.1,534.5,36640.5,22958.3,1343632,3840967.7,83641.9,17.6,0,422.13,425.26,45.13,6.55,448.72,281.16,16.45,47.04,1024.32,0.22
IA,2024,3.6,0,0,0,0,16.2,0,0,4547.9,0,0,110.4,0,1748.2,1045.6,0,207.5,0,0,960.1,0,0,0,329.1,0,12131.7,2159,0,0,0,0,70516,0,0,0,28419126,0,158014,0,7227994,202640,0,1445206,0,0,592064,0,0,0,722240,0,43119438,81959397,32693745.5,32934334.2,3467.6,502.8,34502,21781.4,1301854.7,3694792.6,80146.4,16.8,0,398.9,401.84,42.31,6.13,420.96,265.76,15.88,45.08,977.88,0.2
IA,2026,3.6,218.7,0,0,0,16.2,0,0,4547.9,0,0,141.1,0,1748.2,964.4,0,219.5,0,0,951.2,0,0,0,3236.5,0,14082.4,2001,455533,0,0,0,69580,0,0,0,21434643,0,139717,0,6558330,111910,0,1528784,0,0,596158,0,0,0,7138161,0,47369649,85404466,25094637,25276618.6,2623.3,380.2,26203.9,16846.6,1039685.7,2908385.6,62588.8,13,0,293.83,295.96,30.72,4.45,306.82,197.26,12.17,34.05,732.85,0.15
IA,2028,3.6,2939.7,0,0,0,16.2,0,0,4547.9,0,0,193.8,0,1719,929.7,0,219.5,0,0,926.6,0,0,0,6013.8,0,25611.2,4875,5778222,0,0,0,65423,0,0,0,13667338,0,274884,0,1372332,65352,0,1528784,0,0,530000,0,0,0,13773135,0,95565923,132626268,14960543.2,15075415.8,1651.5,240.5,16844.8,10832.6,547700.3,1574162.3,34371.5,8,0,112.8,113.67,12.45,1.81,127.01,81.68,4.13,11.87,259.16,0.06
IA,2030,3.6,3141.5,0,0,0,16.2,0,0,4547.9,0,0,281.6,0,1691.6,622.7,0,219.5,0,0,777.1,0,0,0,6204.9,0,27031.9,2949,4894924,0,0,0,62012,0,0,0,8739811,0,403053,0,317022,19425,0,1528784,0,0,571323,0,0,0,14043127,0,103057352,133639781,9432670.9,9506095.8,1053.5,154,11038.7,7402.1,343613.1,972292.2,21047.5,5.4,0,70.58,71.13,7.88,1.15,82.6,55.39,2.57,7.28,157.49,0.04
IA,2032,3.6,3141.5,637.9,0,0,16.2,0,0,4547.9,0,0,386.1,0,1691.6,622.7,0,219.5,0,0,713.7,0,0,0,7114.2,0,29384.2,4274,5697689,1901416,0,0,55929,0,0,0,5611062,0,519921,0,0,0,0,1528784,0,0,591130,0,0,0,15974500,0,110360965,142245670,6017423.8,6064333.5,671.5,98.5,7297.5,5211.2,228573.8,623466.3,13217.5,3.7,0,42.3,42.63,4.72,0.69,51.3,36.63,1.61,4.38,92.92,0.03
IA,2034,2.8,3141.5,1201.9,100.2,0,16.2,0,0,2165.3,0,0,501.5,0,1691.6,490.2,0,219.5,0,0,713.7,0,0,0,8781.6,0,30845.8,2763,5502948,3092633,291708,0,55239,0,0,0,2065577,0,537674,0,0,0,0,1528784,0,0,864617,0,0,0,19661826,0,115344248,148948016,2408785.6,2426216.2,245.9,37,3375,3340.9,136553.8,297813.7,5390.9,2.2,0,16.17,16.29,1.65,0.25,22.66,22.43,0.92,2,36.19,0.02
IA,2036,2.8,3141.5,1201.9,1197.8,430.7,16.2,0,0,0,0,0,607.5,0,1691.6,168.6,0,219.5,0,0,706.6,0,0,319.8,10803.2,0,31879.4,2385,5868357,2721232,2994364,1137037,52437,0,0,0,0,0,764399,0,0,0,0,1522165,0,0,864617,0,0,0,24026797,0,118984066,158937856,471561.9,473484,22.8,4.6,1165.9,2043.6,76791.4,111907.3,1166.7,1.3,0,2.97,2.98,0.14,0.03,7.34,12.86,0.48,0.7,7.34,0.01
IA,2038,0.3,3259.3,1390,1197.8,430.7,16.2,0,0,0,0,0,719.1,0,1699.9,59.5,0,219.5,0,0,700.9,0,0,420.2,10803.2,0,32038.9,196,4836754,2850555,2477441,1022370,54477,0,0,0,0,0,1028917,0,0,0,0,1528784,0,0,860122,0,0,0,24115696,0,114543588,153318899,469110.6,471022.7,22.7,4.5,1160.6,2033,76442.9,111378.1,1160.7,1.3,0,3.06,3.07,0.15,0.03,7.57,13.26,0.5,0.73,7.57,0.01
IA,2040,0.3,3259.7,1390,1197.8,430.7,16.2,0,0,0,0,0,835.8,0,1743.8,59.5,0,219.5,0,0,698.2,0,0,420.2,10803.2,0,37130.1,140,4539350,2721754,2211236,906473,52437,0,0,0,0,0,1195953,0,0,0,0,1469035,0,0,845905,0,0,0,23128081,0,141850860,178921225,461356.7,463237.3,22.3,4.5,1141.1,1999.4,75162.8,109520,1141.5,1.2,0,2.58,2.59,0.12,0.02,6.38,11.17,0.42,0.61,6.38,0.01
IA,2042,0.3,3048.3,1390,1422.5,430.7,16.2,0,0,0,0,0,957.4,0,1743.8,59.5,0,219.5,0,0,453.3,0,0,420.2,10803.2,0,36655.6,150,4348868,2039555,2227432,813076,56788,0,0,0,0,0,1369852,0,0,0,0,1528784,0,0,0,0,0,0,23447218,0,142974284,178806005,0,0,0,0,24,0,1626.5,1686.6,1.9,0,0,0,0,0,0,0.13,0,0.01,0.01,0.01,0
IA,2044,0.3,2806.7,1500.8,1536.2,430.7,16.2,0,0,0,0,0,1082.6,0,1743.8,59.5,0,219.5,0,0,425.3,0,0,420.2,10803.2,0,41017.7,227,4175185,2939656,3035130,1069156,52437,0,0,0,0,0,1549074,0,0,0,0,1528784,0,0,0,0,0,0,23120485,0,161281709,198751843,0,0,0,0,22.7,0,1535.5,1592.2,1.8,0,0,0,0,0,0,0.11,0,0.01,0.01,0.01,0
IA,2046,0.3,2810,1500.8,1536.2,555.3,16.2,0,0,0,0,0,1191.9,0,2325.9,59.5,0,219.5,0,0,404.2,0,0,420.2,10799.1,0,40236.4,217,4508068,2564840,3273832,1335125,54779,0,0,0,0,0,1705393,0,0,0,0,1528784,0,0,0,0,0,0,22790141,0,158466168,196227346,0,0,0,0,23.6,0,1599.3,1658.4,1.9,0,0,0,0,0,0,0.12,0,0.01,0.01,0.01,0
IA,2048,0.3,3276.6,1120.4,1536.2,555.3,16.2,0,0,0,0,0,1269.1,0,2360.2,59.5,0,219.5,0,0,385.3,0,0,420.2,11207.9,0,40223.7,226,4783164,2137218,2568588,1057097,55398,0,0,0,0,0,1815761,0,0,0,0,1528784,0,0,0,0,0,0,23517378,0,161071828,198535442,0,0,0,0,23.9,0,1615.9,1675.6,1.9,0,0,0,0,0,0,0.12,0,0.01,0.01,0.01,0
IA,2050,0.6,3276.6,843.5,1436,568.7,16.2,0,0,0,0,0,1339.8,0,3879.5,59.5,0,219.5,0,0,251.3,0,0,420.2,11201.3,0,37396.1,800,5817690,1709664,3526641,1475711,55081,0,0,0,0,0,1916917,0,0,0,0,1528784,0,0,0,0,0,0,23177395,0,148735464,187944146,0,0,0,0,23.8,0,1609.3,1668.7,1.9,0,0,0,0,0,0,0.13,0,0.01,0.01,0.01,0
ID,2022,0,0,0,0,0,42.7,0,0,0,0,0,119.7,0,547.7,547.4,12,2773.8,0,0,5.4,0,0,0,240,0,915.8,0,0,0,0,0,166134,0,0,0,0,0,193595,0,2555362,0,0,11843073,0,0,0,0,0,0,514424,0,2375301,17647890,932798.6,933802.1,17.6,1.8,102.6,215.2,115474.5,261075.3,4882,0.4,0,52.86,52.91,1,0.1,5.82,12.2,6.54,14.79,276.63,0.02
ID,2024,0,0,0,0,0,42.7,0,0,0,0,0,207.7,0,692.2,547.4,12,2773.8,0,0,5.4,0,0,0,240,0,915.8,0,0,0,0,0,106502,0,0,0,0,0,334654,0,3409002,0,0,11843073,0,0,0,0,0,0,507258,0,2364055,18564544,1226255.5,1227574.9,23.1,2.3,80.9,283,148166.3,339462.3,6414.3,0.5,0,66.05,66.12,1.24,0.12,4.36,15.24,7.98,18.29,345.51,0.03
ID,2026,0,0,0,0,0,42.7,0,0,0,0,0,329.2,0,692.2,547.4,12,2857.8,0,0,5.4,0,0,0,240,0,915.8,0,0,0,0,0,93272,0,0,0,0,0,527309,0,3409002,0,0,12234658,0,0,0,0,0,0,500198,0,2352809,19117248,1226255.5,1227574.9,23.1,2.3,74.5,283,147727.5,339007.3,6413.8,0.5,0,64.14,64.21,1.21,0.12,3.9,14.8,7.73,17.73,335.5,0.03
ID,2028,0,0.1,0,0,0,31.1,0,0,0,0,0,473.2,0,692.2,547.4,12,2875.8,0,0,5.4,0,0,0,240,0,915.8,0,107,0,0,0,65239,0,0,0,0,0,754044,0,2526338,0,0,12299006,0,0,0,0,0,0,493219,0,2341562,18479515,908641.2,909618.9,17.1,1.7,52.6,209.7,109289.6,251019.9,4752.3,0.4,0,49.17,49.22,0.93,0.09,2.85,11.35,5.91,13.58,257.17,0.02
ID,2030,0,0.1,0,0,0,31.1,0,0,0,0,0,636.1,0,692.2,547.4,12,2875.8,0,0,0,0,0,0,240,0,915.8,0,0,0,0,0,60131,0,0,0,0,0,1011521,0,2349577,0,0,12299006,0,0,0,0,0,0,486319,0,2330375,18536929,845084.3,845993.6,15.9,1.6,48.5,195,101614.4,233429.8,4419.9,0.4,0,45.59,45.64,0.86,0.09,2.61,10.52,5.48,12.59,238.44,0.02
ID,2032,0,0.1,0,0,0,31.1,0,0,0,0,0,729.7,0,692.2,611.5,12,2877,0,0,0,0,0,0,240,0,915.8,0,0,0,0,0,40695,0,0,0,0,0,1161386,0,2396761,306407,0,12304786,0,0,0,0,0,0,479525,0,2319345,19008907,1043840.6,1044963.8,19.7,2,44.6,240.9,124490.1,287286.3,5458.7,0.5,0,54.91,54.97,1.03,0.1,2.34,12.67,6.55,15.11,287.17,0.02
ID,2034,0,0.1,0,0,0,31.1,640.9,0,0,0,0,755.9,0,1627.9,611.5,12,2884.6,0,0,0,0,0,0,240,0,915.8,0,0,0,0,0,22510,4720221,0,0,0,0,1203236,0,3520677,263536,0,12216482,0,0,0,0,0,0,472839,0,2308315,24727817,-2726691.6,-2725174.3,26.6,2.7,45.1,325.4,336463.1,562586.8,7575.3,1.4,0,-110.27,-110.21,1.07,0.11,1.82,13.16,13.61,22.75,306.35,0.06
ID,2036,0,0.3,0,0,0,31.1,1175.2,0,0,0,0,758.1,0,2503,64.1,12,2921.4,0,0,0,0,0,547.4,240,0,905.3,0,191,0,0,0,21413,8656278,0,0,0,0,1206532,0,6279916,67157,0,11023543,0,0,0,0,0,0,466232,0,2284232,30005494,-5288373.6,-5285924.4,42.9,4.3,66.8,525.3,579041.1,945373.7,12271,2.4,0,-176.25,-176.17,1.43,0.14,2.23,17.51,19.3,31.51,408.96,0.08
ID,2038,0.1,0.4,0,0,0,31.1,1175.2,0,0,0,0,761.5,0,2503,64.1,12,2927.9,0,0,0,0,0,611.1,240,0,840.8,20,24,0,0,0,22510,8656278,0,0,0,0,1211688,0,6216249,67157,0,11358921,0,0,0,0,0,0,459732,0,2131666,30124246,-5311038.9,-5308614.1,42.5,4.2,66.7,520,576392.9,939191.9,12152.5,2.4,0,-176.3,-176.22,1.41,0.14,2.21,17.26,19.13,31.18,403.41,0.08
ID,2040,0.1,0.4,0,0,0,31.1,1175.2,0,0,0,0,765.6,0,2503,64.1,12,2931.4,0,0,0,0,0,611.1,240,0,563.6,0,0,0,0,0,22510,8656278,0,0,0,0,1218161,0,2913439,67157,0,11447703,0,0,0,0,0,0,453338,0,1452789,26231376,-6486839.1,-6485679.9,20.3,2,36.5,248.6,437486.7,616912.5,6003.8,1.9,0,-247.29,-247.25,0.77,0.08,1.39,9.48,16.68,23.52,228.88,0.07
ID,2042,0.1,0.4,0,0,0,31.1,1175.2,0,0,0,0,769.4,0,2503,64.1,12,2935,0,0,0,0,0,611.1,240,0,0,0,0,0,0,0,22876,8656278,0,0,0,0,1223964,0,2437014,67157,0,12433820,0,0,0,0,0,0,447024,0,0,25288133,-6656446.7,-6655470,17.1,1.7,32.3,209.5,417459.5,570434.3,5116.8,1.8,0,-263.22,-263.19,0.68,0.07,1.28,8.28,16.51,22.56,202.34,0.07
ID,2044,0.1,0.2,0,0,0,31.1,1175.2,0,0,0,0,775.5,0,2503,64.1,12,2938.6,0,0,0,0,0,611.1,240,0,0,0,3,0,0,0,21413,8656278,0,0,0,0,1233498,0,1042730,201919,0,12537743,0,0,0,0,0,0,440764,0,0,24134347,-7072898.2,-7072369.7,9.3,0.9,21.1,113.3,368224.1,456252.6,2939.1,1.6,0,-293.06,-293.04,0.38,0.04,0.87,4.7,15.26,18.9,121.78,0.07
ID,2046,0.1,0.4,0,0,0,31.1,1175.2,0,0,0,0,783.7,0,2503,64.1,12,2942.2,0,0,0,0,0,611.1,120,0,0,0,36,0,0,0,24645,8656278,0,0,0,0,1246640,0,2727552,67157,0,12551232,0,0,0,0,0,0,218695,0,0,25492235,-6553015.2,-6551927.2,19.1,1.9,35.9,233.3,429739.1,598847,5657.8,1.9,0,-257.06,-257.02,0.75,0.07,1.41,9.15,16.86,23.49,221.94,0.07
ID,2048,0.1,0.4,0,0,0,31.1,1175.2,0,0,0,0,796.6,0,2503,64.1,12,2945.8,0,0,0,0,0,611.1,0,0,0,10,138,0,0,0,25504,8656278,0,0,0,0,1267241,0,2700882,85444,0,12564722,0,0,0,0,0,0,0,0,0,25300219,-6551665.6,-6550576.1,19.1,1.9,36.3,233.7,429925.6,599245.3,5664.9,1.9,0,-258.96,-258.91,0.75,0.08,1.44,9.24,16.99,23.69,223.91,0.07
ID,2050,0.1,0.4,0,21.5,0,31.1,1175.2,0,0,0,0,814.9,0,2503,64.1,12,2949.3,0,0,0,0,0,611.1,40,0,0,0,0,0,47776,0,26818,8656278,0,0,0,0,1296449,0,1042730,67157,0,12578212,0,0,0,0,0,0,79825,0,0,23795246,-7152811.6,-7152369.1,7.7,0.8,21.5,94.9,358950.8,434519.4,2521.3,1.6,0,-300.6,-300.58,0.33,0.03,0.91,3.99,15.08,18.26,105.96,0.07
IL,2022,132.4,0,0,0,0,85.3,0,0,7809,0,0,175.9,0,4774,10334.7,0,32.9,11582.4,0,963.1,0,0,0,876.6,0,7594.4,50867,0,0,0,0,391124,0,0,0,26302554,0,223541,0,22629468,7395575,0,105674,92926695,0,119947,0,0,0,1561678,0,21930224,173637348,39808616.8,40033514.5,3279.9,465.8,38247,18515.8,3246692.5,7132574.4,130051,38,0,229.26,230.56,18.89,2.68,220.27,106.63,18.7,41.08,748.98,0.22
IL,2024,132.4,0,0,0,0,85.3,0,0,7650,0,0,420.4,0,5988,10332.7,0,43.3,11582.4,0,914.7,0,0,0,1070.7,0,7638.9,62605,0,0,0,0,389502,0,0,0,17667596,0,576776,0,35960851,7107644,0,141606,92926695,0,45160,0,0,0,2350835,0,24123695,181352964,35695551.6,35854724.4,2351,326.4,25524.5,15666.7,3528148.1,7578004.7,135576,35.5,0,196.83,197.71,12.96,1.8,140.74,86.39,19.45,41.79,747.58,0.2
IL,2026,253.2,32.9,0,0,0,85.3,0,0,6493,0,0,907.7,0,5988,10248.1,0,43.3,11582.4,0,914.7,0,0,0,2057.1,0,8685.4,52693,62965,0,0,0,388917,0,0,0,10075694,0,1191143,0,32697211,7757352,0,141606,92926695,0,45956,0,0,0,4211262,0,27739112,177290605,27122013.4,27218768,1450,196.1,14519.2,11901.7,3185382.5,6595089,114132.9,31.3,0,152.98,153.53,8.18,1.11,81.89,67.13,17.97,37.2,643.76,0.18
IL,2028,253.2,3161.3,0,0,0,85.3,0,0,4670,0,0,1604.3,0,5988,10243.8,0,43.3,11582.4,0,914.7,0,0,0,7354.9,0,12968.7,101460,4139292,0,0,0,384082,0,0,0,935023,0,2171681,0,17604257,5911028,0,141606,92926695,0,0,0,0,0,16943076,0,42106665,183364865,11159601.6,11177684.3,294.7,34.1,1605.9,4565.2,2071083.2,3798353.4,57744.7,23.7,0,60.86,60.96,1.61,0.19,8.76,24.9,11.29,20.71,314.92,0.13
IL,2030,231.7,4386.4,0,0,0,85.3,0,0,3132,0,0,2551.1,0,5797,10204.2,0,43.3,11582.4,0,516.2,0,0,0,19539.6,0,27172.3,82187,5367247,0,0,0,365413,0,0,0,0,0,2631740,0,11383068,2287059,0,141606,90134437,0,0,0,0,0,45140381,0,91339986,248873124,5564850.7,5570840,104.9,10.5,260.2,2259.8,1461344.4,2393615.5,31094.8,20.7,0,22.36,22.38,0.42,0.04,1.05,9.08,5.87,9.62,124.94,0.08
IL,2032,835.7,4409.2,839.4,0,0,85.3,0,0,3132,0,0,2998.5,0,5797,10188.5,0,43.3,11582.4,0,513.2,0,0,0,19641,0,34060.6,281543,6337182,2380795,0,0,337652,0,0,0,0,0,3897104,0,5733036,795430,0,141606,84609719,0,0,0,0,0,44849054,0,119766329,269129450,2543850.9,2546588.8,47.9,4.8,195.7,1033,1055014,1512218.5,15175.3,18.2,0,9.45,9.46,0.18,0.02,0.73,3.84,3.92,5.62,56.39,0.07
IL,2034,818.1,4474.1,1723.2,507.8,0,85.3,0,0,2936,0,0,3058,0,6756.9,10188.5,0,43.3,11582.4,0,199.2,0,0,0,22756.8,0,41684.1,651135,6750749,3520923,1268946,0,333925,0,0,0,689817,0,3215268,0,1520998,579311,0,141606,82446829,0,83097,0,0,0,51634545,0,147180646,300017795,1559127.5,1565226.6,90.1,12.5,1230.1,1590.4,868941.4,1110440.3,7943.1,17.6,0,5.2,5.22,0.3,0.04,4.1,5.3,2.9,3.7,26.48,0.06
IL,2036,818.1,4516.2,1884.7,915.6,0,85.3,0,0,0,0,0,3072.6,0,9628.1,925.7,0,43.3,11582.4,0,143.9,0,0,9262.8,22756.8,0,41735.8,684651,6642669,3943533,1852043,0,342740,0,0,0,0,0,4038211,0,1606068,0,0,141606,78383635,0,0,0,0,0,50940314,0,148485606,297061075,571760.1,572375.5,10.8,1.1,162.3,232.2,767301.7,912533,4725.8,16.1,0,1.92,1.93,0.04,0,0.55,0.78,2.58,3.07,15.91,0.05
IL,2038,818.1,4871,1959.1,915.6,0,85.3,0,0,0,0,0,3082.4,0,9628.1,368.3,0,43.3,11582.4,0,143.9,0,0,9820.2,22858.8,0,44012.4,610244,6913699,3363468,1551516,0,345702,0,0,0,0,0,3771761,0,1389074,0,0,141606,81594021,0,0,0,0,0,50541052,0,154879542,305101684,494510.3,495042.5,9.3,0.9,162.4,200.8,786511,921978.9,4392.5,16.7,0,1.62,1.62,0.03,0,0.53,0.66,2.58,3.02,14.4,0.05
IL,2040,818.1,5281.4,1959.1,915.6,0,85.3,0,0,0,0,0,3104,0,9628.1,368.3,0,43.3,11582.4,0,143.9,0,0,9820.2,24128.4,0,46249.2,542523,6651782,3514264,1706153,0,343259,0,0,0,0,0,4282026,0,711563,77470,0,141606,73045366,0,0,0,0,0,53175366,0,165244723,309436100,299256,299578.1,5.6,0.6,157.9,121.5,688176.6,787119.8,3183.5,14.9,0,0.97,0.97,0.02,0,0.51,0.39,2.22,2.54,10.29,0.05
IL,2042,697.3,5308.4,1959.1,915.6,0,85.3,0,0,0,0,0,3121.7,0,9628.1,368.3,0,43.3,11582.4,0,141.4,0,0,9820.2,24105.8,0,45357.9,440207,7172835,2412449,1438624,0,346042,0,0,0,0,0,4306334,0,942194,0,0,141606,76902451,0,0,0,0,0,52375364,0,163264983,309743086,335421,335782.1,6.3,0.6,159.9,136.2,726462.8,833787.4,3457.4,15.7,0,1.08,1.08,0.02,0,0.52,0.44,2.35,2.69,11.16,0.05
IL,2044,697.3,3914,2038,997,0,85.3,0,0,0,0,0,3152.2,0,9628.1,368.3,0,43.3,11582.4,0,135.6,0,0,10240.1,24214.6,0,47820.6,587690,5069124,3289092,1887401,0,337679,0,0,0,0,0,4348109,0,287508,21447,0,141606,74927728,0,0,0,0,262340,51930738,0,172165548,315256010,115071.2,115195.1,2.2,0.2,153.5,174.1,682887.9,754438.9,2261.5,15.2,0,0.37,0.37,0.01,0,0.49,0.55,2.17,2.39,7.17,0.05
IL,2046,697.3,6728.9,2580.9,997,0,85.3,0,0,0,0,0,3183.8,0,6542.1,0,0,43.3,11582.4,0,5.1,0,0,10346,27059,0,51930.4,594843,8236905,3764043,1428090,0,336021,0,0,0,0,0,4391548,0,0,0,0,141606,75876301,0,0,0,0,207012,58285243,0,186123016,339384628,0,0,0,0,150.7,100.5,677581.5,731857.8,1680.5,15.4,0,0,0,0,0,0.44,0.3,2,2.16,4.95,0.05
IL,2048,426.9,8561.3,1970.4,997,0,85.3,0,0,0,0,0,3230.4,0,6542.1,0,0,43.3,11582.4,0,5.1,0,0,10439.1,27492.3,0,52068,306680,10824285,3081080,1366976,0,345135,0,0,0,0,0,4455606,0,0,0,0,141606,78346606,0,0,0,0,239396,58570534,0,185548785,343226690,0,0,0,0,153.7,116.3,699509,755547.5,1735.1,15.9,0,0,0,0,0,0.45,0.34,2.04,2.2,5.06,0.05
IL,2050,822.9,8680.2,1587.4,739.4,0,85.3,0,0,0,0,0,3301.5,0,6954.7,0,0,43.3,10680.4,0,5.1,0,0,11448.9,27413.6,0,52147.7,869746,12354029,2748298,1482998,0,342666,0,0,0,0,0,4553854,0,0,0,0,141606,73734980,0,0,0,0,737710,57613693,0,186077049,340656630,0,0,0,0,152.5,358.3,658868.2,711627.9,1633.6,14.9,0,0,0,0,0,0.45,1.05,1.93,2.09,4.8,0.04
IN,2022,32,0,0,0,0,56.8,0,0,13974.4,0,0,169.1,0,3875,3044.2,0,66.2,0,0,705.1,0,0,0,631.9,0,3591.8,10437,0,0,0,0,260346,0,0,0,49010583,0,229650,0,21962778,271982,0,277864,0,0,0,0,0,0,1217125,0,9454580,82695344,61598951.2,62032284.9,6263.2,903.6,39267.2,42922,2659303.9,7455188.3,160660.3,30.1,0,744.89,750.13,75.74,10.93,474.84,519.04,32.16,90.15,1942.8,0.36
IN,2024,30,0.1,0,0,0,56.8,0,0,11259.6,0,0,251.4,0,3875,3044.2,0,66.2,0,0,668.1,0,0,0,978.3,0,3591.8,11977,236,0,0,0,260346,0,0,0,24787216,0,284492,0,23740839,628382,0,277864,0,0,0,0,0,0,1897345,0,10650255,62538953,36039150.4,36261270.2,3227.8,461.3,19847.1,22993.4,1954319.7,5171641,107805.1,17.3,0,576.27,579.82,51.61,7.38,317.36,367.67,31.25,82.69,1723.81,0.28
IN,2026,30,74.5,0,0,0,56.8,0,0,11259.6,0,0,392.1,0,6256.2,3044.2,0,66.2,0,0,668.1,0,0,0,1275.5,0,3591.8,9435,125061,0,0,0,260346,0,0,0,18583971,0,450544,0,41269304,499413,0,277864,0,0,0,0,0,0,2596213,0,10606437,74678586,35410671.7,35585720.7,2571,360.6,15141.8,19679.2,2464723.9,6192210.9,124930.9,16.6,0,474.17,476.52,34.43,4.83,202.76,263.52,33,82.92,1672.92,0.22
IN,2028,179.2,534.2,0,0,0,56.8,0,0,8204.6,0,0,651.2,2152.3,5302.2,3044.2,0,66.2,0,0,668.1,0,0,0,1275.5,0,3591.8,21904,53427,0,0,0,260346,0,0,0,10082196,0,892917,16518541,37938439,868148,0,277864,0,0,0,0,0,0,2710571,0,10562844,80187197,25718999.2,25828034.9,1638.1,220.6,8549.6,12644.8,2780602.8,6707137.2,131630.9,14.4,0,320.74,322.1,20.43,2.75,106.62,157.69,34.68,83.64,1641.55,0.18
IN,2030,179.6,784.3,0,0,0,56.8,0,0,7169.2,0,0,1114.8,2152.3,5302.2,3044.2,0,66.2,0,0,546.1,0,0,0,1720.8,0,3591.8,121968,829988,0,0,0,260346,0,0,0,2169465,0,1414832,16518541,28968109,17694,0,277864,0,0,0,0,0,0,3558151,0,10519467,64656424,13341851.7,13378531.7,584.2,70.6,2166.4,5013,2062404.1,4832617.8,92882.3,8.5,0,206.35,206.92,9.04,1.09,33.51,77.53,31.9,74.74,1436.55,0.13
