gea,t,busbar_load_for_enduse,battery_charging,phs_charging,trans_losses,busbar_load,enduse_load,net_load_busbar,imports,exports,distloss_rate_avg,distloss_rate_marg,prm,capacity_shadow_price,planning_capacity_MW,cef_gen,cef_load,aer_gen_co2_c,aer_gen_ch4_c,aer_gen_n2o_c,aer_gen_co2_p,aer_gen_ch4_p,aer_gen_n2o_p,aer_gen_co2e_c,aer_gen_co2e_p,aer_gen_co2e,aer_load_co2_c,aer_load_ch4_c,aer_load_n2o_c,aer_load_co2_p,aer_load_ch4_p,aer_load_n2o_p,aer_load_co2e_c,aer_load_co2e_p,aer_load_co2e,lrmer_co2_c,lrmer_ch4_c,lrmer_n2o_c,lrmer_co2_p,lrmer_ch4_p,lrmer_n2o_p,lrmer_co2e_c,lrmer_co2e_p,lrmer_co2e,srmer_co2_c,srmer_ch4_c,srmer_n2o_c,srmer_co2_p,srmer_ch4_p,srmer_n2o_p,srmer_co2e_c,srmer_co2e_p,srmer_co2e,total_gen_co2_c,total_gen_ch4_c,total_gen_n2o_c,total_gen_co2_p,total_gen_ch4_p,total_gen_n2o_p,total_gen_co2e_c,total_gen_co2e_p,total_gen_co2e,co2_captured_ccs,energy_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,generation,variable_generation,battery_MWh,biomass_MWh,beccs_MWh,canada_MWh,coal_MWh,coal-ccs_MWh,csp_MWh,distpv_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,o-g-s_MWh,phs_MWh,re-ct_MWh,upv_MWh,wind-ons_MWh,wind-ofs_MWh,battery_MW,biomass_MW,beccs_MW,coal_MW,coal-ccs_MW,csp_MW,distpv_MW,gas-cc_MW,gas-cc-ccs_MW,gas-ct_MW,geothermal_MW,hydro_MW,nuclear_MW,o-g-s_MW,phs_MW,re-ct_MW,upv_MW,wind-ofs_MW,wind-ons_MW,battery_energy_cap_MWh,phs_energy_cap_MWh,csp_energy_cap_MWh,co2_shadow_price
ERCTc,2035,446867650,11083540,315533.6,5479907.4,463746618.7,430804428.7,90698588.8,234919420,273152960,0.0359,0.0539,0.1375,86507.24,106656.1,0.83,0.82,94.2,6.3,0.88,7.6,348.2,0.06,94.7,18,112.7,106.8,7.2,1,8.7,395.3,0.07,107.3,20.4,127.7,94.4,5.7,0.78,7.6,367.7,0.05,94.8,18.6,113.4,425.1,30.8,4.37,30.4,1459,0.24,427.2,73.9,501.2,46891614.5,3151,439.1,3809816.7,173518.8,29.4,47105388.1,8988697.7,56094085.8,0,17.99,17.34,0,35.34,19.48,19.26,0,38.74,502183740,373048030,9349487,390643.8,0,0,23829862,0,0,9632230,58615560,0,1316791.6,0,484759.8,34621816,274900.3,251891.6,0,88028296,275387500,0,7058.8,110.6,0,12422.6,0,0,6630.3,36394.3,0,11083.4,0,562.7,4980,7058.3,183.8,0,41678.2,0,84405.6,25502.1,1838.1,0,0
ERCTc,2040,482712420,14275155,309827,6500951.9,503798335.7,465360929.6,78102684,272138660,322271400,0.0359,0.0539,0.1375,86069.82,116496.6,0.85,0.83,82.7,5.5,0.77,6.8,307.7,0.05,83,15.9,99,96.9,6.4,0.89,7.9,361.9,0.06,97.3,18.7,116,83.5,4.5,0.6,7.3,345,0.04,83.8,17.5,101.4,413.1,30.7,4.35,28.9,1403.7,0.23,415.2,70.8,486,45348309.9,3020.7,420.2,3712576.6,169000.4,28.4,45553032.4,8756528.2,54309560.7,0,16.83,16.52,0,33.35,18.32,18.41,0,36.73,554248260,425695650,12013560,386459.2,0,0,22713914,0,0,10134303,55470796,0,2733599.5,0,471984.9,34385104,132589.1,244623.1,0,112970450,302590900,0,7811.1,110.6,0,12422.6,0,0,7211.4,35652.3,0,19460.7,0,562.7,4980,5790.3,183.8,0,56943.5,0,91317.1,30243.8,1838.1,0,0
ERCTc,2045,515342270,21549830,312440.2,6699099.1,543903661.2,496817969.8,73866463.4,277987740,334854940,0.0359,0.0539,0.1375,85437.71,125105.5,0.87,0.85,69.8,4.3,0.59,6.1,271.5,0.04,70.1,14.2,84.3,83,5.1,0.7,7.2,323.8,0.05,83.4,16.9,100.2,77.6,3.6,0.47,7.3,339.3,0.04,77.9,17.4,95.3,386.6,27.4,3.88,28.3,1349.6,0.22,388.5,68.6,457.1,41522456.3,2560.9,352.8,3605418.5,161539.8,26.2,41695088.4,8426452.7,50121541.1,0,15.61,16.1,0,31.71,17.1,18.15,0,35.24,601163140,470037200,18294832,372821.5,0,0,18888590,0,0,11681720,55584616,0,3137673.8,0,466760,34107850,20667.5,252109.2,0,133020270,325335200,0,13926.7,110.6,0,9908.6,0,0,8466.4,34390.2,0,25889.1,0,562.7,4980,3542.5,183.8,0,66694.1,0,98465.6,48294.7,1838.1,0,0
ERCTc,2050,546422100,27428598,350678.1,7340022.9,581541405,526780454,91786934.2,310569150,363669860,0.0359,0.0539,0.1375,84659.96,132738.6,0.86,0.84,75.1,4.7,0.65,6.4,289.6,0.05,75.4,15,90.4,89.2,5.5,0.76,7.6,346.3,0.05,89.5,18,107.5,87.1,3.7,0.49,8.4,389.6,0.04,87.4,20,107.4,360,22.8,3.16,28.8,1364.4,0.19,361.5,69.5,431,47170786.1,2953.4,407.6,4014354.3,182065,28.8,47370059.3,9447760,56817819.4,0,15.25,15.61,0,30.86,16.84,17.73,0,34.57,635072200,489754460,23260060,386453,0,0,21826124,0,0,15129501,60338850,0,4527573.5,0,466191.9,34229364,4577.2,278513.2,0,147625660,326999300,0,16828.7,110.6,0,9908.6,0,0,11110.8,33941.9,0,30478.1,0,562.7,4980,1528.5,183.8,0,80598.7,0,96214.9,59901.6,1838.1,0,0
FRCCc,2024,236466300,350944.2,0,977431.5,237794672,227968173,222759674.5,38870812,15168614,0.0359,0.0539,0.15,6756.4,53555.8,0.23,0.26,354.1,15.7,2.06,35.9,1569.5,0.19,355.2,82.7,437.9,358.5,16.5,2.18,36,1569.6,0.2,359.6,82.8,442.5,263.5,10.5,1.38,26.5,1172.7,0.14,264.2,61.5,325.7,701,48.7,6.96,52.6,2398.7,0.43,704.3,124.2,828.5,75370906.1,3327.3,436.9,7648369.6,334165.5,41.2,75589342.3,17617761,93207103.3,0,34.46,1.43,0,35.9,36.49,1.55,0,38.05,213992430,15034997,300586.2,3976864,0,0,19059402,0,0,2260111,144921140,0,999439.3,0,216702.1,29281690,201629.8,0,0,12774886,0,0,443.8,742.5,0,5043,0,0,1477.4,32719,0,8027.4,0,54.5,3666,1704,0,0,5607.9,0,0,887.6,0,0,0
FRCCc,2026,241493680,589925.8,0,974010.1,243057615.4,232814890.5,224885823.4,39427508,12297972,0.0359,0.0539,0.15,47336.7,54757.4,0.24,0.27,356.4,16.8,2.23,35.2,1546.2,0.2,357.5,81.3,438.8,360.1,17.7,2.37,35.1,1539.4,0.2,361.3,81,442.3,229.9,7.4,0.93,24.5,1088.6,0.11,230.4,57,287.4,667.7,44.8,6.35,51,2368.5,0.38,670.7,121.7,792.4,76495373,3603.4,478.4,7550762,332007.1,41.9,76733349,17456006,94189355,0,34.08,9.87,0,43.95,36.09,10.68,0,46.77,215804620,18171792,505768.6,3976864,0,0,21552698,0,0,3588323.2,140959520,0,949570.6,0,217005,29281540,189848.8,0,0,14583469,0,0,586.7,742.5,0,5043,0,0,2349,32719,0,7920.2,0,54.5,3666,1704,0,0,6458.9,0,0,1459,0,0,0
FRCCc,2028,247867740,1765119.2,0,909388.5,250542250.2,238959893.6,214717417,36212084,11293181,0.0359,0.0539,0.15,60993,56316.1,0.31,0.34,321,15,1.99,31.9,1397.4,0.18,322,73.6,395.6,327,15.9,2.12,32.2,1405.6,0.19,328.1,74.2,402.2,276.4,6.1,0.66,31.9,1414.9,0.12,276.8,74.1,350.9,634.6,40.9,5.75,49.8,2320.6,0.35,637.4,119.1,756.4,72002906.2,3363.5,445.8,7158872.8,313535.4,39.8,72224843,16513078.6,88737921.6,0,33.21,11.98,0,45.19,35.2,12.99,0,48.19,225488260,35824830,1502038.5,3976864,0,0,20019762,0,0,5306586.5,133681896,0,832699.6,0,229900.5,29273572,146692.3,0,0,30518246,0,0,1325.2,742.5,0,5043,0,0,3481.8,32719,0,7808.2,0,57.5,3666,1704,0,0,13678.2,0,0,4413,0,0,0
FRCCc,2030,255423280,1655749.1,0,741917.8,257820962.2,246243926,220283434.2,29062838,7660877,0.0359,0.0539,0.15,75582.04,57836.9,0.31,0.33,316.4,14.4,1.9,31.7,1390,0.17,317.4,73.2,390.6,322.5,15.3,2.03,32,1398.6,0.18,323.6,73.8,397.3,295.9,6.7,0.74,34,1508.9,0.13,296.3,79,375.3,610.8,39.4,5.51,47.5,2264.5,0.32,613.5,115.1,728.5,74366543.2,3381.6,446.1,7460414.9,326840.2,40.7,74589091.7,17211358.7,91800450.5,0,33.22,15.02,0,48.23,35.2,16.26,0,51.46,236288080,37537530,1417198.9,3976864,0,0,19797334,0,0,7445038.5,143349570,0,604106.2,0,230250.5,29275354,99877.9,0,0,30092490,0,0,1325.2,742.5,0,5043,0,0,4898.8,35885.5,0,7781.2,0,57.5,3666,1704,0,0,13678.2,0,0,4413,0,0,0
FRCCc,2035,275831940,7203007,0,1329460.9,284364406.7,265919137.4,206182594.7,44446564,35824756,0.0359,0.0539,0.15,81045.89,63708.6,0.43,0.42,255.3,11.1,1.45,26.2,1139.1,0.14,256,60.2,316.2,271.1,12.2,1.6,27.6,1197.1,0.15,271.9,63.3,335.3,299.6,7.4,0.84,33.8,1509,0.13,300.1,78.8,378.9,572.3,36.9,5.14,44.7,2130.5,0.3,574.8,108.3,683.1,69989710.5,3028.5,396.1,7183621.3,312459.2,38.5,70188097.7,16505423.5,86693521.2,0,30.09,15.92,0,46.01,32.16,17.61,0,49.77,275665800,78181816,6091745,3951916.8,0,0,17147392,0,0,9934610,140575870,0,656353.7,0,229519.5,28711956,119205.6,0,0,68247200,0,0,3836.4,742.5,0,4811,0,0,6733.8,38737.3,0,7684.2,0,57.5,3666,1704,0,0,30103.2,0,0,18303.8,0,0,0
FRCCc,2040,298992740,13148356,0,1309656.2,313450758,288247587.3,206059654.1,42290096,30351094,0.0359,0.0539,0.15,85016.87,69449.4,0.5,0.48,218.2,9.1,1.18,22.8,986,0.12,218.8,52.2,271,238.9,10.2,1.33,24.9,1071.2,0.14,239.6,56.9,296.4,257.8,7.5,0.89,28.1,1263.7,0.12,258.2,65.8,324.1,518,34.1,4.77,40.2,1905.4,0.28,520.3,97.1,617.4,65405895.8,2711.6,352,6843045.7,295683.1,36.3,65582793.7,15664316.5,81247110.2,0,26.51,16.69,0,43.2,28.68,18.78,0,47.46,301441440,107391100,11206549,3839508.8,0,0,14880850,0,0,9850148,134676220,0,857511.6,0,227495.5,28206246,155943.8,0,0,97540950,0,0,7135.2,742.5,0,4811,0,0,6951.6,39444.2,0,7672.2,0,57.5,3666,1704,0,0,43167.6,0,0,30979.3,0,0,0
FRCCc,2045,319580930,20095274,0,1420221.1,341096428.9,308095875.2,199648602.7,41033996,38647108,0.0359,0.0539,0.15,85569.75,75170.4,0.56,0.52,185.6,6.9,0.87,20,864.9,0.1,186,45.8,231.8,209.9,7.9,1.01,22.6,973.7,0.12,210.4,51.7,262.1,270,7.4,0.87,29.8,1336.1,0.12,270.4,69.6,340.1,436.2,25.3,3.51,37.2,1699.8,0.24,437.9,87.9,525.8,62476116.8,2309.9,292.9,6734670.8,291330.9,34.3,62624906.9,15425688.5,78050595.4,0,23,16.67,0,39.67,25.39,19.11,0,44.5,338745000,141447820,17118250,2963038.2,0,0,11482137,0,0,10874724,137145540,0,928883.1,0,225278.8,27319276,114768.6,0,0,130573100,0,0,11474.1,667.6,0,4518,0,0,8053.1,40628.7,0,8278.3,0,57.5,3666,1319,0,0,58957.2,0,0,46738.8,0,0,0
FRCCc,2050,338788500,31945808,0,1218652.6,371952980.1,326613191.1,199072376.8,29368320,34900156,0.0359,0.0539,0.15,83490.23,80143.4,0.61,0.56,157.5,5,0.61,17.8,761.8,0.09,157.8,40.5,198.3,183.1,5.7,0.7,20.8,887.5,0.1,183.4,47.3,230.7,284.8,7.9,0.92,31.4,1410.3,0.13,285.3,73.5,358.8,394.3,21.9,2.99,34.2,1587.8,0.2,395.8,81.5,477.3,59057293.3,1857.2,226.3,6667512.6,285895.2,32.3,59174418.5,15196005.2,74370423.7,0,20.35,15.86,0,36.2,23.08,18.69,0,41.77,377585860,172880600,27182412,2729761.2,0,0,7627667,0,0,12495135,138624780,0,1366978,0,223346.5,26906964,43348.5,0,0,160385470,0,0,16640.3,667.6,0,4225,0,0,9963.5,38903.1,0,10227.3,0,57.5,3666,811,0,0,73268.8,0,0,72886.1,0,0,0
MROEc,2024,32809850,28.6,0,259324.5,33069203.9,31630518.2,26028149.9,21801360,24437382,0.0359,0.0539,0.183,36946.75,8183,0.53,0.63,242.4,13.5,1.85,23.8,985.7,0.17,243.3,53.2,296.5,241.9,18.3,2.58,19.6,832.4,0.18,243.2,44.5,287.6,264.4,12.8,1.71,24.3,1127.4,0.13,265.2,57.9,323.1,832.8,69.9,10.14,51.7,2458.8,0.53,837.7,125.1,962.7,8599136.6,479.6,65.4,844692.3,34982.2,6.1,8631286.9,1888828.4,10520115.3,0,31.19,8.46,0,39.65,33.05,9.2,0,42.25,35718240,7041054.5,24.4,963968.8,0,0,3290510.8,0,0,76652.7,12780075,0,525789.8,0,1474250.5,9561382,81185.8,0,0,4712284,2252117.5,0,0.1,141.1,0,840.8,0,0,56.4,1982,0,2024.1,0,304.9,1197.1,350.7,0,0,2295.3,0,734,0.1,0,0,0
MROEc,2026,33358636,617,0,306711.4,33665966.9,32159578.9,25714372.1,26817980,27951708,0.0359,0.0539,0.183,56100.78,8334.9,0.57,0.69,219.6,12.6,1.72,21.6,884.3,0.16,220.5,48,268.5,202.2,15.8,2.23,16.4,682.9,0.16,203.3,36.8,240,217.5,7.3,0.91,22.9,1031.2,0.1,218,53.6,271.6,790.3,64.6,9.32,50,2424.1,0.47,794.8,122.4,917.2,7589027.4,435.4,59.6,747267.7,30563.9,5.6,7618259.8,1659600.9,9277860.7,0,30.38,12.81,0,43.19,32.19,13.93,0,46.11,34806510,7951595,532.5,964098.6,0,0,3039342.2,0,0,120164.6,11447672,0,317433.7,0,1474999.6,9560372,50465,0,0,5591458,2239972,0,0.9,141.1,0,840.8,0,0,88.3,1982,0,1968.8,0,304.9,1197.1,333.7,0,0,2765.1,0,734,1.8,0,0,0
MROEc,2028,34084108,885.2,0,333280.7,34418274.7,32858973.5,26355376.4,30001900,27977238,0.0359,0.0539,0.183,69690.3,8402.9,0.62,0.74,195,11.2,1.52,19.8,788.1,0.15,195.8,43.4,239.1,168.5,13.1,1.86,14.2,570.9,0.14,169.4,31.3,200.7,252.8,8.4,1.05,26.7,1203.2,0.12,253.4,62.6,315.9,730,60,8.63,46.1,2255.4,0.43,734.1,113.5,847.6,6264375.1,358,48.9,637302.9,25318.5,5,6288405,1393150,7681555,0,28.37,15.67,0,44.04,30.08,17.02,0,47.11,32394566,8062898.5,758.4,957172.4,0,0,2490491,0,0,192519.4,9598284,0,219256.5,0,1513556.6,9512584,39566.4,0,0,5529419.5,2340959.5,0,1.1,141.1,0,840.8,0,0,141.4,1982,0,1883.4,0,311.9,1197.1,331.3,0,0,2772.9,0,762.7,2.4,0,0,0
MROEc,2030,34929504,805710.8,0,342157.6,36077371.9,33673983.4,26898036.4,32943434,26347202,0.0359,0.0539,0.183,86747.61,8696.2,0.72,0.81,152.4,10,1.39,14.8,577.9,0.14,153.1,32.1,185.1,135.9,11.6,1.65,10.7,431.2,0.12,136.7,23.6,160.2,261.7,11.1,1.45,25.5,1171.5,0.12,262.5,60.5,323,669.4,56.3,8.06,41.2,2064.3,0.38,673.3,102.8,776.1,4443967.5,292.7,40.6,431994.8,16844.5,4,4463780.1,935052,5398832.1,0,26.14,19.09,0,45.23,28.01,21.22,0,49.22,29472180,9179335,687072,478347.7,0,0,2170101.2,0,0,301732.4,5979398,0,78327,0,1485902.4,9413485,210.1,0,0,5452280.5,3425322.8,0,663.7,79.4,0,840.8,0,0,221.7,1982,0,1870.5,0,311.9,1197.1,123.8,0,0,2772.9,0,1057.9,2653,0,0,0
MROEc,2035,37165824,888690.6,0,322820.2,38377336.2,35829931.6,27829355.9,31678016,24446246,0.0359,0.0539,0.183,91295.76,9497.9,0.73,0.81,148.9,9.6,1.33,14.5,571.3,0.13,149.6,31.6,181.2,129.9,10.4,1.48,10.9,433.1,0.12,130.6,23.8,154.4,278.7,13.9,1.87,25.3,1180.4,0.13,279.6,60.5,340.1,641.9,53.7,7.67,39.7,2006.6,0.35,645.6,99.6,745.2,4584823.7,295.2,40.9,447911.6,17584.1,4,4604777.4,973020.4,5577797.8,0,25.27,20.23,0,45.5,27.06,22.51,0,49.57,31131776,10547980,761248.6,469632.6,0,0,2168475.2,0,0,451273.1,6155546,0,216048.3,0,1471428.5,9341338,79.3,0,0,6717377,3379330.5,0,664.5,79.4,0,840.8,0,0,336.1,1982,0,3156.3,0,311.9,1197.1,123.8,0,0,3457.5,0,1057.9,2656.2,0,0,0
MROEc,2040,39722108,1408588.2,0,428537.1,41559232.5,38294334.3,11733003.1,34765308,42185340,0.0359,0.0539,0.183,89237.25,10356.2,0.85,0.86,79.1,4.7,0.65,8.2,314.9,0.07,79.4,17.6,97,91.8,6.9,0.97,8.4,321.2,0.09,92.3,18,110.3,292.8,15.3,2.07,25.9,1219.1,0.14,293.8,62.3,356.1,552,47.2,6.75,33.3,1692.2,0.31,555.2,83.8,639,3814798.3,228.2,31.3,397811.7,15204.4,3.6,3830149.9,851876.1,4682026,0,20.27,18.58,0,38.85,21.87,20.91,0,42.77,48978804,29826230,1204793.1,400080.2,0,0,1630131.8,0,0,486018.6,5517633,0,214107,0,1341561.4,8844195,74.4,0,0,24122170,5218041,0,881.4,79.4,0,840.8,0,0,372.5,1982,0,3325.1,0,311.9,1197.1,123.8,0,0,11554.4,0,1429.3,3344.6,0,0,0
MROEc,2045,41960764,471242.9,0,405494.6,42837501.5,40452512.7,13631896.2,33115312,39567070,0.0359,0.0539,0.183,88880.23,11051.4,0.82,0.83,96.5,5.3,0.71,10.1,400.4,0.08,96.9,22.1,119,103.3,7.1,1,9.7,380.6,0.09,103.7,21.1,124.8,295.6,15,2.02,26.6,1245.9,0.14,296.6,63.7,360.4,542.3,44.2,6.31,34.8,1722,0.31,545.3,86.2,631.5,4693888.3,254.8,34.5,492703.5,19484.3,4,4710906.3,1074415.7,5785321.9,0,20.78,18.81,0,39.59,22.19,20.63,0,42.82,49287990,29205606,406610.8,398072.8,0,0,1723064.2,0,0,612770.6,6528465,0,856556.2,0,1333952.9,8835631,32.2,0,0,23211466,5381369,0,299,79.4,0,840.8,0,0,476.6,1982,0,8289.9,0,311.9,1197.1,123.8,0,0,11554.4,0,1449.3,1016.8,0,0,0
MROEc,2050,44025284,520652.8,0,364134.8,44910070.2,42442794,16273264.9,33975950,35571740,0.0359,0.0539,0.183,87383.37,11636.4,0.75,0.79,132.3,6.9,0.93,12.7,553.6,0.08,132.7,29.2,161.9,130.1,8.4,1.16,11.4,496.6,0.09,130.7,26.2,156.9,316.5,16,2.15,28.4,1336.5,0.15,317.6,68.3,385.9,469.4,33.8,4.76,33.9,1646.3,0.25,471.7,83,554.8,6046020.3,317.7,42.8,579022.6,25274.2,3.7,6067182.1,1333196.6,7400378.7,0,19.67,18.24,0,37.91,21.02,19.96,0,40.99,46543916,28636806,446625.8,370760,0,0,2082564,0,0,800098.4,7267189,0,2098456.8,0,1272898,4368591.5,27.3,0,0,22086070,5750638,0,319.5,79.4,0,840.8,0,0,629.5,1982,0,9308.9,0,311.9,601.2,120.6,0,0,11386.3,0,1562.8,1098.6,0,0,0
MROWc,2024,198114270,15309.3,0,3814252.8,201943840.8,190990757.8,54967539.3,218508960,290017800,0.0359,0.054,0.1775,22170.92,43228.8,0.71,0.69,274.5,29.2,4.22,11.5,675.2,0.15,276.5,31.7,308.1,302.9,32.2,4.66,12.7,744.7,0.17,305.2,35,340.1,203.5,14.4,2.03,14.6,720.2,0.1,204.5,36.1,240.6,806.2,70.5,10.25,47.4,2298.9,0.51,811.1,116,927.1,74491420.4,7911.3,1145.6,3121958.1,183281.5,41,75039927.6,8594951.2,83634878.8,0,27.91,4.6,0,32.5,29.62,5,0,34.61,273499460,146976300,13183.4,1109843.8,0,14644474,63686790,0,0,1623790.2,15517246,0,1035391.7,0,11222266,18915602,378363.4,0,0,14691762,130660750,0,21.5,198.1,0,15119.2,0,0,1188.4,4904.7,0,7019.5,0,2954.5,2427,2245.8,0,0,6802.8,0,35873.3,43,0,0,0
MROWc,2026,201095340,51455.8,0,4422398.7,205569204.3,193864660.7,24738955.2,256876700,338891970,0.0359,0.054,0.1774,44474.53,44169.4,0.78,0.78,198.5,21,3.04,8.6,491.6,0.11,199.9,23.2,223.1,214.9,22.8,3.3,9.3,531.4,0.12,216.4,25.2,241.6,132.6,6.4,0.85,12.3,564.4,0.07,133,29.1,162.1,697.1,60,8.68,41.5,2050.7,0.42,701.2,102.7,803.9,56562695.8,5980.1,865.7,2439029.4,140130.1,32,56977235.5,6623636.5,63600872,0,24.42,9.09,0,33.51,25.94,9.84,0,35.78,287642080,180830260,43525.8,1062687,0,13638664,48270630,0,0,1968167,12827216,0,664199.8,0,11716316,18298260,290321,0,0,28377452,150484620,0,64.1,198.1,0,14439.2,0,0,1456.5,4904.7,0,6276.3,0,3144.5,2427,2124.2,0,0,13625.9,0,42354.8,128.2,0,0,0
MROWc,2028,206123250,1120818.8,0,4808840.2,212052915,198711825.6,-10302093.6,270564000,377126980,0.0359,0.054,0.1775,61482.34,45422.5,0.85,0.84,141.7,15.1,2.19,6.1,346.9,0.08,142.7,16.4,159.1,159.5,17,2.47,6.9,390.3,0.09,160.7,18.6,179.2,161.4,6.2,0.81,16.4,734.1,0.08,161.8,38.2,200.1,605.9,51.5,7.43,36.7,1812.6,0.36,609.5,90.8,700.3,44659228.2,4765,690.1,1915582.5,109391.5,25.9,44989635.8,5182519.6,50172155.4,0,21.33,12.6,0,33.92,22.74,13.7,0,36.44,318746660,222354990,949248.1,882835.4,0,16794744,38705884,0,0,2436946.5,9180786,0,403940,0,11559142,17709620,205437,0,0,35725270,184192780,0,804.4,162.1,0,14418.2,0,0,1823.1,4875.5,0,6090.9,0,3155.5,2427,1745.5,0,0,17432.9,0,53676.2,3089.4,0,0,0
MROWc,2030,210656960,3514316,0,4989654.6,219160931.8,203082583,-23371322.6,273836130,390442620,0.0359,0.054,0.1776,78255.25,47086.8,0.88,0.87,116.3,12.7,1.84,4.8,277.3,0.07,117.2,13.1,130.3,135,14.7,2.14,5.7,321.7,0.08,136.1,15.3,151.3,174.7,7.2,0.95,17.3,779.5,0.09,175.1,40.5,215.6,566.5,49.3,7.09,33.1,1684.3,0.32,569.9,83.3,653.3,38611157,4204.4,609.6,1594268.6,92083.4,22.8,38902867.5,4344572.6,43247440.1,0,19.72,15.69,0,35.41,21.17,17.25,0,38.42,335910180,242532260,3028704.8,731584.6,0,19827144,34353056,0,0,3099392,6114716,0,198704.9,0,11501237,17519942,102829.9,0,0,34917030,204515820,0,2553.7,144.1,0,14056.2,0,0,2318.8,4731.1,0,5611.9,0,3162.5,2427,1259.3,0,0,17432.9,0,59737.6,10008.7,0,0,0
MROWc,2035,224549300,6293885,0,5335305.7,236178484.9,216475606.7,-24194643.5,296343870,410255140,0.0359,0.054,0.1776,88543.99,51479.4,0.9,0.89,94.5,10.2,1.48,4.1,227.9,0.06,95.2,10.9,106,107.6,11.6,1.68,4.8,261.1,0.07,108.4,12.6,121,181.9,8.8,1.18,17,774.3,0.09,182.5,40.1,222.6,562.8,49.7,7.14,32.1,1665.2,0.31,566.2,81.8,648,32651995.9,3527.2,511.2,1403070.7,78829.4,19.8,32896652.9,3757599.5,36654252.3,0,19.31,17.98,0,37.29,20.86,19.99,0,40.85,350157900,260373150,5347765,738547.4,0,19591324,28860304,0,0,4031561.5,5948585,0,156562.8,0,11460246,17589846,91591.5,0,0,40694296,215647260,0,4516.3,144.1,0,12644.1,0,0,3053.1,4731.1,0,6561,0,3162.5,2427,1183.8,0,0,20741,0,64602.4,17892.8,0,0,0
MROWc,2040,240373150,10337083,0,5493414.5,256203631,231730651.9,-33476962.5,301490880,418706660,0.0359,0.054,0.1777,87636.65,56276.7,0.92,0.92,72.3,7.8,1.14,3.1,173.8,0.04,72.9,8.3,81.1,81.6,8.8,1.28,3.7,198,0.05,82.2,9.6,91.8,182.4,10.2,1.39,15.7,737.6,0.09,183,37.7,220.8,500,45.3,6.52,27.6,1447.5,0.28,503.1,70.8,574,26582975.9,2881.4,417.6,1142518.4,63901.5,16.3,26782854.6,3051224.4,29834079,0,16.01,17.36,0,33.37,17.43,19.56,0,36.99,373457660,289680600,8737241,695788,0,19824750,23709348,0,0,4164694.5,4597665.5,0,126347.3,0,11112727,14906858,66354.8,0,0,57479756,228036140,0,7375.6,144.1,0,12305,0,0,3254.5,4731.1,0,6529.4,0,3162.5,2132.6,1160.3,0,0,30034.5,0,69505.7,27091.8,0,0,0
MROWc,2045,254665700,11032006,0,5706535.7,271404244.2,245509344.6,-34642386.8,314952580,430167700,0.0359,0.054,0.1777,88430.93,60239.6,0.93,0.92,65.9,7,1.01,2.9,163.6,0.04,66.4,7.8,74.2,75.3,7.9,1.14,3.5,189.3,0.05,75.9,9.2,85,190.8,11,1.51,16.1,761.6,0.1,191.6,38.8,230.4,494.1,43.1,6.19,28.8,1477.7,0.28,497,72.9,570,25071777.9,2655.5,384.3,1113650.8,62224.5,14.8,25255815.3,2971979.8,28227795.1,0,16.23,17.5,0,33.74,17.66,19.72,0,37.39,386605060,306046620,9397117,695228.6,0,19899622,21651322,0,0,4847888,5906716.5,0,238852.4,0,11106374,11624705,38495.9,0,0,62384396,238814340,0,7558,144.1,0,10991.7,0,0,3845,4571.1,0,10676.6,0,3162.5,1657,883.3,0,0,32992.4,0,72727.9,27984,0,0,0
MROWc,2050,267765150,10893384,0,5708047,284366564.9,258137638.3,-4696849.7,326554400,406291140,0.0359,0.054,0.1776,86744.64,63505.3,0.94,0.93,53.9,5.4,0.77,2.8,144.6,0.03,54.3,7.1,61.3,58.5,5.7,0.83,3.2,160.2,0.04,58.9,7.9,66.9,206.8,11.9,1.63,17.3,827.2,0.1,207.6,42,249.6,422.7,33.4,4.74,27.8,1386.3,0.23,425,69.2,494.2,19267184.8,1918.8,276.5,985533.3,51726.1,11.8,19399845.2,2530192.3,21930037.6,0,15.31,16.84,0,32.15,16.68,18.89,0,35.57,363904030,289063420,9252427,439368.6,0,19613294,15439347,0,0,5860094,6997975,0,706039.2,0,10830938,11528717,32520,0,0,65972250,217231070,0,6913.4,111.1,0,9338.1,0,0,4727.1,4520.1,0,18254.6,0,3162.5,1657,613.7,0,0,36562.1,0,67395.4,25405.4,0,0,0
