Year,Source,Fuel,ModelYr,TotalEnergy
2050,21,2,2020,5.28575E+14
2050,21,2,2021,4.51286E+13
2050,21,2,2022,6.33192E+13
2050,21,2,2023,9.15908E+13
2050,21,2,2024,1.3219E+14
2050,21,2,2025,1.95577E+14
2050,21,2,2026,2.88226E+14
2050,21,2,2027,4.29999E+14
2050,21,2,2028,6.50653E+14
2050,21,2,2029,9.07847E+14
2050,21,2,2030,1.26095E+15
2050,21,2,2031,1.62537E+15
2050,21,2,2032,2.0359E+15
2050,21,2,2033,2.46715E+15
2050,21,2,2034,3.12934E+15
2050,21,2,2035,3.71369E+15
2050,21,2,2036,4.31517E+15
2050,21,2,2037,5.00186E+15
2050,21,2,2038,5.49968E+15
2050,21,2,2039,5.87979E+15
2050,21,2,2040,6.28901E+15
2050,21,2,2041,6.70294E+15
2050,21,2,2042,7.04454E+15
2050,21,2,2043,7.3773E+15
2050,21,2,2044,7.74137E+15
2050,21,2,2045,8.00936E+15
2050,21,2,2046,8.37343E+15
2050,21,2,2047,8.66045E+15
2050,21,2,2048,8.80346E+15
2050,21,2,2049,8.96286E+15
2050,21,2,2050,9.01763E+15
2050,21,5,2020,5.1524E+13
2050,21,5,2021,3.86199E+12
2050,21,5,2022,4.59435E+12
2050,21,5,2023,5.61713E+12
2050,21,5,2024,6.99095E+12
2050,21,5,2025,8.69635E+12
2050,21,5,2026,1.07501E+13
2050,21,5,2027,1.40774E+13
2050,21,5,2028,1.8735E+13
2050,21,5,2029,2.48295E+13
2050,21,5,2030,3.32222E+13
2050,21,5,2031,4.31306E+13
2050,21,5,2032,5.47078E+13
2050,21,5,2033,6.96025E+13
2050,21,5,2034,8.88143E+13
2050,21,5,2035,1.09237E+14
2050,21,5,2036,1.3246E+14
2050,21,5,2037,1.56937E+14
2050,21,5,2038,1.76524E+14
2050,21,5,2039,1.89645E+14
2050,21,5,2040,2.02515E+14
2050,21,5,2041,2.11082E+14
2050,21,5,2042,2.18483E+14
2050,21,5,2043,2.22267E+14
2050,21,5,2044,2.28563E+14
2050,21,5,2045,2.34421E+14
2050,21,5,2046,2.29413E+14
2050,21,5,2047,2.30108E+14
2050,21,5,2048,2.34016E+14
2050,21,5,2049,2.40716E+14
2050,21,5,2050,2.46726E+14
2050,31,1,2020,8.78233E+16
2050,31,1,2021,3.22807E+16
2050,31,1,2022,3.49442E+16
2050,31,1,2023,3.85175E+16
2050,31,1,2024,4.24243E+16
2050,31,1,2025,4.63585E+16
2050,31,1,2026,5.18401E+16
2050,31,1,2027,5.81159E+16
2050,31,1,2028,6.59062E+16
2050,31,1,2029,7.45838E+16
2050,31,1,2030,8.54833E+16
2050,31,1,2031,9.86338E+16
2050,31,1,2032,1.12381E+17
2050,31,1,2033,1.28932E+17
2050,31,1,2034,1.47498E+17
2050,31,1,2035,1.67238E+17
2050,31,1,2036,1.88534E+17
2050,31,1,2037,2.10373E+17
2050,31,1,2038,2.3326E+17
2050,31,1,2039,2.56708E+17
2050,31,1,2040,2.8063E+17
2050,31,1,2041,3.0468E+17
2050,31,1,2042,3.26586E+17
2050,31,1,2043,3.48248E+17
2050,31,1,2044,3.70089E+17
2050,31,1,2045,3.88973E+17
2050,31,1,2046,4.0619E+17
2050,31,1,2047,4.1956E+17
2050,31,1,2048,4.30041E+17
2050,31,1,2049,4.42008E+17
2050,31,1,2050,4.52781E+17
2050,31,2,2020,7.19093E+15
2050,31,2,2021,2.68639E+15
2050,31,2,2022,2.9862E+15
2050,31,2,2023,3.35127E+15
2050,31,2,2024,3.70117E+15
2050,31,2,2025,4.07409E+15
2050,31,2,2026,4.49902E+15
2050,31,2,2027,4.92942E+15
2050,31,2,2028,5.55071E+15
2050,31,2,2029,6.30615E+15
2050,31,2,2030,7.1843E+15
2050,31,2,2031,8.30629E+15
2050,31,2,2032,9.41518E+15
2050,31,2,2033,1.0715E+16
2050,31,2,2034,1.22449E+16
2050,31,2,2035,1.38376E+16
2050,31,2,2036,1.55322E+16
2050,31,2,2037,1.72722E+16
2050,31,2,2038,1.90026E+16
2050,31,2,2039,2.093E+16
2050,31,2,2040,2.29557E+16
2050,31,2,2041,2.49655E+16
2050,31,2,2042,2.68608E+16
2050,31,2,2043,2.86827E+16
2050,31,2,2044,3.04723E+16
2050,31,2,2045,3.1924E+16
2050,31,2,2046,3.34085E+16
2050,31,2,2047,3.44661E+16
2050,31,2,2048,3.51551E+16
2050,31,2,2049,3.58968E+16
2050,31,2,2050,3.6362E+16
2050,31,5,2020,1.94627E+14
2050,31,5,2021,7.16806E+13
2050,31,5,2022,7.77205E+13
2050,31,5,2023,8.55622E+13
2050,31,5,2024,9.43179E+13
2050,31,5,2025,1.0332E+14
2050,31,5,2026,1.15656E+14
2050,31,5,2027,1.33828E+14
2050,31,5,2028,1.59415E+14
2050,31,5,2029,1.89001E+14
2050,31,5,2030,2.28389E+14
2050,31,5,2031,2.69935E+14
2050,31,5,2032,3.13648E+14
2050,31,5,2033,3.68717E+14
2050,31,5,2034,4.36778E+14
2050,31,5,2035,5.0521E+14
2050,31,5,2036,5.82235E+14
2050,31,5,2037,6.61137E+14
2050,31,5,2038,7.40941E+14
2050,31,5,2039,8.19032E+14
2050,31,5,2040,8.98183E+14
2050,31,5,2041,9.66227E+14
2050,31,5,2042,1.03049E+15
2050,31,5,2043,1.08541E+15
2050,31,5,2044,1.14996E+15
2050,31,5,2045,1.20829E+15
2050,31,5,2046,1.23067E+15
2050,31,5,2047,1.26929E+15
2050,31,5,2048,1.3151E+15
2050,31,5,2049,1.37114E+15
2050,31,5,2050,1.42727E+15
