"","sourceTypeID","modelYearID","fuelTypeID","engTechID","fuelEngFraction"
"743","31",2014,"5","1",0.235464394675616
"744","31",2014,"9","30",2.5969754332809e-05
"745","31",2015,"1","1",0.78914189202941
"746","31",2015,"2","1",0.00581493936695756
"747","31",2015,"5","1",0.204882361705776
"748","31",2015,"9","30",0.000160806897856093
"749","31",2016,"1","1",0.863600803856461
"750","31",2016,"2","1",0.00362228149696688
"751","31",2016,"5","1",0.13268376916871
"752","31",2016,"9","30",9.31454778626769e-05
"753","31",2017,"1","1",0.899304318369083
"754","31",2017,"2","1",0.00540507222814029
"755","31",2017,"5","1",0.0947001337540131
"756","31",2017,"9","30",0.000590475648763915
"757","31",2018,"1","1",0.896384173942155
"758","31",2018,"2","1",0.0103252198778008
"759","31",2018,"5","1",0.0924584145339468
"760","31",2018,"9","30",0.000832191646097929
"761","31",2019,"1","1",0.896115762205137
"762","31",2019,"2","1",0.00882671732581973
"763","31",2019,"5","1",0.0890443404124859
"764","31",2019,"9","30",0.006013180056557
"765","31",2020,"1","1",0.89920216342044
"766","31",2020,"2","1",0.00672603242596435
"767","31",2020,"5","1",0.0890376279209931
"768","31",2020,"9","30",0.00503417623260222
"769","31",2021,"1","1",0.902437227212383
"770","31",2021,"2","1",0.0108356109819682
"771","31",2021,"5","1",0.0813974855358883
"772","31",2021,"9","30",0.0053296762697607
"773","31",2022,"1","1",0.899001571746549
"774","31",2022,"2","1",0.0139621746681777
"775","31",2022,"5","1",0.0812286800629786
"776","31",2022,"9","30",0.00580757352229447
"777","31",2023,"1","1",0.899328715759499
"778","31",2023,"2","1",0.0129453444850712
"779","31",2023,"5","1",0.0812936418911811
"780","31",2023,"9","30",0.00643229786424884
"781","31",2024,"1","1",0.899024653385573
"782","31",2024,"2","1",0.0124239287860192
"783","31",2024,"5","1",0.0812709332946922
"784","31",2024,"9","30",0.00728048453371576
"785","31",2025,"1","1",0.898550038869334
"786","31",2025,"2","1",0.0125261806341326
"787","31",2025,"5","1",0.0810440063003772
"788","31",2025,"9","30",0.00787977419615575
"789","31",2026,"1","1",0.899003353340557
"790","31",2026,"2","1",0.012273573288105
"791","31",2026,"5","1",0.0801419589662654
"792","31",2026,"9","30",0.00858111440507213
"793","31",2027,"1","1",0.89842648125091
"794","31",2027,"2","1",0.0122692803327835
"795","31",2027,"5","1",0.0797846711048709
"796","31",2027,"9","30",0.00951956731143564
"797","31",2028,"1","1",0.896882249382041
"798","31",2028,"2","1",0.0125626976402893
"799","31",2028,"5","1",0.0796269331211965
"800","31",2028,"9","30",0.0109281198564728
"801","31",2029,"1","1",0.895149546169801
"802","31",2029,"2","1",0.0128373656301148
"803","31",2029,"5","1",0.0794787152588602
"804","31",2029,"9","30",0.0125343729412242
"805","31",2030,"1","1",0.892696639093576
"806","31",2030,"2","1",0.013335639578784
"807","31",2030,"5","1",0.0792320949976727
"808","31",2030,"9","30",0.0147356263299671
"809","31",2031,"1","1",0.89074166463714
"810","31",2031,"2","1",0.0133351674138382
"811","31",2031,"5","1",0.0790177347430906
"812","31",2031,"9","30",0.0169054332059311
"813","31",2032,"1","1",0.888178532828052
"814","31",2032,"2","1",0.0135733015293149
"815","31",2032,"5","1",0.0787568841767821
"816","31",2032,"9","30",0.0194912814658506
"817","31",2033,"1","1",0.885767737768073
"818","31",2033,"2","1",0.0136725937564499
"819","31",2033,"5","1",0.0784757920806852
"820","31",2033,"9","30",0.0220838763947921
"821","31",2034,"1","1",0.883007857604079
"822","31",2034,"2","1",0.0139026716893486
"823","31",2034,"5","1",0.0782579175541326
"824","31",2034,"9","30",0.0248315531524402
"825","31",2035,"1","1",0.880297812221214
"826","31",2035,"2","1",0.0140192863634034
"827","31",2035,"5","1",0.0780124491607336
"828","31",2035,"9","30",0.0276704522546487
"829","31",2036,"1","1",0.877480629716048
"830","31",2036,"2","1",0.0141704826174977
"831","31",2036,"5","1",0.077752713591868
"832","31",2036,"9","30",0.0305961740745863
"833","31",2037,"1","1",0.874800055018949
"834","31",2037,"2","1",0.014148154349962
"835","31",2037,"5","1",0.0774860192418572
"836","31",2037,"9","30",0.033565771389232
"837","31",2038,"1","1",0.871911298574779
"838","31",2038,"2","1",0.0142431583156723
"839","31",2038,"5","1",0.0772214991294195
"840","31",2038,"9","30",0.036624043980129
"841","31",2039,"1","1",0.869353931374636
"842","31",2039,"2","1",0.0142426963268425
"843","31",2039,"5","1",0.0769793726583747
"844","31",2039,"9","30",0.0394239996401468
"845","31",2040,"1","1",0.866546091061812
"846","31",2040,"2","1",0.0142394703576276
"847","31",2040,"5","1",0.0767069832079375
"848","31",2040,"9","30",0.0425074553726228
"849","31",2041,"1","1",0.864515642562441
"850","31",2041,"2","1",0.0142294058282906
"851","31",2041,"5","1",0.0764985613403758
"852","31",2041,"9","30",0.0447563902688925
"853","31",2042,"1","1",0.862646378417447
"854","31",2042,"2","1",0.0142254066891707
"855","31",2042,"5","1",0.0763020184090539
"856","31",2042,"9","30",0.0468261964843288
"857","31",2043,"1","1",0.860849954909324
"858","31",2043,"2","1",0.0140816185273391
"859","31",2043,"5","1",0.07609921779002
"860","31",2043,"9","30",0.0489692087733169
"861","31",2044,"1","1",0.858989720533725
"862","31",2044,"2","1",0.0141206608080946
"863","31",2044,"5","1",0.075894407682653
"864","31",2044,"9","30",0.0509952109755276
"865","31",2045,"1","1",0.857479396252697
"866","31",2045,"2","1",0.0139307988687281
"867","31",2045,"5","1",0.0757099214566763
"868","31",2045,"9","30",0.0528798834218991
"869","31",2046,"1","1",0.855274678431987
"870","31",2046,"2","1",0.0139588252743279
"871","31",2046,"5","1",0.0754610675674039
"872","31",2046,"9","30",0.0553054287262815
"873","31",2047,"1","1",0.853459051370585
"874","31",2047,"2","1",0.0137731426866156
"875","31",2047,"5","1",0.0752371260034874
"876","31",2047,"9","30",0.0575306799393123
"877","31",2048,"1","1",0.851217695993026
"878","31",2048,"2","1",0.0139188348581549
"879","31",2048,"5","1",0.0749777969686291
"880","31",2048,"9","30",0.05988567218019
"881","31",2049,"1","1",0.849466142741578
"882","31",2049,"2","1",0.0136414109827813
"883","31",2049,"5","1",0.0747470631960341
"884","31",2049,"9","30",0.0621453830796067
"885","31",2050,"1","1",0.847396228161439
"886","31",2050,"2","1",0.013593037219728
"887","31",2050,"5","1",0.0744844604148857
"888","31",2050,"9","30",0.0645262742039469
