"","sourceTypeID","yearID","ageID","ageFraction"
"915","21",2019,22,0.0169427195275486
"916","21",2019,23,0.0153965287189608
"917","21",2019,24,0.0129939517051922
"918","21",2019,25,0.0116855368751478
"919","21",2019,26,0.00958679224550307
"920","21",2019,27,0.00783156951095399
"921","21",2019,28,0.00643307844808626
"922","21",2019,29,0.00583061935489394
"923","21",2019,3,0.0664664126723523
"924","21",2019,30,0.0050582461251742
"925","21",2019,4,0.0549107318128213
"926","21",2019,5,0.0606658387888043
"927","21",2019,6,0.0525142105337632
"928","21",2019,7,0.0496607257702513
"929","21",2019,8,0.0426317028454438
"930","21",2019,9,0.0349230760330893
"931","21",2020,0,0.0377624861796305
"932","21",2020,1,0.0555362992629399
"933","21",2020,10,0.0339432493565794
"934","21",2020,11,0.0287510666881113
"935","21",2020,12,0.0359935654310046
"936","21",2020,13,0.0389150355651825
"937","21",2020,14,0.035028247173092
"938","21",2020,15,0.0340421039919855
"939","21",2020,16,0.0306502996833947
"940","21",2020,17,0.0281991405418971
"941","21",2020,18,0.0271610625523357
"942","21",2020,19,0.0250703638995761
"943","21",2020,2,0.0620939864406336
"944","21",2020,20,0.0240133232526796
"945","21",2020,21,0.022983312506092
"946","21",2020,22,0.0170596379900443
"947","21",2020,23,0.0153132112493654
"948","21",2020,24,0.0135962716726598
"949","21",2020,25,0.0114670681619132
"950","21",2020,26,0.0103193019405382
"951","21",2020,27,0.00846606923014285
"952","21",2020,28,0.00691545858544047
"953","21",2020,29,0.00567982586995131
"954","21",2020,3,0.0627495890226521
"955","21",2020,30,0.00514800601321782
"956","21",2020,4,0.0671343133055372
"957","21",2020,5,0.0542385935945689
"958","21",2020,6,0.0597434669279588
"959","21",2020,7,0.0516412040833046
"960","21",2020,8,0.048671778671449
"961","21",2020,9,0.0417126611561215
"962","21",2021,0,0.0521473849146991
"963","21",2021,1,0.03832784656417
"964","21",2021,10,0.0399974353567682
"965","21",2021,11,0.0323220257854566
"966","21",2021,12,0.0272136709619082
"967","21",2021,13,0.0338312527468798
"968","21",2021,14,0.0364296094491822
"969","21",2021,15,0.0324606282615057
"970","21",2021,16,0.031546369241485
"971","21",2021,17,0.0281141612605069
"972","21",2021,18,0.0255989819614309
"973","21",2021,19,0.024398572299787
"974","21",2021,2,0.0566677914571307
"975","21",2021,20,0.0225216010944176
"976","21",2021,21,0.0212995355420283
"977","21",2021,22,0.0202982868542949
"978","21",2021,23,0.0148572781294302
"979","21",2021,24,0.0129311374668669
"980","21",2021,25,0.0114809488727898
"981","21",2021,26,0.0096834940233323
"982","21",2021,27,0.00871424766440701
"983","21",2021,28,0.00714926931942229
"984","21",2021,29,0.00583992758257401
"985","21",2021,3,0.0633736044823826
"986","21",2021,30,0.00479648930393988
"987","21",2021,4,0.0633345426992962
"988","21",2021,5,0.066183243408726
