"","sourceTypeID","yearID","ageID","ageFraction"
"211","21",1996,30,0.00146329507750183
"212","21",1996,4,0.0614897194065582
"213","21",1996,5,0.0574888595610784
"214","21",1996,6,0.0592452726810859
"215","21",1996,7,0.058004605701174
"216","21",1996,8,0.058075852552322
"217","21",1996,9,0.0522906961378933
"218","21",1997,0,0.0672737605151898
"219","21",1997,1,0.0682639176926489
"220","21",1997,10,0.0485999050806262
"221","21",1997,11,0.0495336877165616
"222","21",1997,12,0.0431419922948396
"223","21",1997,13,0.035792661592882
"224","21",1997,14,0.0284414197516778
"225","21",1997,15,0.0217688763182734
"226","21",1997,16,0.0205819693884938
"227","21",1997,17,0.0196776264294651
"228","21",1997,18,0.0211057679272221
"229","21",1997,19,0.0196718279516655
"230","21",1997,2,0.0668388665477163
"231","21",1997,20,0.0170808517461299
"232","21",1997,21,0.0131019899546292
"233","21",1997,22,0.00962592856766554
"234","21",1997,23,0.0083548989810017
"235","21",1997,24,0.00891132513955017
"236","21",1997,25,0.00701767891634273
"237","21",1997,26,0.0053930723040254
"238","21",1997,27,0.0036345151617833
"239","21",1997,28,0.00214150878474266
"240","21",1997,29,0.00176568935126061
"241","21",1997,3,0.0689316046853848
"242","21",1997,30,0.00145339293333574
"243","21",1997,4,0.0636553802481531
"244","21",1997,5,0.0587578297545123
"245","21",1997,6,0.0546432608114814
"246","21",1997,7,0.0559909962082509
"247","21",1997,8,0.0545515098626252
"248","21",1997,9,0.0542962873818633
"249","21",1998,0,0.0645154537601001
"250","21",1998,1,0.0654149041562712
"251","21",1998,10,0.050696212221281
"252","21",1998,11,0.0451543585597687
"253","21",1998,12,0.0458264425771687
"254","21",1998,13,0.0397162129332896
"255","21",1998,14,0.0328566237974284
"256","21",1998,15,0.0259229323731054
"257","21",1998,16,0.0198410535885914
"258","21",1998,17,0.0186250838716253
"259","21",1998,18,0.0176780037120043
"260","21",1998,19,0.0188224048936573
"261","21",1998,2,0.0666379396075701
"262","21",1998,20,0.017544194369847
"263","21",1998,21,0.0150994662764889
"264","21",1998,22,0.0115476079507927
"265","21",1998,23,0.00840227712951441
"266","21",1998,24,0.00714000447251392
"267","21",1998,25,0.00761536693629264
"268","21",1998,26,0.00599732176697135
"269","21",1998,27,0.00460892095638135
"270","21",1998,28,0.00310606164392814
"271","21",1998,29,0.00183015307881461
"272","21",1998,3,0.0652590423695161
"273","21",1998,30,0.00150898188315344
"274","21",1998,4,0.0667651388113865
"275","21",1998,5,0.0606214188656354
"276","21",1998,6,0.055744455600596
"277","21",1998,7,0.0516305596718609
"278","21",1998,8,0.0527180832907165
"279","21",1998,9,0.051153318873729
"280","21",1999,0,0.0763634398263817
"281","21",1999,1,0.0628604916067509
